channel_id,channel_label,month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
15m_range_reversal,15分钟区间反转,2025-01,58,22,36,0.3793103448275862,1.6295717761097939,1.2731590966009425,1.2799435517999247,0.782187726099954,-9.983148403218472,19.984981380268525,-0.17212324833135295,-1.1992547632868855
15m_range_reversal,15分钟区间反转,2025-02,64,20,44,0.3125,1.540445083287684,1.33916117054481,1.1503059655328758,0.5228663479694889,-28.11418983821797,34.70905335973142,-0.4392842162221558,-1.2034872196321174
15m_range_reversal,15分钟区间反转,2025-03,74,19,55,0.25675675675675674,1.4574259037660384,1.2512512193015932,1.1647748120313721,0.4023767532472013,-41.1277248900329,46.91571716748841,-0.5557800660815257,-1.2205861899305446
15m_range_reversal,15分钟区间反转,2025-04,65,16,49,0.24615384615384617,1.570373077252302,1.317878618732445,1.1915915888844981,0.3890911310643259,-39.45008308185297,39.45008308185298,-0.6069243551054304,-1.288471858685299
15m_range_reversal,15分钟区间反转,2025-05,65,21,44,0.3230769230769231,1.4975160401501673,1.3637261122607833,1.0981061568642894,0.5240961203215927,-28.55611209632095,28.806486467609762,-0.43932480148186076,-1.3186643040594144
15m_range_reversal,15分钟区间反转,2025-06,67,21,46,0.31343283582089554,1.5624685160308822,1.2968046464733773,1.2048603621832865,0.5500449479532394,-26.841174901126838,26.84117490112683,-0.4006145507630871,-1.3013717241613643
15m_range_reversal,15分钟区间反转,2025-07,85,27,58,0.3176470588235294,1.3733920883478163,1.3921839690888933,0.986501869610397,0.45923362895656406,-43.66508382176476,43.912912276652406,-0.5137068684913502,-1.3553217752788838
15m_range_reversal,15分钟区间反转,2025-08,67,26,41,0.3880597014925373,1.4890723550364684,1.3794819742862139,1.0794431408260772,0.6845249185726342,-17.84287971478659,23.294092439339103,-0.26631163753412823,-1.3097140021021456
15m_range_reversal,15分钟区间反转,2025-09,69,21,48,0.30434782608695654,1.3667833196947141,1.350178457036418,1.0122982725518692,0.4428804942414428,-36.10611622415906,38.02226260907757,-0.5232770467269429,-1.3810718480456425
15m_range_reversal,15分钟区间反转,2025-10,61,18,43,0.29508196721311475,1.6177365432064994,1.363822151781997,1.1861785212190115,0.49653984609167917,-29.52509474890888,29.525094748908888,-0.4840179467034243,-1.308619543017251
15m_range_reversal,15分钟区间反转,2025-11,58,14,44,0.2413793103448276,1.5355860187866097,1.222303367191772,1.2563051530444533,0.3997334577868715,-32.283143893425425,34.21324275199393,-0.55660592919699,-1.2287913081515964
15m_range_reversal,15分钟区间反转,2025-12,62,13,49,0.20967741935483872,1.4171141773319937,1.315608722703068,1.0771547443227432,0.28577574849378895,-46.042343107134414,46.0423431071344,-0.7426184372118454,-1.2959082706024836
15m_range_reversal,15分钟区间反转,2026-01,71,25,46,0.352112676056338,1.285254093410707,1.2600612761389562,1.0199933271094133,0.5543441995159855,-25.831466367124303,28.622858457159246,-0.3638234699594972,-1.233807878501652
15m_range_reversal,15分钟区间反转,2026-02,55,21,34,0.38181818181818183,1.6569356708694971,1.2477515356513968,1.3279371922427512,0.8201965010911111,-7.6279031238880535,15.957916162730324,-0.1386891477070555,-1.1854244088427186
15m_range_reversal,15分钟区间反转,2026-03,45,19,26,0.4222222222222222,1.7059376091326666,1.214681245893061,1.4044323273291528,1.0263159315097656,0.8311021803010776,8.064680264337126,0.018468937340023948,-1.1495307473298015
15m_range_reversal,15分钟区间反转,2026-04,60,17,43,0.2833333333333333,1.5401915527733252,1.312053651904501,1.1738784847232981,0.4640914939603737,-30.235050634747015,31.990574567382044,-0.5039175105791169,-1.2913535797815878
15m_range_reversal,15分钟区间反转,2026-05,76,29,47,0.3815789473684211,1.4090601052728098,1.4105521618197039,0.9989422180992092,0.6163686026569589,-25.433208552614612,27.11569155674207,-0.33464748095545543,-1.3214024524064187
15m_range_reversal,15分钟区间反转,2026-06,64,17,47,0.265625,1.523836544439312,1.30792800853083,1.165076773721673,0.4214107479418817,-35.5673951454807,39.55397045128315,-0.555740549148136,-1.2473100739782714
15m_trend_pullback,15分钟趋势回踩,2025-01,91,27,64,0.2967032967032967,1.4597931910977808,1.2254191621297703,1.191260293792591,0.5025629364437493,-39.01241021666522,41.10526789469996,-0.42870780457873864,-1.1935114144500214
15m_trend_pullback,15分钟趋势回踩,2025-02,73,24,49,0.3287671232876712,1.6045836146822101,1.2035443271689896,1.3332152197971439,0.6530033729618665,-20.463665278907435,31.671744820110067,-0.2803241819028416,-1.1732618365491825
15m_trend_pullback,15分钟趋势回踩,2025-03,81,32,49,0.3950617283950617,1.6092517535276465,1.1797729185795571,1.3640351699759141,0.8907984783516174,-6.312816897513609,15.22139042918049,-0.07793601108041492,-1.1126664565770548
15m_trend_pullback,15分钟趋势回踩,2025-04,92,33,59,0.358695652173913,1.5930348395803955,1.1954163835385463,1.3326192124495237,0.7453632883192252,-17.95941692262117,19.60472103978062,-0.19521105350675186,-1.1604773629657892
15m_trend_pullback,15分钟趋势回踩,2025-05,95,43,52,0.45263157894736844,1.631256168409268,1.2587386606434374,1.295945075346624,1.071646889228939,4.689604888139762,18.94778746953454,0.049364261980418545,-1.1933360604206042
15m_trend_pullback,15分钟趋势回踩,2025-06,66,19,47,0.2878787878787879,1.5343199786250423,1.297013170567617,1.1829640696351387,0.47821951751207736,-31.807539422802193,33.44299530105953,-0.48193241549700294,-1.268460294737261
15m_trend_pullback,15分钟趋势回踩,2025-07,80,22,58,0.275,1.5081911840798539,1.3172013071880837,1.1449967258987077,0.434309102927096,-43.217469767152075,44.89535357930056,-0.5402183720894009,-1.2790039713413892
15m_trend_pullback,15分钟趋势回踩,2025-08,83,26,57,0.3132530120481928,1.5118991654683427,1.3559063831328968,1.1150468677454088,0.5086178694979057,-37.9772855363982,47.50842471331721,-0.45755765706503854,-1.2858655082003188
15m_trend_pullback,15分钟趋势回踩,2025-09,80,29,51,0.3625,1.4687341974963692,1.352366360662623,1.0860475683354982,0.6175564604260676,-26.377392666399086,34.74256485792972,-0.3297174083299886,-1.3201600795656365
15m_trend_pullback,15分钟趋势回踩,2025-10,80,31,49,0.3875,1.5084390811123696,1.2802599150909675,1.1782287825556024,0.7454100461066057,-15.971124324973957,25.718186710819815,-0.19963905406217447,-1.2038602002411698
15m_trend_pullback,15分钟趋势回踩,2025-11,74,27,47,0.36486486486486486,1.5781276836105487,1.2092909822843636,1.305002440876098,0.7496822532692478,-14.227228709880277,15.836096893993084,-0.19225984743081456,-1.1667977372944516
15m_trend_pullback,15分钟趋势回踩,2025-12,88,25,63,0.2840909090909091,1.4267929294516497,1.1828375080521716,1.2062459295877501,0.47866901967767866,-38.84893977099555,46.3875413951332,-0.441465224670404,-1.19813105826749
15m_trend_pullback,15分钟趋势回踩,2026-01,80,22,58,0.275,1.4740250601647462,1.3094051784147378,1.1257211170871566,0.4269976651020249,-43.51694902443037,46.23533863100015,-0.5439618628053796,-1.2791753245143351
15m_trend_pullback,15分钟趋势回踩,2026-02,76,31,45,0.40789473684210525,1.5459427656010927,1.1889057467702935,1.300307252951467,0.8957672186998994,-5.576532871029341,24.058241742128466,-0.07337543251354396,-1.11420331086985
15m_trend_pullback,15分钟趋势回踩,2026-03,91,35,56,0.38461538461538464,1.6472261708926381,1.1863201756702122,1.388517370499947,0.8678233565624669,-8.781013856289531,10.66661899688062,-0.09649465776142342,-1.1382418420638727
15m_trend_pullback,15分钟趋势回踩,2026-04,90,32,58,0.35555555555555557,1.6154330780012407,1.2733904594692544,1.2686078068109201,0.6999215485853352,-22.162788153177054,25.896211576251034,-0.24625320170196727,-1.2098593828093882
15m_trend_pullback,15分钟趋势回踩,2026-05,80,27,53,0.3375,1.3364606029964412,1.3421414242252894,0.9957673452839538,0.5072777042012595,-35.04905920303642,40.8204093500902,-0.43811324003795526,-1.2832848882503374
15m_trend_pullback,15分钟趋势回踩,2026-06,74,27,47,0.36486486486486486,1.615033504608528,1.2349951120542053,1.3077246127089468,0.751246054109395,-14.438865642117392,27.97177160770259,-0.19511980597455936,-1.1618387064490534
15m_volatility_breakout,15分钟波动突破,2025-01,60,15,45,0.25,1.5741526121873253,1.3060075532000837,1.2053166218910536,0.40177220729701785,-35.15805071119387,35.51578456091226,-0.5859675118532313,-1.2474099357083372
15m_volatility_breakout,15分钟波动突破,2025-02,50,20,30,0.4,1.6473730243556208,1.3249398065711735,1.2433568802033927,0.8289045868022618,-6.800733710022787,15.134756139234307,-0.13601467420045574,-1.1879438327295708
15m_volatility_breakout,15分钟波动突破,2025-03,63,24,39,0.38095238095238093,1.6915647581898046,1.2759867116553312,1.3256915160153557,0.8158101637017573,-9.165927558002611,20.302739610382186,-0.14549091361908906,-1.1603191886496096
15m_volatility_breakout,15分钟波动突破,2025-04,60,20,40,0.3333333333333333,1.581684823836777,1.292467961537144,1.2237710108927302,0.6118855054463651,-20.065021984750217,25.578091223876235,-0.3344170330791703,-1.2497841299890609
15m_volatility_breakout,15分钟波动突破,2025-05,62,25,37,0.4032258064516129,1.5335834488946165,1.3269762982556113,1.1556976947595843,0.7808768207835028,-10.758536813092196,14.7369676698915,-0.17352478730793863,-1.3064190483226283
15m_volatility_breakout,15分钟波动突破,2025-06,60,18,42,0.3,1.4350801403709057,1.3976992967093262,1.0267445535313549,0.4400333800848663,-32.871927935115394,36.09070471095728,-0.5478654655852566,-1.3534696126205077
15m_volatility_breakout,15分钟波动突破,2025-07,60,16,44,0.26666666666666666,1.575409697435783,1.4167740176748451,1.1119696421460952,0.40435259714403454,-37.13150161872067,37.13150161872066,-0.6188583603120111,-1.4641530824662121
15m_volatility_breakout,15分钟波动突破,2025-08,58,19,39,0.3275862068965517,1.4654589950859573,1.4379684235121515,1.0191176462044012,0.49649321225342624,-28.23704761034073,28.237047610340735,-0.4868456484541505,-1.396855782914234
15m_volatility_breakout,15分钟波动突破,2025-09,53,16,37,0.3018867924528302,1.4536326063419538,1.3545972788042744,1.0731105318808107,0.4640477975700803,-26.861977614286886,30.01943921076479,-0.5068297663072997,-1.383355388422942
