lane,month,signal_i,exit_i,direction,policy_key,day,net_r,win,outcome_reason,reason,model_available,history_ready,base_probability,probability,online_percentile,rank_threshold,rank_pass,router,router_threshold,micro,meta_probability,meta_decision,meta_pass,expected_utility,brier_penalty,sample_uncertainty_penalty,total_penalty,utility,minimum_utility,utility_pass,cap_pass,selected,first_reject_stage,raw_expected_utility,evidence_weight,calibration_weight,reliability_weight,brier_penalty_diagnostic,fixed_sample_penalty,evidence_utility,signal_class,allocation_bucket,sample_uncertainty_changes_signal_selection,monthly_cap_enabled,cross_trade_cluster_dedup,allocation_rule
V9.6.1_REFERENCE,2025-05,28722,28724,-1,fca571982b7c88a0,2025-05-01,-1.2713351710988023,False,2,2,True,True,0.2138859840625925,0.11876943405489065,0.3137254901960784,0.8,False,0.5010832645874378,0.34,0.7347648007877192,0.12102569510926724,REJECT,False,-0.5810229459607715,0.03249408676915442,0.0,0.03249408676915442,-0.613517032729926,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,29050,29054,-1,fca571982b7c88a0,2025-05-02,-0.170774393056048,False,2,2,True,True,0.2697071493891084,0.1194534847077435,0.46153846153846156,0.8,False,0.5217942903269635,0.34,0.7358845879981404,0.12080008420657905,REJECT,False,-0.5799218773944903,0.03249408676915442,0.0,0.03249408676915442,-0.6124159641636447,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,29051,29054,-1,fca571982b7c88a0,2025-05-02,-0.17077442529137518,False,2,2,True,True,0.2754214046858098,0.11951821443973347,0.4716981132075472,0.8,False,0.5215007164051922,0.34,0.5964052710242564,0.12102993585295745,REJECT,False,-0.5796662586987984,0.03249408676915442,0.0,0.03249408676915442,-0.6121603454679528,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,30378,30391,-1,fca571982b7c88a0,2025-05-07,1.8302246003102882,True,1,1,True,True,0.3893773479576528,0.12068624508671975,0.6481481481481481,0.8,False,0.5229417975668658,0.34,0.6000321448086827,0.12100882210320478,REJECT,False,-0.57756666296781,0.03249408676915442,0.0,0.03249408676915442,-0.6100607497369644,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,30740,30753,-1,fca571982b7c88a0,2025-05-08,-0.17074476158654914,False,2,2,True,True,0.21294829897432876,0.11875696610924975,0.3090909090909091,0.8,False,0.4771180854558395,0.34,0.6069887399949909,0.12146946973694724,REJECT,False,-0.580777979058703,0.03249408676915442,0.0,0.03249408676915442,-0.6132720658278574,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,31007,31030,-1,fca571982b7c88a0,2025-05-10,-0.17074121897203623,False,2,2,True,True,0.2570698033839055,0.1193073040363429,0.39285714285714285,0.8,False,0.5082244666507303,0.34,0.7578555885314076,0.12091212593919023,REJECT,False,-0.5801186970585138,0.03249408676915442,0.0,0.03249408676915442,-0.6126127838276683,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,31243,31291,-1,fca571982b7c88a0,2025-05-11,-0.17073886384760387,False,2,2,True,True,0.48692943528064275,0.1215918447400799,0.7894736842105263,0.8,False,0.49716929920724184,0.34,0.6226410468186814,0.12123811725797404,REJECT,False,-0.5757907096637537,0.03249408676915442,0.0,0.03249408676915442,-0.6082847964329081,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,31366,31397,-1,fca571982b7c88a0,2025-05-11,-0.17073827066745162,False,2,2,True,True,0.4366350789838409,0.1211297218888256,0.6896551724137931,0.8,False,0.5037465625936527,0.34,0.6646226037379099,0.12110499110110003,REJECT,False,-0.576706685714298,0.03249408676915442,0.0,0.03249408676915442,-0.6092007724834524,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,32111,32130,-1,fca571982b7c88a0,2025-05-14,-1.2712912244948205,False,2,2,True,True,0.16921254982025657,0.11812486920546593,0.23728813559322035,0.8,False,0.5108051497872518,0.34,0.6174944236391173,0.12110648827296468,REJECT,False,-0.5821399049606362,0.03249408676915442,0.0,0.03249408676915442,-0.6146339917297906,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,32113,32122,-1,fca571982b7c88a0,2025-05-14,-1.2712917934674208,False,2,2,True,True,0.19235527507878367,0.11847266292365152,0.26666666666666666,0.8,False,0.511876382992889,0.34,0.6872656268006989,0.12098459103773261,REJECT,False,-0.5815844195119838,0.03249408676915442,0.0,0.03249408676915442,-0.6140785062811382,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,32393,32399,-1,fca571982b7c88a0,2025-05-15,-1.271298473216036,False,2,2,True,True,0.2609266017388044,0.11935237896599503,0.26229508196721313,0.8,False,0.8067494293572486,0.34,0.6341506396779291,0.11803931471475748,REJECT,False,-0.5817689585524416,0.03249408676915442,0.0,0.03249408676915442,-0.614263045321596,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,33250,33258,-1,fca571982b7c88a0,2025-05-18,1.8302692507302938,True,1,1,True,True,0.5677023430862207,0.12233660640642412,0.8387096774193549,0.8,True,0.5186194838013645,0.34,0.5102326549306968,0.12119751901238454,REJECT,False,-0.5744683197176197,0.03249408676915442,0.0,0.03249408676915442,-0.6069624064867741,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,33501,33506,-1,fca571982b7c88a0,2025-05-19,-1.271287505470875,False,2,2,True,True,0.3866458274653276,0.12066014898463032,0.5714285714285714,0.8,False,0.6377404516813296,0.34,0.7001342021064727,0.1196287936759979,REJECT,False,-0.5784457599417054,0.03249408676915442,0.0,0.03249408676915442,-0.6109398467108599,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,33502,33505,-1,fca571982b7c88a0,2025-05-19,-1.2712878032467372,False,2,2,True,True,0.3777223748746004,0.1205744511285336,0.5625,0.8,False,0.6379184779742371,0.34,0.6934631262326574,0.11964090568476618,REJECT,False,-0.5785934387982201,0.03249408676915442,0.0,0.03249408676915442,-0.6110875255673746,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,34025,34027,-1,fca571982b7c88a0,2025-05-21,-1.2712750537566382,False,2,2,True,True,0.22454204946086717,0.11890851204366991,0.3076923076923077,0.8,False,0.516766590598636,0.34,0.8057792960672701,0.12074240598945785,REJECT,False,-0.5809422018353364,0.03249408676915442,0.0,0.03249408676915442,-0.6134362886044908,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,34037,34042,-1,fca571982b7c88a0,2025-05-21,-1.2067456225748443,False,2,2,True,True,0.2724797243053251,0.11948499333154289,0.4696969696969697,0.8,False,0.5275072133403842,0.34,0.7067134052720203,0.12078653809238354,REJECT,False,-0.5798730614837422,0.03249408676915442,0.0,0.03249408676915442,-0.6123671482528966,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,34108,34114,-1,fca571982b7c88a0,2025-05-21,-1.2712684902739906,False,2,2,True,True,0.49017796734793073,0.12162156974904209,0.7910447761194029,0.8,False,0.5335237813189312,0.34,0.4909069994106284,0.12108303842975314,REJECT,False,-0.575830437543844,0.03249408676915442,0.0,0.03249408676915442,-0.6083245243129984,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,34179,34208,-1,fca571982b7c88a0,2025-05-22,1.8302946289957382,True,1,1,True,True,0.47055523448449893,0.12144192246607624,0.75,0.8,False,0.49962516205584406,0.34,0.5945622646067144,0.12125592259629363,REJECT,False,-0.5760511030504822,0.03249408676915442,0.0,0.03249408676915442,-0.6085451898196367,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,34585,34601,-1,fca571982b7c88a0,2025-05-24,-1.2712700225305744,False,2,2,True,True,0.20323877336963225,0.11862551278455467,0.14492753623188406,0.8,False,0.800898616921636,0.34,0.7038011567464131,0.11790897412904877,REJECT,False,-0.5831620301324576,0.03249408676915442,0.0,0.03249408676915442,-0.615656116901612,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,34611,34656,-1,fca571982b7c88a0,2025-05-24,-0.17071531292548595,False,2,2,True,True,0.29007582243324787,0.11968068928978243,0.3,0.8,False,0.795969546992718,0.34,0.5631561502295728,0.11834151811986787,REJECT,False,-0.5809930530791103,0.03249408676915442,0.0,0.03249408676915442,-0.6134871398482648,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,35014,35023,-1,fca571982b7c88a0,2025-05-25,-1.2712670499623988,False,2,2,True,True,0.29759457412294604,0.11976223849299525,0.2676056338028169,0.8,False,0.7983755220150366,0.34,0.8135513976817388,0.11763643855448831,REJECT,False,-0.5812706089280459,0.03249408676915442,0.0,0.03249408676915442,-0.6137646956972004,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,35015,35024,-1,fca571982b7c88a0,2025-05-25,-1.2712666905286227,False,2,2,True,True,0.3536561723020297,0.12033944492244791,0.4861111111111111,0.8,False,0.7980287859483093,0.34,0.593764897837912,0.11823731866617575,REJECT,False,-0.5798645404676596,0.03249408676915442,0.0,0.03249408676915442,-0.612358627236814,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-05,35946,35971,-1,fca571982b7c88a0,2025-05-29,1.8302831163570576,True,1,1,True,True,0.22390474578665526,0.11890032425694615,0.3424657534246575,0.8,False,0.4733108865139196,0.34,0.6729460542336889,0.12141431293507803,REJECT,False,-0.5805519726251958,0.03249408676915442,0.0,0.03249408676915442,-0.6130460593943502,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,37326,37329,-1,fca571982b7c88a0,2025-06-03,-1.271277877803177,False,2,2,True,True,0.2983923511109825,0.1791250235817403,0.7083333333333334,0.8,False,0.5151994755957683,0.34,0.720454461991008,0.17439640303877899,REJECT,False,-0.3832811088971186,0.037738018322949964,0.0,0.037738018322949964,-0.42101912722006857,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,37327,37355,-1,fca571982b7c88a0,2025-06-03,1.8302719187380592,True,1,1,True,True,0.3109583156689636,0.180622766984232,0.76,0.8,False,0.5149060634235357,0.34,0.7373811390242246,0.1740425612994626,REJECT,False,-0.38049458139018,0.037738018322949964,0.0,0.037738018322949964,-0.41823259971313,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,37838,37845,-1,fca571982b7c88a0,2025-06-05,1.8302684321375402,True,1,1,True,True,0.20223144830907744,0.16653936148458057,0.2692307692307692,0.8,False,0.6308325054120962,0.34,0.8108685507824196,0.16914217538911971,REJECT,False,-0.41223512751018915,0.037738018322949964,0.0,0.037738018322949964,-0.44997314583313913,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,37839,37845,-1,fca571982b7c88a0,2025-06-05,1.830268411124264,True,1,1,True,True,0.19987532649386713,0.1661949979827461,0.25925925925925924,0.8,False,0.6317116451488625,0.34,0.8386069105459324,0.16849040925723371,REJECT,False,-0.41336932870958065,0.037738018322949964,0.0,0.037738018322949964,-0.45110734703253064,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,37937,37945,-1,fca571982b7c88a0,2025-06-05,-1.2102328383631702,False,2,2,True,True,0.7090727640192367,0.22801208557909608,1.0,0.8,True,0.8112508318098424,0.34,0.6568770470700505,0.1677543656843319,REJECT,False,-0.2890238986405543,0.037738018322949964,0.0,0.037738018322949964,-0.32676191696350426,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,37938,37945,-1,fca571982b7c88a0,2025-06-05,-1.2193521428688319,False,2,2,True,True,0.7051195954104439,0.22742366573442385,0.9655172413793104,0.8,True,0.8112234896715151,0.34,0.7085612024448968,0.16644167801028706,REJECT,False,-0.2910958917927174,0.037738018322949964,0.0,0.037738018322949964,-0.32883391011566737,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,39260,39271,-1,fca571982b7c88a0,2025-06-10,-1.271262435725339,False,2,2,True,True,0.3492185788335474,0.18505997376079603,0.8,0.8,True,0.52297539895955,0.34,0.7401069208015156,0.17374885000496734,REJECT,False,-0.37173126722229416,0.037738018322949964,0.0,0.037738018322949964,-0.40946928554524414,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,39741,39747,-1,fca571982b7c88a0,2025-06-12,-1.2712723007044655,False,2,2,True,True,0.37241532567912033,0.1876826357239759,0.8387096774193549,0.8,True,0.633825691364183,0.34,0.5614927766397149,0.17475123402413606,REJECT,False,-0.36575996737028255,0.037738018322949964,0.0,0.037738018322949964,-0.40349798569323253,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,39847,39855,-1,fca571982b7c88a0,2025-06-13,-0.11749607068943006,False,2,2,True,True,0.6474272443658108,0.21940540234549208,0.9375,0.8,True,0.8053706457696956,0.34,0.6266232840958765,0.16869734664240427,REJECT,False,-0.30577048738835505,0.037738018322949964,0.0,0.037738018322949964,-0.34350850571130503,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,39848,39855,-1,fca571982b7c88a0,2025-06-13,-0.1216288540795459,False,2,2,True,True,0.6529564651561256,0.22013412967637597,0.9393939393939394,0.8,True,0.805413332509086,0.34,0.5865066921627218,0.16972111999648476,REJECT,False,-0.3036096298272641,0.037738018322949964,0.0,0.037738018322949964,-0.34134764815021407,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,39851,39855,-1,fca571982b7c88a0,2025-06-13,-0.1293377959722016,False,2,2,True,True,0.6010248649997444,0.2135419678591319,0.8823529411764706,0.8,True,0.8054734021257106,0.34,0.5276610385132777,0.1712464260256313,REJECT,False,-0.31589584405584237,0.037738018322949964,0.0,0.037738018322949964,-0.35363386237879235,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,39916,39960,-1,fca571982b7c88a0,2025-06-13,-0.17073422649574604,False,2,2,True,True,0.20650935750635777,0.16715873673833542,0.2571428571428571,0.8,False,0.8166077261488399,0.34,0.5075732580901455,0.17158166135483632,REJECT,False,-0.409342088264539,0.037738018322949964,0.0,0.037738018322949964,-0.447080106587489,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,40685,40689,-1,fca571982b7c88a0,2025-06-16,-1.2712786994412184,False,2,2,True,True,0.4545548495947667,0.19677905924176617,0.8333333333333334,0.8,True,0.5059919567534952,0.34,0.5113710930806608,0.17909742918099258,REJECT,False,-0.3444638034382298,0.037738018322949964,0.0,0.037738018322949964,-0.3822018217611798,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,40795,40815,-1,fca571982b7c88a0,2025-06-16,-1.2712729356414545,False,2,2,True,True,0.19274873712431234,0.165138706112431,0.24324324324324326,0.8,False,0.5198663147673541,0.34,0.6576463475707763,0.17563049041265755,REJECT,False,-0.4106960175259318,0.037738018322949964,0.0,0.037738018322949964,-0.4484340358488818,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,40797,40818,-1,fca571982b7c88a0,2025-06-16,-1.2712729111833063,False,2,2,True,True,0.21239801830396834,0.16799947634862655,0.34210526315789475,0.8,False,0.5179465971339468,0.34,0.5630559032508438,0.1777135553172948,REJECT,False,-0.403516367017967,0.037738018322949964,0.0,0.037738018322949964,-0.441254385340917,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,41785,41848,-1,fca571982b7c88a0,2025-06-20,1.830271222596088,True,1,1,True,True,0.19719518810503706,0.1658003902483611,0.2564102564102564,0.8,False,0.5082596686401085,0.34,0.7444324162965148,0.17410565830126176,REJECT,False,-0.41038620931995656,0.037738018322949964,0.0,0.037738018322949964,-0.44812422764290655,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42212,42226,-1,fca571982b7c88a0,2025-06-21,-0.16344537885406285,False,2,2,True,True,0.6988071074901495,0.2264958955476555,1.0,0.8,True,0.8226309488566466,0.34,0.4647719042945106,0.17244678189072632,REJECT,False,-0.28892706521911055,0.037738018322949964,0.0,0.037738018322949964,-0.32666508354206053,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42215,42226,-1,fca571982b7c88a0,2025-06-21,-0.17075164512592228,False,2,2,True,True,0.7725047999226508,0.23842334305268317,1.0,0.8,True,0.8224764427954393,0.34,0.5949304051770191,0.16903452165863211,REJECT,False,-0.2671363767207363,0.037738018322949964,0.0,0.037738018322949964,-0.3048743950436863,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42233,42248,-1,fca571982b7c88a0,2025-06-22,-0.10070590116413027,False,2,2,True,True,0.3147419742477221,0.18106932785331106,0.5238095238095238,0.8,False,0.8157732602804522,0.34,0.7053257396880332,0.16650075123994243,REJECT,False,-0.38466969055914674,0.037738018322949964,0.0,0.037738018322949964,-0.4224077088820967,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42418,42451,-1,fca571982b7c88a0,2025-06-22,1.8666648007087157,True,1,1,True,True,0.3563257840651783,0.18586792588575085,0.6511627906976745,0.8,False,0.8045382768055671,0.34,0.6769754573743627,0.16750818885763089,REJECT,False,-0.37430063986487644,0.037738018322949964,0.0,0.037738018322949964,-0.4120386581878264,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42487,42500,-1,fca571982b7c88a0,2025-06-22,-1.2603376989318307,False,2,2,True,True,0.3028474562880974,0.17965871810469938,0.4772727272727273,0.8,False,0.8036464717885481,0.34,0.7184997166823885,0.16649738219791743,REJECT,False,-0.38752071471820815,0.037738018322949964,0.0,0.037738018322949964,-0.42525873304115813,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42567,42646,-1,fca571982b7c88a0,2025-06-23,1.830249063978905,True,1,1,True,True,0.3012625839687413,0.17946920997581564,0.4888888888888889,0.8,False,0.6783406126711439,0.34,0.8128848951260641,0.16770302000050227,REJECT,False,-0.3870918267140512,0.037738018322949964,0.0,0.037738018322949964,-0.42482984503700116,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42568,42646,-1,fca571982b7c88a0,2025-06-23,1.8302493299654674,True,1,1,True,True,0.27988921280004647,0.1768732623516953,0.41304347826086957,0.8,False,0.6783693999682651,0.34,0.6724729261193314,0.17099977828600307,REJECT,False,-0.3901151068032574,0.037738018322949964,0.0,0.037738018322949964,-0.4278531251262074,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42569,42646,-1,fca571982b7c88a0,2025-06-23,1.830249246597126,True,1,1,True,True,0.27988921280004647,0.1768732623516953,0.40425531914893614,0.8,False,0.6775734489620701,0.34,0.6958513021370099,0.1704696922687453,REJECT,False,-0.390471946775996,0.037738018322949964,0.0,0.037738018322949964,-0.428209965098946,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,42571,42646,-1,fca571982b7c88a0,2025-06-23,1.830248958669137,True,1,1,True,True,0.3068512263383649,0.18013578982663436,0.6041666666666666,0.8,False,0.6679336448682817,0.34,0.6381391292811189,0.1720821417598073,REJECT,False,-0.3827977449565895,0.037738018322949964,0.0,0.037738018322949964,-0.4205357632795395,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,43182,43183,-1,fca571982b7c88a0,2025-06-25,-1.2712724268556954,False,2,2,True,True,0.25075763999765294,0.17319070756621435,0.3877551020408163,0.8,False,0.524262127382762,0.34,0.7187570798209022,0.1741880662560593,REJECT,False,-0.39540583239147226,0.037738018322949964,0.0,0.037738018322949964,-0.43314385071442224,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,43183,43196,-1,fca571982b7c88a0,2025-06-25,-0.17072141097329482,False,2,2,True,True,0.2580890483945736,0.17413550120059904,0.4,0.8,False,0.5262807000425501,0.34,0.64989857892026,0.1756099593006302,REJECT,False,-0.39254062065219403,0.037738018322949964,0.0,0.037738018322949964,-0.430278638975144,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-06,43746,43758,-1,fca571982b7c88a0,2025-06-27,1.830276961244383,True,1,1,True,True,0.46749072690430166,0.19820704397102928,0.8431372549019608,0.8,True,0.5314342789308255,0.34,0.4991869943922272,0.17872526483667667,REJECT,False,-0.34183048934266963,0.037738018322949964,0.0,0.037738018322949964,-0.3795685076656196,0.02,False,False,False,META_PROBABILITY,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-07,46991,47015,-1,fca571982b7c88a0,2025-07-09,-0.17070497156980752,False,2,2,True,True,0.23448109632236858,0.3988605210759058,0.6206896551724138,0.8,False,0.5034888250717671,0.34,0.6141634969273098,0.35916167632057105,NEUTRAL,False,0.24703987948665634,0.0457750281601203,0.0,0.0457750281601203,0.20126485132653604,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-07,46992,47005,-1,fca571982b7c88a0,2025-07-09,-0.17070601868161106,False,2,2,True,True,0.25772674440529475,0.38469009643321006,0.6,0.8,False,0.5022566805635784,0.34,0.599330477006514,0.3573733551751862,NEUTRAL,False,0.21827966771783913,0.0457750281601203,0.0,0.0457750281601203,0.17250463955771883,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-07,47334,47358,-1,fca571982b7c88a0,2025-07-11,-1.27123368019497,False,2,2,True,True,0.23491819592885044,0.3985835723078632,0.6129032258064516,0.8,False,0.47670948129113055,0.34,0.5530143826026395,0.3555331944166258,NEUTRAL,False,0.2441447915428922,0.0457750281601203,0.0,0.0457750281601203,0.1983697633827719,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-07,47454,47484,-1,fca571982b7c88a0,2025-07-14,-1.2712123899677013,False,2,2,True,True,0.38112442331496055,0.32307129939717094,0.3125,0.8,False,0.5227332611841322,0.34,0.7132173848047298,0.36063088700365964,NEUTRAL,False,0.10038193882898483,0.0457750281601203,0.0,0.0457750281601203,0.05460691066886453,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-07,47460,47484,-1,fca571982b7c88a0,2025-07-14,-1.2712125542859891,False,2,2,True,True,0.24515467687470047,0.3922165847878344,0.6060606060606061,0.8,False,0.5193717932608286,0.34,0.5757811900807783,0.35602501888807503,NEUTRAL,False,0.23206335487565571,0.0457750281601203,0.0,0.0457750281601203,0.1862883267155354,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-07,47461,47482,-1,fca571982b7c88a0,2025-07-14,-1.2712126683671485,False,2,2,True,True,0.21240147260342418,0.41344396516277415,0.7352941176470589,0.8,False,0.5193194151321789,0.34,0.5341992021916928,0.354499948809773,NEUTRAL,False,0.27241700874681196,0.0457750281601203,0.0,0.0457750281601203,0.22664198058669166,0.02,False,False,False,ONLINE_RANK,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,47911,47922,-1,fca571982b7c88a0,2025-08-01,-0.16999661605873476,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,49851,49941,-1,fca571982b7c88a0,2025-08-08,-0.17068297938745836,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,50666,50677,-1,fca571982b7c88a0,2025-08-13,1.8449715074516468,True,1,1,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,50667,50677,-1,fca571982b7c88a0,2025-08-13,1.8401691359480234,True,1,1,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,50668,50672,-1,fca571982b7c88a0,2025-08-13,1.8339175215752659,True,1,1,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,50670,50677,-1,fca571982b7c88a0,2025-08-13,1.830335786958877,True,1,1,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,52727,52739,-1,fca571982b7c88a0,2025-08-22,-0.12987683503728378,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,53430,53434,-1,fca571982b7c88a0,2025-08-26,-1.2712548800568824,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,53878,53886,-1,fca571982b7c88a0,2025-08-28,-0.1706976466099136,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-08,54643,54674,-1,fca571982b7c88a0,2025-08-31,-1.2712670961024612,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-09,54863,54874,-1,fca571982b7c88a0,2025-09-01,-1.2712679853992956,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-09,55160,55163,-1,fca571982b7c88a0,2025-09-02,-1.239009443135294,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-09,55167,55172,-1,fca571982b7c88a0,2025-09-02,-0.14163418019028354,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
V9.6.1_REFERENCE,2025-09,55825,55864,-1,fca571982b7c88a0,2025-09-05,-1.271256631178375,False,2,2,False,False,,,,,False,,,,,,False,,,,,,,False,False,False,MODEL_UNAVAILABLE,,,,,,,,,,,,,
