rank,score,qualified,may_trades,may_win_rate,may_ratio,june_trades,june_win_rate,june_ratio,net_R,max_drawdown_R,config
31,133.88453438061106,False,25.0,0.6,1.3212639228764003,37.0,0.35135135135135137,1.30262935060091,2.4171387894906116,14.996990872667386,"{""direction"": 2, ""trigger"": 2, ""rr"": 1.75, ""sl_atr"": 1.3192854986503417, ""min_stop_pct"": 0.00508345418760276, ""max_hold"": 144, ""cooldown"": 29, ""session_start"": 12, ""session_end"": 22, ""weekday_mask"": 31, ""adx_min"": 19.54607777857302, ""rsi_long_min"": 49.01467472242403, ""rsi_long_max"": 60.70788748034224, ""volz_min"": -0.1710801596788274, ""body_min"": 0.145650444917151, ""close_loc_min"": 0.4781881501873634, ""ret3_min"": 0.0012960429134244297, ""bb_min"": 0.3327198371404946, ""bb_max"": 0.6935498247031551, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 8, ""weights"": [2, 1, 1, 2, 0, 1, 0, 1, 1, 2, 0, 1, 0, 1, 0, 1]}"
32,132.71421505908486,False,25.0,0.64,1.1406184493864155,24.0,0.4166666666666667,1.153718462900381,7.264711764840859,9.280731608883451,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.6617955466560197, ""min_stop_pct"": 0.003862123518296836, ""max_hold"": 96, ""cooldown"": 19, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 8.736316997833018, ""rsi_long_min"": 41.97760997181789, ""rsi_long_max"": 66.76872931340955, ""volz_min"": -1.0769212439700884, ""body_min"": 0.28111818480704875, ""close_loc_min"": 0.6884197785225112, ""ret3_min"": 0.0016376382935057204, ""bb_min"": 0.4809422948399654, ""bb_max"": 0.601581084746724, ""pull_idx"": 8, ""don_idx"": 0, ""score_need"": 3, ""weights"": [1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 2, 2, 0]}"
33,124.4220613921918,False,30.0,0.6,1.3356055721104592,35.0,0.4,1.3550498247288674,12.836025029461387,10.989993632758477,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.1231033996572288, ""min_stop_pct"": 0.0034284453768453384, ""max_hold"": 96, ""cooldown"": 29, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 12.327509263407912, ""rsi_long_min"": 42.045347918324644, ""rsi_long_max"": 75.90797861104141, ""volz_min"": 0.33771750622506924, ""body_min"": 0.19377901700390737, ""close_loc_min"": 0.5755991485495278, ""ret3_min"": 0.0001410051580762418, ""bb_min"": 0.3980400474660575, ""bb_max"": 0.7787952650897391, ""pull_idx"": 7, ""don_idx"": 0, ""score_need"": 2, ""weights"": [1, 0, 1, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0]}"
34,124.41704462999866,False,20.0,0.7,0.9191859101351016,19.0,0.42105263157894735,1.0015447531577546,5.715714963049867,7.0646091660843355,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.1768636367807155, ""min_stop_pct"": 0.0023016518444770153, ""max_hold"": 288, ""cooldown"": 7, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 10.890889196460336, ""rsi_long_min"": 49.44546666229863, ""rsi_long_max"": 71.53171118983154, ""volz_min"": 0.33099106797052213, ""body_min"": 0.30768902798396275, ""close_loc_min"": 0.70310188158851, ""ret3_min"": 0.0017232548843536186, ""bb_min"": 0.10478157773298367, ""bb_max"": 0.8187511018678226, ""pull_idx"": 5, ""don_idx"": 0, ""score_need"": 4, ""weights"": [2, 0, 1, 2, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 1]}"
35,119.18832785032657,False,28.0,0.6428571428571429,1.126991611765928,38.0,0.5263157894736842,1.173020701942243,19.149735453362904,5.801838503383983,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.9207103049029954, ""min_stop_pct"": 0.004442327785137936, ""max_hold"": 192, ""cooldown"": 18, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 10.925280281766918, ""rsi_long_min"": 47.441837846621596, ""rsi_long_max"": 75.09554004554509, ""volz_min"": -0.3983859926206663, ""body_min"": 0.364624054058048, ""close_loc_min"": 0.5390710160644403, ""ret3_min"": 0.0019400926851683136, ""bb_min"": 0.38197585694733616, ""bb_max"": 0.8954695549706719, ""pull_idx"": 4, ""don_idx"": 0, ""score_need"": 1, ""weights"": [0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2, 0]}"
36,118.87856625536122,False,22.0,0.6363636363636364,1.1768351029243191,15.0,0.4,0.9498867554491738,4.670858939480963,4.5617900075242614,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 0.8097102264644164, ""min_stop_pct"": 0.005415616283511336, ""max_hold"": 192, ""cooldown"": 7, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_min"": 21.63587434520812, ""rsi_long_min"": 37.28460684132068, ""rsi_long_max"": 81.81380213602348, ""volz_min"": 0.46145942659791306, ""body_min"": 0.24034222743086217, ""close_loc_min"": 0.7901612606128796, ""ret3_min"": -0.0010530599175492055, ""bb_min"": 0.24945183121928333, ""bb_max"": 0.6866044292087006, ""pull_idx"": 0, ""don_idx"": 1, ""score_need"": 5, ""weights"": [1, 0, 0, 1, 0, 0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 0]}"
37,116.69574815593259,False,23.0,0.6086956521739131,1.2982857809029718,31.0,0.41935483870967744,1.2536938940683284,5.185692391976328,9.785101684320866,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.6310991884755013, ""min_stop_pct"": 0.005462510269889351, ""max_hold"": 72, ""cooldown"": 30, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 29.473920750719046, ""rsi_long_min"": 37.16310847602844, ""rsi_long_max"": 70.40704019979357, ""volz_min"": -0.33788124976420086, ""body_min"": 0.330239352380192, ""close_loc_min"": 0.6913096747414741, ""ret3_min"": 0.0008665960443558192, ""bb_min"": 0.47992104554666376, ""bb_max"": 1.2466285440009421, ""pull_idx"": 8, ""don_idx"": 0, ""score_need"": 1, ""weights"": [1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0]}"
38,112.04827232189118,False,23.0,0.6086956521739131,1.2837618118391088,24.0,0.4166666666666667,1.4537255024389253,8.512922231278075,5.982342674469814,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.962530171302305, ""min_stop_pct"": 0.005370951625775088, ""max_hold"": 72, ""cooldown"": 2, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 14.034673608290355, ""rsi_long_min"": 33.03380760721942, ""rsi_long_max"": 76.8291927824609, ""volz_min"": -0.06112830443897721, ""body_min"": 0.35611077037592886, ""close_loc_min"": 0.572124347124532, ""ret3_min"": -0.0003674259198010426, ""bb_min"": 0.27037325613791163, ""bb_max"": 0.8772532571474276, ""pull_idx"": 6, ""don_idx"": 1, ""score_need"": 3, ""weights"": [2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 2]}"
39,109.01983221203912,False,28.0,0.6071428571428571,1.270928405063735,32.0,0.5,1.2863892748633143,18.349343190593935,6.284496074289839,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.4980586559813096, ""min_stop_pct"": 0.004749918576535639, ""max_hold"": 288, ""cooldown"": 8, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 10.650903315031728, ""rsi_long_min"": 34.459210384992645, ""rsi_long_max"": 61.20106018291969, ""volz_min"": 0.5933104091057086, ""body_min"": 0.28111756338886806, ""close_loc_min"": 0.5966962065656767, ""ret3_min"": 0.0012687448634586488, ""bb_min"": 0.10916137893279833, ""bb_max"": 0.9153729399252077, ""pull_idx"": 8, ""don_idx"": 0, ""score_need"": 4, ""weights"": [1, 2, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]}"
40,107.11912711968594,False,21.0,0.6190476190476191,1.2486033043392957,37.0,0.5405405405405406,1.062711057732239,14.095758549913596,6.348365605328624,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.4915345512334404, ""min_stop_pct"": 0.003846656228713273, ""max_hold"": 96, ""cooldown"": 27, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 25.386552291212457, ""rsi_long_min"": 30.310921603744184, ""rsi_long_max"": 77.47699545034357, ""volz_min"": -0.9762807279322324, ""body_min"": 0.4079440166159416, ""close_loc_min"": 0.5963376546488706, ""ret3_min"": -0.0004492208935054675, ""bb_min"": 0.1267795033461658, ""bb_max"": 0.9249039127938941, ""pull_idx"": 7, ""don_idx"": 0, ""score_need"": 5, ""weights"": [0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 1, 0, 2, 2, 1, 2]}"
41,107.03641367598783,False,21.0,0.5714285714285714,1.4547919384256631,24.0,0.3333333333333333,1.4685271674348153,5.178880799185262,8.678003863655418,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.4725325308038606, ""min_stop_pct"": 0.004516042849408687, ""max_hold"": 192, ""cooldown"": 5, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_min"": 17.783943859754437, ""rsi_long_min"": 49.0325429570944, ""rsi_long_max"": 68.45545329303242, ""volz_min"": 0.48687246966820474, ""body_min"": 0.12711874920672608, ""close_loc_min"": 0.7726524812801905, ""ret3_min"": -0.00032649763403841945, ""bb_min"": 0.47038924125211806, ""bb_max"": 0.7906240026060265, ""pull_idx"": 3, ""don_idx"": 1, ""score_need"": 6, ""weights"": [1, 0, 0, 2, 0, 1, 1, 2, 0, 2, 1, 0, 0, 1, 1, 2]}"
42,106.16981315019942,False,20.0,0.6,1.3546379350959683,15.0,0.3333333333333333,1.066220384878479,1.248528967368841,6.00388293129786,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.7092249308395542, ""min_stop_pct"": 0.004665795071558695, ""max_hold"": 72, ""cooldown"": 3, ""session_start"": 4, ""session_end"": 23, ""weekday_mask"": 62, ""adx_min"": 26.064355034073103, ""rsi_long_min"": 47.159250854294044, ""rsi_long_max"": 78.06614333008794, ""volz_min"": -0.3995205469035713, ""body_min"": 0.18384376685910558, ""close_loc_min"": 0.7643149505922291, ""ret3_min"": -0.0008606864258104672, ""bb_min"": 0.38863378995226533, ""bb_max"": 0.843433454016929, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 3, ""weights"": [1, 1, 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 1, 2, 2, 0]}"
43,102.38033543246809,False,20.0,0.65,1.1172443937425771,22.0,0.2727272727272727,1.1544451947311936,-1.6951516235010398,12.350536632475041,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.6208145197885808, ""min_stop_pct"": 0.004393844273815966, ""max_hold"": 288, ""cooldown"": 14, ""session_start"": 2, ""session_end"": 20, ""weekday_mask"": 31, ""adx_min"": 20.921743596960603, ""rsi_long_min"": 37.17692957088347, ""rsi_long_max"": 80.32733358946558, ""volz_min"": 0.4514493379922575, ""body_min"": 0.5571942798464964, ""close_loc_min"": 0.7009407150104369, ""ret3_min"": 2.1937401060647885e-05, ""bb_min"": 0.39021008960591885, ""bb_max"": 0.776327048668239, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 4, ""weights"": [1, 2, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]}"
44,102.13116992664908,False,23.0,0.6521739130434783,1.0752347213070852,17.0,0.4117647058823529,1.0167161723359908,5.542272566105771,9.989108713825036,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.473113477893067, ""min_stop_pct"": 0.0050043000284249635, ""max_hold"": 72, ""cooldown"": 18, ""session_start"": 7, ""session_end"": 22, ""weekday_mask"": 127, ""adx_min"": 20.03467055030603, ""rsi_long_min"": 31.128316824298178, ""rsi_long_max"": 79.91361283813778, ""volz_min"": -0.3063104734787331, ""body_min"": 0.3312787683626432, ""close_loc_min"": 0.6646418429198265, ""ret3_min"": 0.001364219897669414, ""bb_min"": 0.20414871651867, ""bb_max"": 0.946277408238903, ""pull_idx"": 6, ""don_idx"": 1, ""score_need"": 3, ""weights"": [0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0, 2, 2, 1, 2]}"
45,100.73196378906627,False,25.0,0.64,1.1022095689950422,18.0,0.3333333333333333,1.054468325113095,2.205776739863005,8.391879835126435,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 0.888247587225576, ""min_stop_pct"": 0.004616368287097678, ""max_hold"": 96, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 13.66705707921802, ""rsi_long_min"": 51.68823147973784, ""rsi_long_max"": 67.48982199214686, ""volz_min"": 0.2770892571195023, ""body_min"": 0.2000553050076685, ""close_loc_min"": 0.774208696399543, ""ret3_min"": 0.0009039350577216077, ""bb_min"": 0.42957941119433385, ""bb_max"": 1.1695774563675414, ""pull_idx"": 3, ""don_idx"": 0, ""score_need"": 2, ""weights"": [1, 0, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2]}"
46,100.7100026537687,False,26.0,0.5769230769230769,1.3762500152021402,34.0,0.4411764705882353,1.3832230526934974,14.379241279506745,7.103379133282125,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 0.9646926157220352, ""min_stop_pct"": 0.0038173503478643443, ""max_hold"": 192, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 25.078826759641913, ""rsi_long_min"": 35.640204695088435, ""rsi_long_max"": 75.0370053309005, ""volz_min"": 0.1811848904285498, ""body_min"": 0.4046124020576709, ""close_loc_min"": 0.5211099390761356, ""ret3_min"": -0.0015147090567291016, ""bb_min"": 0.17554434298121618, ""bb_max"": 1.2308338240196104, ""pull_idx"": 1, ""don_idx"": 0, ""score_need"": 2, ""weights"": [1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 2, 1, 1]}"
47,99.15733935371526,False,23.0,0.6521739130434783,1.0671956082771565,20.0,0.3,1.066991896712999,0.4945679557530098,11.60186485321315,"{""direction"": 1, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.0612832739826477, ""min_stop_pct"": 0.0047909391786959046, ""max_hold"": 288, ""cooldown"": 4, ""session_start"": 6, ""session_end"": 22, ""weekday_mask"": 127, ""adx_min"": 21.06797859664491, ""rsi_long_min"": 48.94571259815422, ""rsi_long_max"": 81.5412283750158, ""volz_min"": 0.7988489498777807, ""body_min"": 0.1741569409872079, ""close_loc_min"": 0.624348020270207, ""ret3_min"": -0.001273841214464118, ""bb_min"": 0.18273355771618394, ""bb_max"": 1.0161907501109457, ""pull_idx"": 3, ""don_idx"": 0, ""score_need"": 4, ""weights"": [0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 2]}"
48,95.1615745221361,False,24.0,0.5833333333333334,1.3546619541056308,24.0,0.4166666666666667,1.3473083843677929,8.894285029887392,6.347276328688225,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.8451271661025141, ""min_stop_pct"": 0.0041386222299350985, ""max_hold"": 96, ""cooldown"": 19, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_min"": 29.138484789711356, ""rsi_long_min"": 39.034464805187056, ""rsi_long_max"": 62.21125677260679, ""volz_min"": -0.4316996074635825, ""body_min"": 0.17842427230808328, ""close_loc_min"": 0.7418931026381654, ""ret3_min"": 0.0005401135744521096, ""bb_min"": 0.11225059412145892, ""bb_max"": 1.2289842258575612, ""pull_idx"": 1, ""don_idx"": 1, ""score_need"": 5, ""weights"": [2, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 2, 2]}"
49,93.38614329799589,False,21.0,0.6666666666666666,1.0172627231271472,13.0,0.38461538461538464,1.0901568922933464,5.88424916932931,6.024863408834852,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 2.068173197588303, ""min_stop_pct"": 0.004127894200782661, ""max_hold"": 288, ""cooldown"": 22, ""session_start"": 6, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 8.66969269625118, ""rsi_long_min"": 46.45799416977755, ""rsi_long_max"": 81.69281236975323, ""volz_min"": -0.6384351821960297, ""body_min"": 0.11872174095740455, ""close_loc_min"": 0.8113953777103429, ""ret3_min"": 0.0028758388732367055, ""bb_min"": 0.3041201532553665, ""bb_max"": 0.9017463190879451, ""pull_idx"": 3, ""don_idx"": 1, ""score_need"": 4, ""weights"": [1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 2, 2, 1, 1]}"
50,93.00680387334162,False,20.0,0.6,1.3287920277765357,29.0,0.4482758620689655,1.094473787510157,5.888131396722228,5.813568143289613,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.000030296800827, ""min_stop_pct"": 0.0036856942167530996, ""max_hold"": 72, ""cooldown"": 13, ""session_start"": 7, ""session_end"": 23, ""weekday_mask"": 31, ""adx_min"": 22.06905508117041, ""rsi_long_min"": 32.82446597261173, ""rsi_long_max"": 81.79943149835105, ""volz_min"": -0.6707712227791062, ""body_min"": 0.42095255971376255, ""close_loc_min"": 0.6683459602748474, ""ret3_min"": -0.001429894408470691, ""bb_min"": 0.20520697428528778, ""bb_max"": 1.003196442644207, ""pull_idx"": 0, ""don_idx"": 0, ""score_need"": 1, ""weights"": [0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1]}"
51,88.69269747505928,False,22.0,0.6818181818181818,0.9351096553005387,25.0,0.4,1.1301321845885297,4.919684639892855,13.171671533337571,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 2.097467967990475, ""min_stop_pct"": 0.0022854449113917895, ""max_hold"": 288, ""cooldown"": 18, ""session_start"": 6, ""session_end"": 21, ""weekday_mask"": 31, ""adx_min"": 13.720508557482972, ""rsi_long_min"": 32.915272747142446, ""rsi_long_max"": 74.75277273113474, ""volz_min"": 0.13781635218498356, ""body_min"": 0.20911538610067928, ""close_loc_min"": 0.6901687859158419, ""ret3_min"": -0.0013868780692846598, ""bb_min"": 0.13032988771962473, ""bb_max"": 0.7669153945877981, ""pull_idx"": 0, ""don_idx"": 0, ""score_need"": 5, ""weights"": [1, 0, 0, 1, 1, 0, 2, 2, 2, 1, 0, 0, 0, 1, 2, 2]}"
52,81.54208766266765,False,23.0,0.6521739130434783,1.044094428583921,27.0,0.3333333333333333,1.209032227427253,1.132749822645885,14.393574405111401,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.0890560276135592, ""min_stop_pct"": 0.0035602330506635735, ""max_hold"": 72, ""cooldown"": 25, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 19.646782410078718, ""rsi_long_min"": 42.80546750304799, ""rsi_long_max"": 74.40167619342643, ""volz_min"": 0.7444251193034066, ""body_min"": 0.13032741899677347, ""close_loc_min"": 0.6466210959328572, ""ret3_min"": 0.002705166059877172, ""bb_min"": 0.16703386012004381, ""bb_max"": 0.727488205724236, ""pull_idx"": 6, ""don_idx"": 1, ""score_need"": 4, ""weights"": [1, 1, 1, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1, 0, 0]}"
53,80.36083453420187,False,20.0,0.65,1.085496603692345,19.0,0.42105263157894735,1.0853879578678218,5.97579400548949,7.2694466337439145,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 0.7182778431529537, ""min_stop_pct"": 0.004062425236467378, ""max_hold"": 192, ""cooldown"": 16, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_min"": 18.35210056497195, ""rsi_long_min"": 43.14296705925565, ""rsi_long_max"": 69.0812928688145, ""volz_min"": -0.7564800580609511, ""body_min"": 0.3200221775495369, ""close_loc_min"": 0.708389055580867, ""ret3_min"": 0.001493385483902973, ""bb_min"": 0.20132328510938235, ""bb_max"": 0.5642327948730821, ""pull_idx"": 2, ""don_idx"": 0, ""score_need"": 2, ""weights"": [2, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0]}"
54,78.08551175512102,False,20.0,0.65,1.0786605992089968,16.0,0.4375,1.0787547336979562,7.373849549782806,5.293561021556982,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 0.675822311447684, ""min_stop_pct"": 0.0031048050349401215, ""max_hold"": 192, ""cooldown"": 12, ""session_start"": 7, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 21.15356560918148, ""rsi_long_min"": 41.451876728017986, ""rsi_long_max"": 67.96152905229482, ""volz_min"": -0.008279901482241225, ""body_min"": 0.3494791783994751, ""close_loc_min"": 0.7264363312246747, ""ret3_min"": -0.0013436635287284752, ""bb_min"": 0.3278497350049994, ""bb_max"": 0.6201015546839278, ""pull_idx"": 3, ""don_idx"": 1, ""score_need"": 3, ""weights"": [1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1]}"
55,74.98207025449905,False,20.0,0.6,1.3012000420371284,20.0,0.5,1.5022499754623715,14.541759583355086,5.395172199952206,"{""direction"": 2, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.039813014247322, ""min_stop_pct"": 0.005040521617268515, ""max_hold"": 144, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 10.035151593095694, ""rsi_long_min"": 39.59085477265434, ""rsi_long_max"": 61.907403512217506, ""volz_min"": 0.2070298634933212, ""body_min"": 0.2866596762544791, ""close_loc_min"": 0.6132030099108883, ""ret3_min"": -0.0013312828931356289, ""bb_min"": 0.2818780418935083, ""bb_max"": 1.0744645199164324, ""pull_idx"": 8, ""don_idx"": 0, ""score_need"": 6, ""weights"": [0, 0, 1, 1, 0, 0, 1, 2, 0, 2, 1, 1, 0, 1, 2, 1]}"
56,74.17495068267155,False,28.0,0.6428571428571429,1.084829399351814,30.0,0.5,1.0705783267146138,10.341926192524094,6.928937602044456,"{""direction"": 2, ""trigger"": 3, ""rr"": 1.5, ""sl_atr"": 1.5749520632542904, ""min_stop_pct"": 0.0045307285728084365, ""max_hold"": 72, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 29.130499899570495, ""rsi_long_min"": 34.56845489189495, ""rsi_long_max"": 80.73897469917736, ""volz_min"": -0.7526191543425843, ""body_min"": 0.32797451034751, ""close_loc_min"": 0.48793950868954533, ""ret3_min"": 0.0013326806179088302, ""bb_min"": 0.3251666223097335, ""bb_max"": 1.1098766698940778, ""pull_idx"": 6, ""don_idx"": 1, ""score_need"": 3, ""weights"": [0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 2, 2, 2, 0]}"
57,73.3794096437141,False,30.0,0.6,1.2937132693893838,29.0,0.3793103448275862,1.1089467705171059,3.061627346853733,9.958889230509127,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.764018000350359, ""min_stop_pct"": 0.004563532852872412, ""max_hold"": 72, ""cooldown"": 3, ""session_start"": 9, ""session_end"": 23, ""weekday_mask"": 127, ""adx_min"": 23.818396710484585, ""rsi_long_min"": 34.374422842137896, ""rsi_long_max"": 64.158119027769, ""volz_min"": 0.5412893693813947, ""body_min"": 0.43853404165241905, ""close_loc_min"": 0.7757814730955198, ""ret3_min"": 3.09938912867189e-06, ""bb_min"": 0.15209033879093306, ""bb_max"": 0.8841651103760295, ""pull_idx"": 6, ""don_idx"": 1, ""score_need"": 4, ""weights"": [1, 2, 2, 2, 2, 2, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0]}"
58,70.72631109982018,False,22.0,0.6818181818181818,0.9085525643789069,22.0,0.4090909090909091,1.1166327114206707,5.50665753657807,9.256271238157565,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.75, ""sl_atr"": 1.5396796247534417, ""min_stop_pct"": 0.002307788809325507, ""max_hold"": 144, ""cooldown"": 29, ""session_start"": 8, ""session_end"": 24, ""weekday_mask"": 62, ""adx_min"": 25.97171994767325, ""rsi_long_min"": 49.803579396971216, ""rsi_long_max"": 60.113814699461926, ""volz_min"": -0.9572873343263396, ""body_min"": 0.31892820352043105, ""close_loc_min"": 0.584401662486964, ""ret3_min"": -0.0007771034658172258, ""bb_min"": 0.37396632746131103, ""bb_max"": 0.9351679595395097, ""pull_idx"": 5, ""don_idx"": 1, ""score_need"": 2, ""weights"": [1, 0, 2, 0, 2, 2, 0, 0, 2, 1, 0, 0, 1, 0, 1, 1]}"
59,67.91499731284512,False,24.0,0.625,1.1363995003172056,30.0,0.23333333333333334,1.5633782085292,-4.055583010789764,16.31461917255801,"{""direction"": 0, ""trigger"": 3, ""rr"": 2.0, ""sl_atr"": 1.092642741721144, ""min_stop_pct"": 0.004750544589656996, ""max_hold"": 96, ""cooldown"": 11, ""session_start"": 12, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 10.33656115904948, ""rsi_long_min"": 45.30900268063252, ""rsi_long_max"": 64.58379188345022, ""volz_min"": 0.1368467618981839, ""body_min"": 0.21435009955852896, ""close_loc_min"": 0.5897176993784959, ""ret3_min"": -0.0015650020419626259, ""bb_min"": 0.10649570475257125, ""bb_max"": 0.701647883274241, ""pull_idx"": 6, ""don_idx"": 0, ""score_need"": 4, ""weights"": [1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 2, 1]}"
60,66.0526477569424,False,28.0,0.6071428571428571,1.2203230794593658,30.0,0.43333333333333335,1.1570275945093436,8.624551716747003,4.498031343589818,"{""direction"": 0, ""trigger"": 3, ""rr"": 1.6, ""sl_atr"": 1.6282914414791105, ""min_stop_pct"": 0.0044449341508562175, ""max_hold"": 72, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_min"": 27.674139471968548, ""rsi_long_min"": 35.66428921562059, ""rsi_long_max"": 64.28161366118007, ""volz_min"": -0.768069477261569, ""body_min"": 0.3907346068877834, ""close_loc_min"": 0.7248988439045012, ""ret3_min"": 0.0017411265156417445, ""bb_min"": 0.18250078441483647, ""bb_max"": 0.8594476652873281, ""pull_idx"": 1, ""don_idx"": 0, ""score_need"": 5, ""weights"": [0, 2, 2, 0, 1, 2, 0, 1, 1, 0, 2, 2, 0, 1, 2, 2]}"
