channel_id,channel_label,setup_type,trigger_type,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,V10_6_FROZEN_1H,DIRECT_1H_CLOSE,9,6,3,0.6666666666666666,2.0891149352430385,1.128264463625512,1.8516181290776232,3.703236258155246,9.149896220581692,3.3847933908765366,1.016655135620188,2.1681856360704774
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,PULLBACK_END,EMA9_RECLAIM,15,5,10,0.3333333333333333,1.8394336486728045,1.1271933793371702,1.6318705223006693,0.8159352611503347,-2.0747655500076805,8.172344099283626,-0.13831770333384535,-1.1047526841104536
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,PULLBACK_END,EMA9_REJECT,22,5,17,0.22727272727272727,1.8918668949538202,1.1163055642142532,1.6947572023305915,0.49845800068546803,-9.517860116873203,12.136200721322728,-0.43263000531241835,-1.0955578989602852
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,PULLBACK_END,LOCAL_HIGH_BREAK,22,7,15,0.3181818181818182,1.8156417869558126,1.1241391499592162,1.6151397155963159,0.7537318672782808,-4.152594740697555,7.727128553598117,-0.18875430639534344,-1.1066873265498909
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,PULLBACK_END,LOCAL_LOW_BREAK,32,11,21,0.34375,1.876140340536882,1.1256484040791952,1.6667196735126235,0.8730436385066124,-3.0010727397574035,9.331864008036616,-0.09378352311741886,-1.088395086033298
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,REBREAK,EMA9_REJECT,1,1,0,1.0,1.926086991475351,0.0,999.0,999.0,1.926086991475351,0.0,1.926086991475351,1.926086991475351
mtf_4h_1h_15m_precision_rr2_0,实验B·4H趋势+1H确认+15M精确成交 RR2.0,REBREAK,LOCAL_HIGH_BREAK,1,0,1,0.0,0.0,1.2441565651024487,0.0,0.0,-1.2441565651024487,1.2441565651024487,-1.2441565651024487,-1.2441565651024487
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,PULLBACK_END,DIRECT_1H_CLOSE,103,31,72,0.30097087378640774,1.8686470934276125,1.1140405962224245,1.6773599631503255,0.7221966508008346,-22.282863031758563,28.385159908008326,-0.2163384760364909,-1.0898108840888137
mtf_4h_1h_direct_rr2_0,实验A·4H趋势+1H回踩/突破直接成交 RR2.0,REBREAK,DIRECT_1H_CLOSE,3,1,2,0.3333333333333333,1.7520879965448384,1.102290229800463,1.5894978919136404,0.7947489459568202,-0.4524924630560878,2.204580459600926,-0.15083082101869594,-1.075810350324131
