expert_id,expert,rank,policy_key,aggregate_score,eligible,elimination_reasons,monthly_target,min_probability,min_percentile,cooldown,risk_rr,risk_sl_atr,risk_min_stop_pct,risk_max_hold,risk_breakeven_trigger,risk_breakeven_lock,risk_early_bars,risk_early_cut_r,model_max_depth,model_learning_rate,model_max_iter,model_l2_regularization,model_min_samples_leaf,2025-12_trades,2025-12_wins,2025-12_win_rate,2025-12_avg_win_R,2025-12_avg_loss_R,2025-12_avg_win_loss_ratio,2025-12_profit_factor,2025-12_net_R,2025-12_max_drawdown_R,2025-12_expectancy_R,2025-12_funnel_model_available,2025-12_funnel_training_candidates,2025-12_funnel_calibration_month,2025-12_funnel_calibration_candidates,2025-12_funnel_calibration_base_rate,2025-12_funnel_calibration_brier,2025-12_funnel_raw_structural_candidates,2025-12_funnel_probability_threshold,2025-12_funnel_quantile,2025-12_funnel_minimum_effective_quantile,2025-12_funnel_mean_effective_quantile,2025-12_funnel_pace_relaxed_passes,2025-12_funnel_score_drift,2025-12_funnel_raw_eval_after_probability,2025-12_funnel_capped_eval_candidates,2025-12_funnel_after_cooldown,2026-01_trades,2026-01_wins,2026-01_win_rate,2026-01_avg_win_R,2026-01_avg_loss_R,2026-01_avg_win_loss_ratio,2026-01_profit_factor,2026-01_net_R,2026-01_max_drawdown_R,2026-01_expectancy_R,2026-01_funnel_model_available,2026-01_funnel_training_candidates,2026-01_funnel_calibration_month,2026-01_funnel_calibration_candidates,2026-01_funnel_calibration_base_rate,2026-01_funnel_calibration_brier,2026-01_funnel_raw_structural_candidates,2026-01_funnel_probability_threshold,2026-01_funnel_quantile,2026-01_funnel_minimum_effective_quantile,2026-01_funnel_mean_effective_quantile,2026-01_funnel_pace_relaxed_passes,2026-01_funnel_score_drift,2026-01_funnel_raw_eval_after_probability,2026-01_funnel_capped_eval_candidates,2026-01_funnel_after_cooldown,2026-02_trades,2026-02_wins,2026-02_win_rate,2026-02_avg_win_R,2026-02_avg_loss_R,2026-02_avg_win_loss_ratio,2026-02_profit_factor,2026-02_net_R,2026-02_max_drawdown_R,2026-02_expectancy_R,2026-02_funnel_model_available,2026-02_funnel_training_candidates,2026-02_funnel_calibration_month,2026-02_funnel_calibration_candidates,2026-02_funnel_calibration_base_rate,2026-02_funnel_calibration_brier,2026-02_funnel_raw_structural_candidates,2026-02_funnel_probability_threshold,2026-02_funnel_quantile,2026-02_funnel_minimum_effective_quantile,2026-02_funnel_mean_effective_quantile,2026-02_funnel_pace_relaxed_passes,2026-02_funnel_score_drift,2026-02_funnel_raw_eval_after_probability,2026-02_funnel_capped_eval_candidates,2026-02_funnel_after_cooldown,2026-03_trades,2026-03_wins,2026-03_win_rate,2026-03_avg_win_R,2026-03_avg_loss_R,2026-03_avg_win_loss_ratio,2026-03_profit_factor,2026-03_net_R,2026-03_max_drawdown_R,2026-03_expectancy_R,2026-03_funnel_model_available,2026-03_funnel_training_candidates,2026-03_funnel_calibration_month,2026-03_funnel_calibration_candidates,2026-03_funnel_calibration_base_rate,2026-03_funnel_calibration_brier,2026-03_funnel_raw_structural_candidates,2026-03_funnel_probability_threshold,2026-03_funnel_quantile,2026-03_funnel_minimum_effective_quantile,2026-03_funnel_mean_effective_quantile,2026-03_funnel_pace_relaxed_passes,2026-03_funnel_score_drift,2026-03_funnel_raw_eval_after_probability,2026-03_funnel_capped_eval_candidates,2026-03_funnel_after_cooldown,2026-04_trades,2026-04_wins,2026-04_win_rate,2026-04_avg_win_R,2026-04_avg_loss_R,2026-04_avg_win_loss_ratio,2026-04_profit_factor,2026-04_net_R,2026-04_max_drawdown_R,2026-04_expectancy_R,2026-04_funnel_model_available,2026-04_funnel_training_candidates,2026-04_funnel_calibration_month,2026-04_funnel_calibration_candidates,2026-04_funnel_calibration_base_rate,2026-04_funnel_calibration_brier,2026-04_funnel_raw_structural_candidates,2026-04_funnel_probability_threshold,2026-04_funnel_quantile,2026-04_funnel_minimum_effective_quantile,2026-04_funnel_mean_effective_quantile,2026-04_funnel_pace_relaxed_passes,2026-04_funnel_score_drift,2026-04_funnel_raw_eval_after_probability,2026-04_funnel_capped_eval_candidates,2026-04_funnel_after_cooldown,2026-05_trades,2026-05_wins,2026-05_win_rate,2026-05_avg_win_R,2026-05_avg_loss_R,2026-05_avg_win_loss_ratio,2026-05_profit_factor,2026-05_net_R,2026-05_max_drawdown_R,2026-05_expectancy_R,2026-05_funnel_model_available,2026-05_funnel_training_candidates,2026-05_funnel_calibration_month,2026-05_funnel_calibration_candidates,2026-05_funnel_calibration_base_rate,2026-05_funnel_calibration_brier,2026-05_funnel_raw_structural_candidates,2026-05_funnel_probability_threshold,2026-05_funnel_quantile,2026-05_funnel_minimum_effective_quantile,2026-05_funnel_mean_effective_quantile,2026-05_funnel_pace_relaxed_passes,2026-05_funnel_score_drift,2026-05_funnel_raw_eval_after_probability,2026-05_funnel_capped_eval_candidates,2026-05_funnel_after_cooldown
0,趋势多头,1,07954c528814f7d2,3722.3391091241247,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,10,0.34,0.65,0,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.65,0.55,0.5766284215547081,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.65,0.55,0.6025906722331782,0,-0.0006467265869098682,0,0,0,5,2,0.4,1.685609418948491,0.9312354736871081,1.8100786176825239,1.206719078455016,0.5775124168356576,2.7937064210613243,0.11550248336713151,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.65,0.55,0.6382165678393883,2,0.04397908188514171,18,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.65,0.55,0.582846715328467,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.65,0.55,0.5659112720131972,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.65,0.65,0.6500000000000001,0,0.01317271009060303,20,10,3
0,趋势多头,2,2fded3ddbc2fcfeb,3722.3391091241247,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,10,0.34,0.65,1,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.65,0.55,0.5766284215547081,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.65,0.55,0.6025906722331782,0,-0.0006467265869098682,0,0,0,5,2,0.4,1.685609418948491,0.9312354736871081,1.8100786176825239,1.206719078455016,0.5775124168356576,2.7937064210613243,0.11550248336713151,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.65,0.55,0.6382165678393883,2,0.04397908188514171,18,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.65,0.55,0.582846715328467,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.65,0.55,0.5659112720131972,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.65,0.65,0.6500000000000001,0,0.01317271009060303,20,10,3
0,趋势多头,3,1165084c4f120366,3722.3391091241247,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,10,0.34,0.75,0,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.75,0.61,0.6515577387086126,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.75,0.61,0.6836296332721391,0,-0.0006467265869098682,0,0,0,5,2,0.4,1.685609418948491,0.9312354736871081,1.8100786176825239,1.206719078455016,0.5775124168356576,2.7937064210613243,0.11550248336713151,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.75,0.61,0.7337245892297625,2,0.04397908188514171,18,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.75,0.61,0.6559854014598541,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.75,0.61,0.6345920319291809,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.75,0.75,0.75,0,0.01317271009060303,20,10,3
0,趋势多头,4,6a3b9510206055b0,3722.3391091241247,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,10,0.34,0.75,1,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.75,0.61,0.6515577387086126,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.75,0.61,0.6836296332721391,0,-0.0006467265869098682,0,0,0,5,2,0.4,1.685609418948491,0.9312354736871081,1.8100786176825239,1.206719078455016,0.5775124168356576,2.7937064210613243,0.11550248336713151,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.75,0.61,0.7337245892297625,2,0.04397908188514171,18,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.75,0.61,0.6559854014598541,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.75,0.61,0.6345920319291809,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.75,0.75,0.75,0,0.01317271009060303,20,10,3
0,趋势多头,5,10414421e416b233,3722.3391091241247,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,10,0.34,0.85,0,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.85,0.71,0.7515577387086124,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.85,0.71,0.7836296332721392,0,-0.0006467265869098682,0,0,0,5,2,0.4,1.685609418948491,0.9312354736871081,1.8100786176825239,1.206719078455016,0.5775124168356576,2.7937064210613243,0.11550248336713151,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.85,0.71,0.8337245892297621,2,0.04397908188514171,18,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.85,0.71,0.7559854014598539,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.85,0.71,0.734592031929181,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.85,0.85,0.8499999999999998,0,0.01317271009060303,20,10,3
0,趋势多头,6,ba6d17da4c74d2c0,3722.3391091241247,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,10,0.34,0.85,1,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.85,0.71,0.7515577387086124,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.85,0.71,0.7836296332721392,0,-0.0006467265869098682,0,0,0,5,2,0.4,1.685609418948491,0.9312354736871081,1.8100786176825239,1.206719078455016,0.5775124168356576,2.7937064210613243,0.11550248336713151,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.85,0.71,0.8337245892297621,2,0.04397908188514171,18,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.85,0.71,0.7559854014598539,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.85,0.71,0.734592031929181,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.85,0.85,0.8499999999999998,0,0.01317271009060303,20,10,3
0,趋势多头,7,7ea04d57b61f29bd,2523.3291212247336,False,连续两个有机会开发月无交易|开发月最低胜率过低|有效开发月份不足|开发交易样本不足,14,0.34,0.65,0,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.65,0.55,0.5757790368271954,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.65,0.55,0.6025879800874883,0,-0.0006467265869098682,0,0,0,7,2,0.2857142857142857,1.685609418948491,0.8640093173674355,1.9509157888301514,0.7803663155320605,-0.9488277489401961,2.7937064210613243,-0.13554682127717085,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.65,0.55,0.6379119070974275,2,0.04397908188514171,18,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.65,0.55,0.582846715328467,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.65,0.55,0.5656423683272278,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.65,0.65,0.6500000000000001,0,0.01317271009060303,20,14,3
0,趋势多头,8,9810b842df079f61,2523.3291212247336,False,连续两个有机会开发月无交易|开发月最低胜率过低|有效开发月份不足|开发交易样本不足,14,0.34,0.65,1,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.65,0.55,0.5757790368271954,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.65,0.55,0.6025879800874883,0,-0.0006467265869098682,0,0,0,7,2,0.2857142857142857,1.685609418948491,0.8640093173674355,1.9509157888301514,0.7803663155320605,-0.9488277489401961,2.7937064210613243,-0.13554682127717085,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.65,0.55,0.6379119070974275,2,0.04397908188514171,18,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.65,0.55,0.582846715328467,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.65,0.55,0.5656423683272278,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.65,0.65,0.6500000000000001,0,0.01317271009060303,20,14,3
0,趋势多头,9,829c9ea6cc49a31e,2523.3291212247336,False,连续两个有机会开发月无交易|开发月最低胜率过低|有效开发月份不足|开发交易样本不足,14,0.34,0.75,0,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.75,0.61,0.6472797901765913,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.75,0.61,0.6836269411264494,0,-0.0006467265869098682,0,0,0,7,2,0.2857142857142857,1.685609418948491,0.8640093173674355,1.9509157888301514,0.7803663155320605,-0.9488277489401961,2.7937064210613243,-0.13554682127717085,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.75,0.61,0.7333943951776558,2,0.04397908188514171,18,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.75,0.61,0.6559854014598541,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.75,0.61,0.6322757808184762,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.75,0.75,0.75,0,0.01317271009060303,20,14,3
0,趋势多头,10,848134496308f03a,2523.3291212247336,False,连续两个有机会开发月无交易|开发月最低胜率过低|有效开发月份不足|开发交易样本不足,14,0.34,0.75,1,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.75,0.61,0.6472797901765913,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.75,0.61,0.6836269411264494,0,-0.0006467265869098682,0,0,0,7,2,0.2857142857142857,1.685609418948491,0.8640093173674355,1.9509157888301514,0.7803663155320605,-0.9488277489401961,2.7937064210613243,-0.13554682127717085,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.75,0.61,0.7333943951776558,2,0.04397908188514171,18,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.75,0.61,0.6559854014598541,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.75,0.61,0.6322757808184762,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.75,0.75,0.75,0,0.01317271009060303,20,14,3
0,趋势多头,11,b260897652eca55b,2523.3291212247336,False,连续两个有机会开发月无交易|开发月最低胜率过低|有效开发月份不足|开发交易样本不足,14,0.34,0.85,0,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.85,0.71,0.7472797901765912,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.85,0.71,0.7836269411264494,0,-0.0006467265869098682,0,0,0,7,2,0.2857142857142857,1.685609418948491,0.8640093173674355,1.9509157888301514,0.7803663155320605,-0.9488277489401961,2.7937064210613243,-0.13554682127717085,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.85,0.71,0.8333943951776557,2,0.04397908188514171,18,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.85,0.71,0.7559854014598539,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.85,0.71,0.7322757808184762,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.85,0.85,0.8499999999999998,0,0.01317271009060303,20,14,3
0,趋势多头,12,6985a73d49f5a06b,2523.3291212247336,False,连续两个有机会开发月无交易|开发月最低胜率过低|有效开发月份不足|开发交易样本不足,14,0.34,0.85,1,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.85,0.71,0.7472797901765912,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.85,0.71,0.7836269411264494,0,-0.0006467265869098682,0,0,0,7,2,0.2857142857142857,1.685609418948491,0.8640093173674355,1.9509157888301514,0.7803663155320605,-0.9488277489401961,2.7937064210613243,-0.13554682127717085,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.85,0.71,0.8333943951776557,2,0.04397908188514171,18,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.85,0.71,0.7559854014598539,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.85,0.71,0.7322757808184762,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.85,0.85,0.8499999999999998,0,0.01317271009060303,20,14,3
0,趋势多头,13,121d194529a6b17a,2402.6675132243804,False,连续两个有机会开发月无交易|开发月最低胜率过低|有效开发月份不足|开发交易样本不足,10,0.34,0.65,3,2.0,1.2,0.0032,180,0.95,0.1,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,786,2025-11,231,0.2554112554112554,0.1897965245081348,353,0.34,0.65,0.55,0.5766284215547081,0,-0.0016576173662991578,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1017,2025-12,353,0.24929178470254956,0.1865654089263538,308,0.34,0.65,0.55,0.6025906722331782,0,-0.0006467265869098682,0,0,0,5,1,0.2,1.6856163688391288,0.7517871357102301,2.242145800016502,0.5605364500041256,-1.3215321740017918,3.0071485428409206,-0.26430643480035837,True,1370,2026-01,308,0.22402597402597402,0.16589414049224788,187,0.34,0.65,0.55,0.6382165678393883,2,0.04397908188514171,18,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1678,2026-02,187,0.22459893048128343,0.17353811029089872,411,0.34,0.65,0.55,0.582846715328467,0,0.00047943603638564425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1865,2026-03,411,0.19464720194647203,0.15634711102207483,489,0.34,0.65,0.55,0.5659112720131972,0,0.007978276633549441,0,0,0,3,2,0.6666666666666666,1.6857152892090004,0.213323085253343,7.902170021622559,15.804340043245118,3.1581074931646578,0.21332308525334298,1.0527024977215527,True,2276,2026-04,489,0.22085889570552147,0.16937003532983863,341,0.34,0.65,0.65,0.6500000000000001,0,0.01317271009060303,20,10,3
