channel_id,channel_label,timeframe_minutes,profile,direction_scope,is_portfolio,is_baseline,configured_stop_atr_multiple,configured_reward_risk,configured_max_holding_hours,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R,active_months,positive_months,positive_phases,positive_rolling_quarters,worst_rolling_quarter_net_R,historical_test_trades,historical_test_win_rate,historical_test_profit_factor,historical_test_net_R,best_10pct_removed_net_R,max_single_positive_month_share,research_candidate,benchmark_score
60m_long_recovery_rr2_5,多头独立策略·趋势恢复 RR2.5,60,long_recovery,LONG,False,False,1.2,2.5,48.0,1,1,0,1.0,2.3937128855290153,0.0,999.0,999.0,2.3937128855290153,0.0,2.3937128855290153,2.3937128855290153,1,1,1,3,0.0,1,1.0,999.0,2.3937128855290153,0.0,1.0,False,90.40883684017072
60m_long_recovery_rr2_0,多头独立策略·趋势恢复 RR2.0,60,long_recovery,LONG,False,False,1.2,2.0,48.0,1,1,0,1.0,1.8939628855290167,0.0,999.0,999.0,1.8939628855290167,0.0,1.8939628855290167,1.8939628855290167,1,1,1,3,0.0,1,1.0,999.0,1.8939628855290167,0.0,1.0,False,83.16246184017075
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,60,short_persistence_baseline,SHORT,False,True,1.25,2.5,48.0,7,4,3,0.5714285714285714,2.3470141636585233,1.107248565139182,2.1196813773820535,2.8262418365094044,6.066310959216548,1.1229131643302268,0.8666158513166496,2.240169625334335,7,4,2,9,-1.1229131643302268,0,0.0,0.0,0.0,3.671853571389814,0.25505357241797116,False,52.787139488838896
60m_split_portfolio_frozen,多空分离组合·冻结基线,60,split_portfolio_frozen,BOTH,True,True,,,,34,16,18,0.47058823529411764,2.109113621413049,1.1282218801617383,1.8694138613148443,1.6617012100576394,13.437824099697485,4.438482015769575,0.3952301205793378,-1.0838957194689578,15,9,2,11,-3.2404834584231477,8,0.375,0.997778149270193,-0.012559349884194049,3.875012906308973,0.3006414484430794,False,50.90006674646562
60m_split_portfolio_balanced,多空分离组合·均衡版（多2.0/空2.5）,60,split_portfolio_balanced,BOTH,True,False,,,,16,6,10,0.375,2.283719061554591,1.0542427047768508,2.1662175618639736,1.2997305371183845,3.1598873215590366,3.419821139055657,0.1974929575974398,-1.0824111018395604,11,5,2,10,-2.19570864100156,1,1.0,999.0,1.8939628855290167,-1.635243713386268,0.23482247785567417,False,39.55236211434968
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,60,long_quality_baseline,LONG,False,True,1.25,2.5,36.0,27,12,15,0.4444444444444444,2.0298134406645576,1.1324165431662498,1.7924618400479877,1.43396947203839,7.371513140480937,3.427843249085159,0.27301900520299766,-1.0887781067471263,13,6,2,12,-2.1324421968507252,8,0.375,0.997778149270193,-0.012559349884194049,0.2656652845930072,0.43199322016849745,False,39.2790006500163
60m_split_portfolio_growth,多空分离组合·进取版（多2.5/空3.0）,60,split_portfolio_growth,BOTH,True,False,,,,16,6,10,0.375,2.2758619079192983,1.0542427047768508,2.1587646730749963,1.2952588038449981,3.112744399747284,4.154975107233161,0.19454652498420524,-1.0824111018395604,11,5,2,8,-2.19570864100156,1,1.0,999.0,2.3937128855290153,-2.668506297073205,0.2999249321309258,False,37.98505435068033
60m_short_continuation_rr2_5,空头独立策略·下跌延续 RR2.5,60,short_continuation,SHORT,False,False,1.3,2.5,36.0,15,5,10,0.3333333333333333,2.361670296759706,1.0542427047768508,2.2401580642282894,1.1200790321141445,1.2659244360300206,3.419821139055657,0.08439496240200137,-1.0873185283797053,10,4,1,8,-2.19570864100156,0,0.0,0.0,0.0,-3.5292065989152848,0.28832949862142987,False,19.58165747016798
60m_short_continuation_rr3_0,空头独立策略·下跌延续 RR3.0,60,short_continuation,SHORT,False,False,1.3,3.0,36.0,15,5,10,0.3333333333333333,2.252291712397355,1.0542427047768508,2.1364072069856936,1.0682036034928468,0.7190315142182682,4.154975107233161,0.047935434281217874,-1.0873185283797053,10,4,1,6,-2.19570864100156,0,0.0,0.0,0.0,-5.06221918260222,0.3987491696455591,False,15.48450887365555
