channel_id,channel_label,phase,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,validation,3,1,2,0.3333333333333333,2.240169625334335,1.0994162655436595,2.0375991292311606,1.0187995646155803,0.041337094247015926,1.1080412615724222,0.013779031415671975,-1.0907912695148967
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_continuation_rr2_5,空头独立策略·下跌延续 RR2.5,development,10,3,7,0.3,2.3871913555447946,1.1217169747933486,2.128158358292279,0.9120678678395481,-0.6904447569190582,3.419821139055657,-0.06904447569190582,-1.106495296926727
60m_short_continuation_rr2_5,空头独立策略·下跌延续 RR2.5,validation,5,2,3,0.4,2.323388708582073,0.8968027414050225,2.590746661793223,1.727164441195482,1.956369192949079,1.5865031650108092,0.3912738385898158,-0.49918463663110385
60m_short_continuation_rr2_5,空头独立策略·下跌延续 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_continuation_rr3_0,空头独立策略·下跌延续 RR3.0,development,10,3,7,0.3,1.8713937149408784,1.1217169747933486,1.6683296740567208,0.7149984317385947,-2.2378376787308056,4.154975107233161,-0.22378376787308057,-1.106495296926727
60m_short_continuation_rr3_0,空头独立策略·下跌延续 RR3.0,validation,5,2,3,0.4,2.8236387085820702,0.8968027414050225,3.1485616381572052,2.0990410921048035,2.9568691929490734,1.5865031650108092,0.5913738385898146,-0.49918463663110385
60m_short_continuation_rr3_0,空头独立策略·下跌延续 RR3.0,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_split_portfolio_frozen,多空分离组合·冻结基线,development,16,9,7,0.5625,2.1112673679008185,1.1233393071491207,1.8794565047838683,2.416444077579259,11.13803116106352,4.438482015769575,0.69612694756647,1.2282721900373614
60m_split_portfolio_frozen,多空分离组合·冻结基线,validation,10,4,6,0.4,2.2760796426560748,1.1319943803510233,2.0106810441499534,1.340454029433302,2.31235228851816,3.4131391565114444,0.23123522885181602,-1.097628226561794
60m_split_portfolio_frozen,多空分离组合·冻结基线,historical_test,8,3,5,0.375,1.8800310202923713,1.130530482152262,1.6629635821169881,0.997778149270193,-0.012559349884194049,2.3061022540636924,-0.001569918735524256,-1.087885433493764
60m_split_portfolio_balanced,多空分离组合·均衡版（多2.0/空2.5）,development,10,3,7,0.3,2.3871913555447946,1.1217169747933486,2.128158358292279,0.9120678678395481,-0.6904447569190582,3.419821139055657,-0.06904447569190582,-1.106495296926727
60m_split_portfolio_balanced,多空分离组合·均衡版（多2.0/空2.5）,validation,5,2,3,0.4,2.323388708582073,0.8968027414050225,2.590746661793223,1.727164441195482,1.956369192949079,1.5865031650108092,0.3912738385898158,-0.49918463663110385
60m_split_portfolio_balanced,多空分离组合·均衡版（多2.0/空2.5）,historical_test,1,1,0,1.0,1.8939628855290167,0.0,999.0,999.0,1.8939628855290167,0.0,1.8939628855290167,1.8939628855290167
60m_split_portfolio_growth,多空分离组合·进取版（多2.5/空3.0）,development,10,3,7,0.3,1.8713937149408784,1.1217169747933486,1.6683296740567208,0.7149984317385947,-2.2378376787308056,4.154975107233161,-0.22378376787308057,-1.106495296926727
60m_split_portfolio_growth,多空分离组合·进取版（多2.5/空3.0）,validation,5,2,3,0.4,2.8236387085820702,0.8968027414050225,3.1485616381572052,2.0990410921048035,2.9568691929490734,1.5865031650108092,0.5913738385898146,-0.49918463663110385
60m_split_portfolio_growth,多空分离组合·进取版（多2.5/空3.0）,historical_test,1,1,0,1.0,2.3937128855290153,0.0,999.0,999.0,2.3937128855290153,0.0,2.3937128855290153,2.3937128855290153
