expert_id,expert,rank,policy_key,aggregate_score,eligible,elimination_reasons,monthly_target,min_probability,min_percentile,cooldown,risk_rr,risk_sl_atr,risk_min_stop_pct,risk_max_hold,risk_breakeven_trigger,risk_breakeven_lock,risk_early_bars,risk_early_cut_r,model_max_depth,model_learning_rate,model_max_iter,model_l2_regularization,model_min_samples_leaf,2025-12_trades,2025-12_wins,2025-12_win_rate,2025-12_avg_win_R,2025-12_avg_loss_R,2025-12_avg_win_loss_ratio,2025-12_profit_factor,2025-12_net_R,2025-12_max_drawdown_R,2025-12_expectancy_R,2025-12_funnel_model_available,2025-12_funnel_training_candidates,2025-12_funnel_calibration_month,2025-12_funnel_calibration_candidates,2025-12_funnel_calibration_base_rate,2025-12_funnel_calibration_brier,2025-12_funnel_raw_structural_candidates,2025-12_funnel_probability_threshold,2025-12_funnel_quantile,2025-12_funnel_score_drift,2025-12_funnel_raw_eval_after_probability,2025-12_funnel_capped_eval_candidates,2025-12_funnel_after_cooldown,2026-01_trades,2026-01_wins,2026-01_win_rate,2026-01_avg_win_R,2026-01_avg_loss_R,2026-01_avg_win_loss_ratio,2026-01_profit_factor,2026-01_net_R,2026-01_max_drawdown_R,2026-01_expectancy_R,2026-01_funnel_model_available,2026-01_funnel_training_candidates,2026-01_funnel_calibration_month,2026-01_funnel_calibration_candidates,2026-01_funnel_calibration_base_rate,2026-01_funnel_calibration_brier,2026-01_funnel_raw_structural_candidates,2026-01_funnel_probability_threshold,2026-01_funnel_quantile,2026-01_funnel_score_drift,2026-01_funnel_raw_eval_after_probability,2026-01_funnel_capped_eval_candidates,2026-01_funnel_after_cooldown,2026-02_trades,2026-02_wins,2026-02_win_rate,2026-02_avg_win_R,2026-02_avg_loss_R,2026-02_avg_win_loss_ratio,2026-02_profit_factor,2026-02_net_R,2026-02_max_drawdown_R,2026-02_expectancy_R,2026-02_funnel_model_available,2026-02_funnel_training_candidates,2026-02_funnel_calibration_month,2026-02_funnel_calibration_candidates,2026-02_funnel_calibration_base_rate,2026-02_funnel_calibration_brier,2026-02_funnel_raw_structural_candidates,2026-02_funnel_probability_threshold,2026-02_funnel_quantile,2026-02_funnel_score_drift,2026-02_funnel_raw_eval_after_probability,2026-02_funnel_capped_eval_candidates,2026-02_funnel_after_cooldown,2026-03_trades,2026-03_wins,2026-03_win_rate,2026-03_avg_win_R,2026-03_avg_loss_R,2026-03_avg_win_loss_ratio,2026-03_profit_factor,2026-03_net_R,2026-03_max_drawdown_R,2026-03_expectancy_R,2026-03_funnel_model_available,2026-03_funnel_training_candidates,2026-03_funnel_calibration_month,2026-03_funnel_calibration_candidates,2026-03_funnel_calibration_base_rate,2026-03_funnel_calibration_brier,2026-03_funnel_raw_structural_candidates,2026-03_funnel_probability_threshold,2026-03_funnel_quantile,2026-03_funnel_score_drift,2026-03_funnel_raw_eval_after_probability,2026-03_funnel_capped_eval_candidates,2026-03_funnel_after_cooldown,2026-04_trades,2026-04_wins,2026-04_win_rate,2026-04_avg_win_R,2026-04_avg_loss_R,2026-04_avg_win_loss_ratio,2026-04_profit_factor,2026-04_net_R,2026-04_max_drawdown_R,2026-04_expectancy_R,2026-04_funnel_model_available,2026-04_funnel_training_candidates,2026-04_funnel_calibration_month,2026-04_funnel_calibration_candidates,2026-04_funnel_calibration_base_rate,2026-04_funnel_calibration_brier,2026-04_funnel_raw_structural_candidates,2026-04_funnel_probability_threshold,2026-04_funnel_quantile,2026-04_funnel_score_drift,2026-04_funnel_raw_eval_after_probability,2026-04_funnel_capped_eval_candidates,2026-04_funnel_after_cooldown,2026-05_trades,2026-05_wins,2026-05_win_rate,2026-05_avg_win_R,2026-05_avg_loss_R,2026-05_avg_win_loss_ratio,2026-05_profit_factor,2026-05_net_R,2026-05_max_drawdown_R,2026-05_expectancy_R,2026-05_funnel_model_available,2026-05_funnel_training_candidates,2026-05_funnel_calibration_month,2026-05_funnel_calibration_candidates,2026-05_funnel_calibration_base_rate,2026-05_funnel_calibration_brier,2026-05_funnel_raw_structural_candidates,2026-05_funnel_probability_threshold,2026-05_funnel_quantile,2026-05_funnel_score_drift,2026-05_funnel_raw_eval_after_probability,2026-05_funnel_capped_eval_candidates,2026-05_funnel_after_cooldown
1,趋势空头,17,4fa16e73b93b00bb,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.42,0.86,3,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.42,0.86,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.42,0.86,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.42,0.86,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.42,0.86,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.42,0.86,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.42,0.86,-0.07782270443448588,18,3,2
1,趋势空头,18,31fb556a902e304e,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.42,0.86,6,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.42,0.86,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.42,0.86,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.42,0.86,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.42,0.86,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.42,0.86,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.42,0.86,-0.07782270443448588,18,3,2
1,趋势空头,19,4edc9d2bebb77471,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.7,1,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.7,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.7,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.7,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.7,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.7,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.7,-0.07782270443448588,8,3,2
1,趋势空头,20,c2cb9ce674417999,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.7,3,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.7,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.7,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.7,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.7,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.7,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.7,-0.07782270443448588,8,3,2
1,趋势空头,21,4a68361a6f7b0f35,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.7,6,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.7,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.7,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.7,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.7,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.7,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.7,-0.07782270443448588,8,3,2
1,趋势空头,22,de8b623f8d5fa3ce,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.78,1,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.78,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.78,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.78,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.78,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.78,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.78,-0.07782270443448588,8,3,2
1,趋势空头,23,7ce6996abb1d9d68,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.78,3,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.78,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.78,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.78,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.78,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.78,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.78,-0.07782270443448588,8,3,2
1,趋势空头,24,21cb117e1598e42b,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.78,6,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.78,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.78,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.78,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.78,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.78,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.78,-0.07782270443448588,8,3,2
1,趋势空头,25,a7ee8cd196fb4775,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.86,1,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.86,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.86,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.86,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.86,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.86,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.86,-0.07782270443448588,8,3,2
1,趋势空头,26,ede2bbf010f07843,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.86,3,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.86,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.86,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.86,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.86,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.86,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.86,-0.07782270443448588,8,3,2
1,趋势空头,27,9e9e84b464f0005e,1007.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.46,0.86,6,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.46,0.86,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.46,0.86,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.46,0.86,0.01831002648865232,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.46,0.86,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.46,0.86,0.010049422872655367,0,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.46,0.86,-0.07782270443448588,8,3,2
1,趋势空头,28,60aca2b28b7ea932,979.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,8,0.38,0.7,1,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.38,0.7,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.38,0.7,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.38,0.7,0.01831002648865232,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.38,0.7,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.38,0.7,0.010049422872655367,20,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.38,0.7,-0.07782270443448588,31,3,2
1,趋势空头,29,1e5202cf47192b04,979.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,8,0.38,0.7,3,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.38,0.7,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.38,0.7,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.38,0.7,0.01831002648865232,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.38,0.7,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.38,0.7,0.010049422872655367,20,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.38,0.7,-0.07782270443448588,31,3,2
1,趋势空头,30,bedb3b70fab36328,979.3668160989555,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,8,0.38,0.7,6,1.8,1.15,0.003,180,0.9,0.08,48,0.38,2,0.035,220,5.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,668,2025-11,446,0.30493273542600896,0.21184406011202883,510,0.38,0.7,0.008640142734359035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1114,2025-12,510,0.18627450980392157,0.1491413408861209,432,0.38,0.7,0.017959455965787657,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1624,2026-01,432,0.30092592592592593,0.20670308866441992,413,0.38,0.7,0.01831002648865232,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2056,2026-02,413,0.27602905569007263,0.1994411079367934,287,0.38,0.7,0.009385430509343873,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2469,2026-03,287,0.33797909407665505,0.22357662196827202,238,0.38,0.7,0.010049422872655367,20,0,0,2,1,0.5,1.4667233889812281,1.3346752171146279,1.098936557878155,1.098936557878155,0.13204817186660023,1.3346752171146279,0.06602408593330011,True,2756,2026-04,238,0.3067226890756303,0.19519784239736004,370,0.38,0.7,-0.07782270443448588,31,3,2
2,震荡多头反转,1,681335ff9501ca20,3811.3836545516115,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.38,0.75,2,2.0,1.2,0.0033,180,0.95,0.1,48,0.3,2,0.035,220,6.0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,103,2025-11,62,0.27419354838709675,0.19416980097021255,63,0.38,0.75,0.012677201313837427,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,165,2025-12,63,0.19047619047619047,0.15309826979081687,54,0.38,0.75,0.006030042981961553,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,228,2026-01,54,0.09259259259259259,0.08388220727896674,81,0.38,0.75,-0.0012470554880364693,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,282,2026-02,81,0.12345679012345678,0.10773741711613576,103,0.38,0.75,0.0011916914855075317,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,363,2026-03,103,0.20388349514563106,0.16165845959133465,53,0.38,0.75,0.00013114015926338207,0,0,0,5,3,0.6,1.6952174254060648,0.7535718349005818,2.249576413149403,3.3743646197241044,3.5785086064170306,1.5071436698011635,0.7157017212834061,True,466,2026-04,53,0.4716981132075472,0.24918455706375478,90,0.38,0.75,-6.722526929658912e-05,17,6,5
2,震荡多头反转,2,51e2064a79fa314f,3811.3836545516115,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.38,0.75,5,2.0,1.2,0.0033,180,0.95,0.1,48,0.3,2,0.035,220,6.0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,103,2025-11,62,0.27419354838709675,0.19416980097021255,63,0.38,0.75,0.012677201313837427,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,165,2025-12,63,0.19047619047619047,0.15309826979081687,54,0.38,0.75,0.006030042981961553,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,228,2026-01,54,0.09259259259259259,0.08388220727896674,81,0.38,0.75,-0.0012470554880364693,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,282,2026-02,81,0.12345679012345678,0.10773741711613576,103,0.38,0.75,0.0011916914855075317,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,363,2026-03,103,0.20388349514563106,0.16165845959133465,53,0.38,0.75,0.00013114015926338207,0,0,0,5,3,0.6,1.6952174254060648,0.7535718349005818,2.249576413149403,3.3743646197241044,3.5785086064170306,1.5071436698011635,0.7157017212834061,True,466,2026-04,53,0.4716981132075472,0.24918455706375478,90,0.38,0.75,-6.722526929658912e-05,17,6,5
2,震荡多头反转,3,5caa7891cbb37d3a,3811.3836545516115,False,连续两个有机会开发月无交易|有效开发月份不足|开发交易样本不足,6,0.38,0.75,8,2.0,1.2,0.0033,180,0.95,0.1,48,0.3,2,0.035,220,6.0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,103,2025-11,62,0.27419354838709675,0.19416980097021255,63,0.38,0.75,0.012677201313837427,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,165,2025-12,63,0.19047619047619047,0.15309826979081687,54,0.38,0.75,0.006030042981961553,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,228,2026-01,54,0.09259259259259259,0.08388220727896674,81,0.38,0.75,-0.0012470554880364693,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,282,2026-02,81,0.12345679012345678,0.10773741711613576,103,0.38,0.75,0.0011916914855075317,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,363,2026-03,103,0.20388349514563106,0.16165845959133465,53,0.38,0.75,0.00013114015926338207,0,0,0,5,3,0.6,1.6952174254060648,0.7535718349005818,2.249576413149403,3.3743646197241044,3.5785086064170306,1.5071436698011635,0.7157017212834061,True,466,2026-04,53,0.4716981132075472,0.24918455706375478,90,0.38,0.75,-6.722526929658912e-05,17,6,5
