signal_time_utc,entry_time_utc,exit_time_utc,month,direction,expert,setup,policy_key,base_model_probability,calibrated_probability,online_score_percentile,entry,risk_abs,target_R,net_R,win,exit_reason,bars
2026-05-08T00:25:00+00:00,2026-05-08T00:30:00+00:00,2026-05-08T02:15:00+00:00,2026-05,SHORT,趋势空头,趋势回踩再确认+流动性扫单反转,c0f0439ba2106b28,0.06006202389665624,0.4040206991967874,0.908,79975.8,287.9136,2.2,1.9226279167083753,True,TP,21
2026-05-09T12:15:00+00:00,2026-05-09T12:20:00+00:00,2026-05-09T16:15:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,299b0a28d888bef2,0.4231172889543669,0.47512476252120456,0.9032258064516129,80285.0,224.79744,1.6,1.2411670081652455,True,TP,40
2026-05-10T05:45:00+00:00,2026-05-10T05:50:00+00:00,2026-05-10T11:20:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,299b0a28d888bef2,0.4636298822269453,0.49367960003061123,0.9846153846153847,80700.2,225.96028,1.6,-0.29805796845534105,False,PROTECTED_STOP,60
2026-05-22T11:20:00+00:00,2026-05-22T11:25:00+00:00,2026-05-22T13:30:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,299b0a28d888bef2,0.41213329586863484,0.47003084403211765,0.8666666666666667,77214.59999999999,216.20004,1.6,-0.2980988514211147,False,PROTECTED_STOP,25
2026-05-23T17:45:00+00:00,2026-05-23T17:50:00+00:00,2026-05-23T18:10:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,299b0a28d888bef2,0.4638068571132845,0.493760026245902,1.0,75398.5,211.11496,1.6,1.2411088443566956,True,TP,4
2026-05-25T04:15:00+00:00,2026-05-25T04:20:00+00:00,2026-05-25T04:50:00+00:00,2026-05,LONG,震荡多头反转,趋势回踩再确认+流动性扫单反转,299b0a28d888bef2,0.41213329586863484,0.47003084403211765,0.8598130841121495,77030.2,215.684,1.6,1.2411293967100234,True,TP,6
2026-05-30T07:20:00+00:00,2026-05-30T07:25:00+00:00,2026-05-30T14:00:00+00:00,2026-05,LONG,震荡多头反转,流动性扫单反转,299b0a28d888bef2,0.4322519411823461,0.4793376979823229,0.9473684210526315,73517.9,205.84956,1.6,1.24108507374025,True,TP,71
2026-06-03T19:05:00+00:00,2026-06-03T19:10:00+00:00,2026-06-03T19:50:00+00:00,2026-06,SHORT,趋势空头,趋势回踩再确认,c0f0439ba2106b28,0.6585981782411274,0.4417208101661074,0.991130820399113,65884.2,237.18383999999998,2.2,1.922479416068167,True,TP,8
2026-06-13T21:20:00+00:00,2026-06-13T21:25:00+00:00,2026-06-13T21:40:00+00:00,2026-06,LONG,震荡多头反转,流动性扫单反转,299b0a28d888bef2,0.48743843537827336,0.40057558342193894,0.8888888888888888,64215.299999999996,179.80228,1.6,1.2409442537436193,True,TP,3
