month,signal_i,exit_i,day,net_r,win,probability,online_percentile,meta_probability,meta_decision,expected_utility,brier_penalty,utility,utility_pass,selected,allocation_rule,first_reject_stage,monthly_cap_enabled,cross_trade_cluster_dedup
2025-10,70279,70310,2025-10-31,-0.1707126918649927,False,,,,,,,,False,False,,MODEL_UNAVAILABLE,False,False
2025-10,70280,70310,2025-10-31,-0.17071284591826139,False,,,,,,,,False,False,,MODEL_UNAVAILABLE,False,False
2025-10,70394,70539,2025-10-31,-0.13079605408316622,False,,,,,,,,False,False,,MODEL_UNAVAILABLE,False,False
2025-10,70395,70539,2025-10-31,-0.13466549182021448,False,,,,,,,,False,False,,MODEL_UNAVAILABLE,False,False
2025-11,71235,71247,2025-11-04,1.9523845120845313,True,0.22447125527388478,0.08823529411764706,0.267410134421454,REJECT,-0.2195534211986626,0.04384364712439985,-0.2633970683230625,False,False,,ONLINE_RANK,False,False
2025-11,71237,71247,2025-11-04,1.9511183705947617,True,0.2173729664873914,0.05714285714285714,0.26755553672343557,REJECT,-0.23372521942239777,0.04384364712439985,-0.27756886654679763,False,False,,ONLINE_RANK,False,False
2025-11,71238,71247,2025-11-04,1.9509528470021675,True,0.2219564460263444,0.08333333333333333,0.2671635054855624,REJECT,-0.2247740396927005,0.04384364712439985,-0.26861768681710035,False,False,,ONLINE_RANK,False,False
2025-11,71815,71825,2025-11-06,-0.17075330407362674,False,0.1931920789161804,0.02702702702702703,0.26525904096500874,REJECT,-0.28387332011264366,0.04384364712439985,-0.3277169672370435,False,False,,ONLINE_RANK,False,False
2025-11,72046,72052,2025-11-07,-1.271293321181501,False,0.2786462733741743,0.6842105263157895,0.27285279746116325,REJECT,-0.10700188836641233,0.04384364712439985,-0.1508455354908122,False,False,,ONLINE_RANK,False,False
2025-11,72072,72090,2025-11-07,1.8302598896927755,True,0.29059729104889653,0.7692307692307693,0.27267366613979727,REJECT,-0.0830975653610182,0.04384364712439985,-0.12694121248541806,False,False,,ONLINE_RANK,False,False
2025-11,73260,73272,2025-11-12,-1.2712871862754191,False,0.3471583778756316,0.975,0.2712933271653086,REJECT,0.029678580528999854,0.04384364712439985,-0.014165066595399997,False,False,,META_PROBABILITY,False,False
2025-11,73709,73715,2025-11-14,-1.2234844010159187,False,0.20945182033329623,0.07317073170731707,0.26548772169123785,REJECT,-0.25103418344128403,0.04384364712439985,-0.2948778305656839,False,False,,ONLINE_RANK,False,False
2025-11,73710,73715,2025-11-14,-1.227104640485646,False,0.22857210778024728,0.21428571428571427,0.2672957029434002,REJECT,-0.2113864216704764,0.04384364712439985,-0.25523006879487625,False,False,,ONLINE_RANK,False,False
2025-11,73791,73808,2025-11-14,-0.12349390865604246,False,0.18863205000650443,0.023255813953488372,0.26606040074534376,REJECT,-0.29250307636553285,0.04384364712439985,-0.3363467234899327,False,False,,ONLINE_RANK,False,False
2025-11,73999,74023,2025-11-15,-0.17078146175925912,False,0.2266734813896139,0.20454545454545456,0.26510428415490644,REJECT,-0.21667152936499262,0.04384364712439985,-0.2605151764893925,False,False,,ONLINE_RANK,False,False
2025-11,74485,74486,2025-11-16,-1.185441811154667,False,0.34692988124613117,0.9555555555555556,0.26927176539531633,REJECT,0.027864643788990673,0.04384364712439985,-0.015979003335409178,False,False,,META_PROBABILITY,False,False
2025-11,74486,74488,2025-11-16,-1.1790319427350429,False,0.3365064750500695,0.9347826086956522,0.26835230172615915,REJECT,0.006295034242527531,0.04384364712439985,-0.03754861288187232,False,False,,META_PROBABILITY,False,False
2025-11,74583,74592,2025-11-17,-0.1707843384974318,False,0.2873276483498539,0.7021276595744681,0.27643483377669625,REJECT,-0.08715003878137706,0.04384364712439985,-0.13099368590577692,False,False,,ONLINE_RANK,False,False
2025-11,75212,75214,2025-11-20,-1.271358478960571,False,0.3378268795666438,0.9375,0.26823371680526664,REJECT,0.008869896538256872,0.04384364712439985,-0.03497375058614298,False,False,,META_PROBABILITY,False,False
2025-11,75222,75258,2025-11-20,-0.17080479766639714,False,0.30574601462209955,0.8163265306122449,0.27476387917615785,REJECT,-0.05124446321884879,0.04384364712439985,-0.09508811034324864,False,False,,META_PROBABILITY,False,False
2025-11,75462,75465,2025-11-20,1.8431367898140198,True,0.15709975782350644,0.02,0.2656762214937878,REJECT,-0.35614782661656735,0.04384364712439985,-0.3999914737409672,False,False,,ONLINE_RANK,False,False
2025-11,75463,75467,2025-11-20,1.853153075027752,True,0.18516332033542235,0.0392156862745098,0.2667226881038529,REJECT,-0.29903225402163974,0.04384364712439985,-0.3428759011460396,False,False,,ONLINE_RANK,False,False
2025-11,75536,75555,2025-11-21,1.8532633197143376,True,0.3201327315701041,0.8846153846153846,0.26705995297898827,REJECT,-0.027486014300028838,0.04384364712439985,-0.07132966142442869,False,False,,META_PROBABILITY,False,False
2025-11,75596,75609,2025-11-21,1.9512117896482253,True,0.15485396957633102,0.018867924528301886,0.2659155321810936,REJECT,-0.36050203203061343,0.04384364712439985,-0.4043456791550133,False,False,,ONLINE_RANK,False,False
2025-11,75597,75608,2025-11-21,1.9492510831203553,True,0.15549346434186706,0.037037037037037035,0.26442680520309814,REJECT,-0.3602140609506847,0.04384364712439985,-0.40405770807508457,False,False,,ONLINE_RANK,False,False
2025-11,75705,75711,2025-11-21,-1.1679452780892239,False,0.20151827281545603,0.12727272727272726,0.26608843220800155,REJECT,-0.2665799558890127,0.04384364712439985,-0.31042360301341254,False,False,,ONLINE_RANK,False,False
2025-11,75706,75710,2025-11-21,-1.1737950294946553,False,0.1782153103069472,0.07142857142857142,0.2659567096025069,REJECT,-0.3135126531689802,0.04384364712439985,-0.35735630029338006,False,False,,ONLINE_RANK,False,False
2025-11,76059,76084,2025-11-23,1.8301557408228823,True,0.3442401727220724,0.9473684210526315,0.2763871999128936,REJECT,0.027225596049681,0.04384364712439985,-0.01661805107471885,False,False,,META_PROBABILITY,False,False
2025-11,76060,76085,2025-11-23,1.8301551802551717,True,0.3062466155469212,0.8275862068965517,0.2762551186164658,REJECT,-0.049238890395463586,0.04384364712439985,-0.09308253751986344,False,False,,META_PROBABILITY,False,False
