lane,month,signal_i,exit_i,direction,policy_key,day,net_r,win,outcome_reason,reason,model_available,history_ready,base_probability,probability,online_percentile,rank_threshold,rank_pass,router,router_threshold,micro,meta_probability,meta_decision,meta_pass,expected_utility,brier_penalty,sample_uncertainty_penalty,total_penalty,utility,minimum_utility,utility_pass,cap_pass,selected,first_reject_stage,sample_uncertainty_changes_signal_selection,monthly_cap_enabled,cross_trade_cluster_dedup,allocation_rule,expert_id,expert,family,setup_group,rating_engine,signal_time_utc,entry_time_utc,exit_time_utc
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,125172,125179,1,2a8da9b9f57c9899,2026-05-27,-1.3033297835956408,False,2,2,True,True,0.22032832978276534,0.5044243227357437,0.9620853080568721,0.88,True,0.838304252998909,0.34,0.5746852870762997,0.4876257410671559,NEUTRAL,True,0.41787499551349583,0.04992561509448193,0.0,0.04992561509448193,0.3679493804190139,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.1_REFERENCE,2026-05-27T11:35:00+00:00,2026-05-27T11:40:00+00:00,2026-05-27T12:10:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,125845,125918,1,2a8da9b9f57c9899,2026-05-30,1.6951444988654942,True,1,1,True,True,0.1925976590660683,0.5101513260704007,0.9723502304147466,0.88,True,0.8368613138686125,0.34,0.7419588873452156,0.4804442137252208,NEUTRAL,True,0.4239948044157037,0.04992561509448193,0.0,0.04992561509448193,0.3740691893212218,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,14,扫低后确认K多头,流动性确认,扫低确认,V9.6.1_REFERENCE,2026-05-30T08:20:00+00:00,2026-05-30T08:25:00+00:00,2026-05-30T14:25:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,112624,112634,-1,add1fc0880238799,2026-04-10,-1.3043699315826711,False,2,2,True,True,0.10747282795137214,0.42865049940110483,1.0,0.8,True,0.7619689981507923,0.34,0.8105294371108591,0.3078521492855029,NEUTRAL,True,0.1624887014882208,0.04520910542771473,0.0,0.04520910542771473,0.11727959606050609,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,17,区间二次测试不破空头,二次测试,二次测试,V9.6.1_REFERENCE,2026-04-10T11:40:00+00:00,2026-04-10T11:45:00+00:00,2026-04-10T12:30:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,112113,112118,-1,fca571982b7c88a0,2026-04-08,1.8527370445175673,True,1,1,True,True,0.44109509080304804,0.40490301077025725,0.8571428571428571,0.8,True,0.5247359190577253,0.34,0.8019318191574336,0.3518636909468548,NEUTRAL,True,0.3812806734483217,0.0458821100747641,0.0,0.0458821100747641,0.3353985633735576,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.1_REFERENCE,2026-04-08T13:30:00+00:00,2026-04-08T13:35:00+00:00,2026-04-08T13:55:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,113727,113733,-1,fca571982b7c88a0,2026-04-14,1.8619666030568092,True,1,1,True,True,0.413674626398174,0.39266361597202326,0.84375,0.8,True,0.5191697223300527,0.34,0.7498393752757464,0.3510697966783391,NEUTRAL,True,0.3582124325276514,0.0458821100747641,0.0,0.0458821100747641,0.3123303224528873,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.1_REFERENCE,2026-04-14T14:35:00+00:00,2026-04-14T14:40:00+00:00,2026-04-14T15:05:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,114531,114542,-1,fca571982b7c88a0,2026-04-17,-1.194673848969825,False,2,2,True,True,0.44653418532907546,0.40732464617868314,0.8823529411764706,0.8,True,0.5365942304273893,0.34,0.7124072532528167,0.3509815937402566,NEUTRAL,True,0.3852058138681698,0.0458821100747641,0.0,0.0458821100747641,0.3393237037934057,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.1_REFERENCE,2026-04-17T14:50:00+00:00,2026-04-17T14:55:00+00:00,2026-04-17T16:20:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,115862,115867,-1,fca571982b7c88a0,2026-04-22,-0.17090486016205067,False,2,2,True,True,0.4369207766435466,0.40304352194945436,0.8292682926829268,0.8,True,0.5285353980007402,0.34,0.7298715606393671,0.35110008728673864,NEUTRAL,True,0.3773805856169948,0.0458821100747641,0.0,0.0458821100747641,0.33149847554223066,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.1_REFERENCE,2026-04-22T14:25:00+00:00,2026-04-22T14:30:00+00:00,2026-04-22T14:50:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,116169,116215,-1,fca571982b7c88a0,2026-04-23,-1.2384774891627814,False,2,2,True,True,0.4319004342905358,0.40080574991716356,0.8222222222222222,0.8,True,0.7070524798291995,0.34,0.49497713793710857,0.34705600601907366,NEUTRAL,True,0.3707652701525427,0.0458821100747641,0.0,0.0458821100747641,0.32488316007777857,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,V9.6.1_REFERENCE,2026-04-23T18:25:00+00:00,2026-04-23T18:30:00+00:00,2026-04-23T22:15:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,118716,118757,1,637dd7099e42148f,2026-05-03,-0.22384452198035376,False,2,2,True,True,0.5163916691401138,0.4166248350648824,1.0,0.8,True,0.8300000000000001,0.34,0.7785379074071459,0.36882210209835226,NEUTRAL,True,0.07399385880078135,0.04714511737095947,0.0,0.04714511737095947,0.026848741429821882,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,22,压缩后首次放量突破多头,波动扩张,压缩突破,V9.6.1_REFERENCE,2026-05-03T07:00:00+00:00,2026-05-03T07:05:00+00:00,2026-05-03T11:00:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,120537,120587,1,637dd7099e42148f,2026-05-10,-0.6745597222173447,False,4,4,True,True,0.5505479304369976,0.42973221418519214,1.0,0.8,True,0.5312362011416175,0.34,0.7128258371257372,0.33199001384913873,NEUTRAL,True,0.07548018620898767,0.04714511737095947,0.0,0.04714511737095947,0.028335068838028193,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,22,压缩后首次放量突破多头,波动扩张,压缩突破,V9.6.1_REFERENCE,2026-05-10T03:00:00+00:00,2026-05-10T03:05:00+00:00,2026-05-10T07:10:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,119787,119793,1,f9b0b97528e653e7,2026-05-07,-1.3032735876376609,False,2,2,True,True,0.49767825996290915,0.4405888610478802,0.9583333333333334,0.8,True,0.6319879543662448,0.34,0.8259507413205702,0.320891028838459,NEUTRAL,True,0.1297791444730187,0.043686058862891626,0.0,0.043686058862891626,0.08609308561012707,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.1_REFERENCE,2026-05-07T07:10:00+00:00,2026-05-07T07:15:00+00:00,2026-05-07T08:15:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,120949,120959,1,f9b0b97528e653e7,2026-05-11,-1.3032720177323687,False,2,2,True,True,0.4785407474832992,0.4245343893697251,0.9444444444444444,0.8,True,0.6,0.34,0.7938196053993642,0.31852766468924637,NEUTRAL,True,0.10042344572550282,0.043686058862891626,0.0,0.043686058862891626,0.0567373868626112,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.1_REFERENCE,2026-05-11T16:10:00+00:00,2026-05-11T16:15:00+00:00,2026-05-11T17:00:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,121403,121420,1,f9b0b97528e653e7,2026-05-13,-1.3032764121606712,False,2,2,True,True,0.46104735565230165,0.4099283622931962,0.8928571428571429,0.8,True,0.7591616282109581,0.34,0.9110097552433931,0.3170243552303058,NEUTRAL,True,0.07409204060992292,0.043686058862891626,0.0,0.043686058862891626,0.03040598174703129,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.1_REFERENCE,2026-05-13T09:00:00+00:00,2026-05-13T09:05:00+00:00,2026-05-13T10:25:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,124891,124902,1,f9b0b97528e653e7,2026-05-26,-0.22385537088274082,False,2,2,True,True,0.47622452513510366,0.4225966945840131,0.927007299270073,0.8,True,0.49734317289895996,0.34,0.852261376386337,0.3179784194745163,NEUTRAL,True,0.0967269775701678,0.043686058862891626,0.0,0.043686058862891626,0.05304091870727617,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.1_REFERENCE,2026-05-26T10:25:00+00:00,2026-05-26T10:30:00+00:00,2026-05-26T11:20:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,125133,125144,1,f9b0b97528e653e7,2026-05-27,-1.3033284916210934,False,2,2,True,True,0.5069147205376512,0.4483659545159592,0.9787234042553191,0.8,True,0.6,0.34,0.7188364701106025,0.3215371475302395,NEUTRAL,True,0.14370984253023883,0.043686058862891626,0.0,0.043686058862891626,0.10002378366734721,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,30,欧美开盘区间突破多头,开盘突破,开盘突破,V9.6.1_REFERENCE,2026-05-27T08:20:00+00:00,2026-05-27T08:25:00+00:00,2026-05-27T09:15:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,110176,110180,-1,16e8ea0e0b751d8b,2026-04-01,1.7144577334199718,True,1,1,True,True,0.5288431436445403,0.5210662265363346,0.9655172413793104,0.8,True,0.5398359074391029,0.34,0.8339868548092657,0.4324308369982865,NEUTRAL,True,0.38721327216570606,0.04755706080028809,0.0,0.04755706080028809,0.33965621136541796,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-04-01T07:15:00+00:00,2026-04-01T07:20:00+00:00,2026-04-01T08:10:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,111926,111930,-1,16e8ea0e0b751d8b,2026-04-07,-1.2870389854294844,False,2,2,True,True,0.5597873578524288,0.5375348994375376,0.967741935483871,0.8,True,0.7022223820499391,0.34,0.6172023128201092,0.43548150305734223,NEUTRAL,True,0.42298091089272005,0.04755706080028809,0.0,0.04755706080028809,0.37542385009243195,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-04-07T20:45:00+00:00,2026-04-07T20:50:00+00:00,2026-04-07T21:05:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,111959,112032,-1,16e8ea0e0b751d8b,2026-04-08,-0.0769918105851529,False,2,2,True,True,0.4978618470203547,0.5046000679330302,0.84375,0.8,True,0.5406717180023155,0.34,0.6339081948441836,0.42848106534734,NEUTRAL,True,0.3508377205933456,0.04755706080028809,0.0,0.04755706080028809,0.3032806597930575,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-04-08T00:05:00+00:00,2026-04-08T00:10:00+00:00,2026-04-08T06:10:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,115701,115721,-1,16e8ea0e0b751d8b,2026-04-22,-1.2869637098217925,False,2,2,True,True,0.4692463663662785,0.4893442545502574,0.8297872340425532,0.8,True,0.7043290849091166,0.34,0.6979961782096284,0.43432549014639044,NEUTRAL,True,0.3236161758776188,0.04755706080028809,0.0,0.04755706080028809,0.2760591150773307,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-04-22T00:30:00+00:00,2026-04-22T00:35:00+00:00,2026-04-22T02:10:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,127507,127533,-1,16e8ea0e0b751d8b,2026-06-05,1.8503606760862068,True,1,1,True,True,0.2231837286429118,0.5387135378026938,0.8333333333333334,0.8,True,0.8225639744602626,0.34,0.6736894006573879,0.4966143425989663,NEUTRAL,True,0.477034558833721,0.0481769608378696,0.0,0.0481769608378696,0.4288575979958514,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-06-05T21:20:00+00:00,2026-06-05T21:25:00+00:00,2026-06-05T23:30:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,129983,130058,-1,16e8ea0e0b751d8b,2026-06-15,-0.18653217818858436,False,2,2,True,True,0.23093010490465068,0.5339557141270477,0.8055555555555556,0.8,True,0.5419810747139541,0.34,0.6889596410546042,0.5010963783907205,NEUTRAL,True,0.4705943736808562,0.0481769608378696,0.0,0.0481769608378696,0.4224174128429866,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-06-15T04:00:00+00:00,2026-06-15T04:05:00+00:00,2026-06-15T10:50:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,130253,130272,-1,16e8ea0e0b751d8b,2026-06-16,-0.1865281118808433,False,2,2,True,True,0.20845123892987477,0.5480694779588206,0.972972972972973,0.8,True,0.5352658914286823,0.34,0.6721408245279961,0.5021691161726299,NEUTRAL,True,0.49914936894575535,0.0481769608378696,0.0,0.0481769608378696,0.45097240810788575,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-06-16T04:10:00+00:00,2026-06-16T04:15:00+00:00,2026-06-16T05:45:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,130631,130634,-1,16e8ea0e0b751d8b,2026-06-17,-1.2870908376859242,False,2,2,True,True,0.18157450762511737,0.5663429934776263,0.9534883720930233,0.8,True,0.6379172073416707,0.34,0.7346177437051651,0.4976975602256252,NEUTRAL,True,0.5322657419795375,0.0481769608378696,0.0,0.0481769608378696,0.48408878114166787,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-06-17T14:00:00+00:00,2026-06-17T14:05:00+00:00,2026-06-17T14:15:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-06,131957,131961,-1,16e8ea0e0b751d8b,2026-06-22,-1.2870923523862703,False,2,2,True,True,0.13572532285764927,0.6023577530109361,1.0,0.8,True,0.5218845329385906,0.34,0.7041200511462842,0.501854019006272,NEUTRAL,True,0.6060642715783803,0.0481769608378696,0.0,0.0481769608378696,0.5578873107405107,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,33,BTC强于ETH且主动卖盘空头,跨资产订单流,跨资产主动卖盘,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-06-22T13:15:00+00:00,2026-06-22T13:20:00+00:00,2026-06-22T13:35:00+00:00
V9.7.2_DIAGNOSTIC_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,124207,124210,1,6387acc3c2ec918d,2026-05-23,1.7125413489195278,True,1,1,True,True,0.18021373287123396,0.408476111754406,1.0,0.8,True,0.5419699633603605,0.34,0.7779158807069705,0.3049794798364362,NEUTRAL,True,0.11044664297254925,0.0447667450017266,0.0,0.0447667450017266,0.06567989797082265,0.02,True,True,True,SELECTED,False,False,False,NO_MONTHLY_CAP_NO_CROSS_TRADE_CLUSTER,37,ETH先涨BTC滞后补涨多头,跨资产领先滞后,ETH领先上涨,V9.6.9_FROZEN_EXTENDED_ORIGINAL,2026-05-23T20:45:00+00:00,2026-05-23T20:50:00+00:00,2026-05-23T21:00:00+00:00
