channel_id,channel_label,direction,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,-1,3,2,1,0.6666666666666666,2.3162742569253574,1.1080412615724222,2.090422385208228,4.180844770416456,3.5245072522782923,1.1080412615724224,1.1748357507594307,2.240169625334335
baseline_1h_shared_v10_6,基准·V10.6原1小时多空共享组合 RR2.5,1,6,4,2,0.6666666666666666,1.9755352744018786,1.1383760646520569,1.7353977615522849,3.4707955231045697,5.6253889683034,2.2767521293041137,0.9375648280505667,1.7065088319340984
strict_state_4h_1h_15m_be1_shadow_rr2_0,影子管理·同信号达到1R后下一根5M启用保本 RR2.0,1,1,0,1,0.0,0.0,1.1700361511603075,0.0,0.0,-1.1700361511603075,1.1700361511603075,-1.1700361511603075,-1.1700361511603075
strict_state_4h_1h_15m_fixed_rr2_0,主实验·4H趋势腿+1H推动回踩状态机+15M突破 RR2.0,1,1,0,1,0.0,0.0,1.1700361511603075,0.0,0.0,-1.1700361511603075,1.1700361511603075,-1.1700361511603075,-1.1700361511603075
