expert_id,expert,family,rank,policy_key,tier,eligible,reasons,score,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,shrunk_win_rate,wilson_lower,active_months,positive_months,worst_month_R,max_single_month_profit_share,max_trades_single_month
0,趋势回踩重新站稳多头,趋势回踩,17,027f1e6882c8e0ac,REJECTED,False,盈利因子不足|累计净R不足,5.123120086106356,3,1,0.3333333333333333,1.7124550554222264,1.2857982529809986,1.3318225090538625,0.6659112545269312,-0.8591414505397708,2.571596505961997,-0.2863804835132569,0.45454545454545453,0.13564322306091547,3,1,-1.2858401737378535,1.0,1
0,趋势回踩重新站稳多头,趋势回踩,18,2cc5288833a70fca,REJECTED,False,盈利因子不足|累计净R不足,5.123106537433911,3,1,0.3333333333333333,1.7124550554222264,1.2857988393162545,1.33182190173142,0.66591095086571,-0.8591426232102826,2.571597678632509,-0.2863808744034275,0.45454545454545453,0.13564322306091547,3,1,-1.2858401737378535,1.0,1
0,趋势回踩重新站稳多头,趋势回踩,19,e024946a7a7bbea6,REJECTED,False,盈利因子不足|累计净R不足|最差月份亏损过大,1.0508653428485601,4,1,0.25,1.7124550554222264,0.9190572119010051,1.8632736169711719,0.6210912056570573,-1.0447165802807887,2.757171635703015,-0.2611791450701972,0.4166666666666667,0.1,2,1,-2.757171635703015,1.0,3
0,趋势回踩重新站稳多头,趋势回踩,20,4f78680cc446fc4d,REJECTED,False,盈利因子不足|累计净R不足|最差月份亏损过大,1.0508653428485601,4,1,0.25,1.7124550554222264,0.9190572119010051,1.8632736169711719,0.6210912056570573,-1.0447165802807887,2.757171635703015,-0.2611791450701972,0.4166666666666667,0.1,2,1,-2.757171635703015,1.0,3
0,趋势回踩重新站稳多头,趋势回踩,21,dea253e979ba4233,REJECTED,False,盈利因子不足|累计净R不足|最差月份亏损过大,-19.50557273654647,5,1,0.2,1.7124550554222264,1.2858511742812941,1.3317676957283766,0.33294192393209415,-3.4309496417029504,3.857352605941763,-0.6861899283405901,0.38461538461538464,0.07921748723400672,3,1,-2.5715124322039093,1.0,2
0,趋势回踩重新站稳多头,趋势回踩,22,507ffa897d874aa4,REJECTED,False,盈利因子不足|累计净R不足|最差月份亏损过大,-19.50558204974896,5,1,0.2,1.7124550554222264,1.285851392956139,1.3317674692448997,0.33294186731122494,-3.43095051640233,3.8573534806411427,-0.686190103280466,0.38461538461538464,0.07921748723400672,3,1,-2.5715133069032894,1.0,2
0,趋势回踩重新站稳多头,趋势回踩,23,12eff90a29076783,REJECTED,False,盈利因子不足|累计净R不足|最差月份亏损过大,-33.23667750292093,6,1,0.16666666666666666,1.7124550554222264,1.285828284919607,1.3317914028693911,0.2663582805738782,-4.716686369175808,5.143089333414621,-0.7861143948626347,0.35714285714285715,0.06559528575241907,3,1,-3.8572491596767677,1.0,3
0,趋势回踩重新站稳多头,趋势回踩,24,61a9c4464c24f1aa,REJECTED,False,盈利因子不足|累计净R不足|最差月份亏损过大,-33.23668668477852,6,1,0.16666666666666666,1.7124550554222264,1.285828459859483,1.3317912216761525,0.2663582443352305,-4.716687243875189,5.1430902081140015,-0.7861145406458648,0.35714285714285715,0.06559528575241907,3,1,-3.8572500343761478,1.0,3
1,趋势反抽失败空头,趋势回踩,1,da51c7f197a1b096,CANDIDATE,False,总交易不足|活跃月份不足|正收益月份不足|收缩后胜率不足|盈利因子不足|利润过度集中,97.66972593869485,3,1,0.3333333333333333,1.714741469113497,0.7366079016041253,2.327889051121053,1.1639445255605265,0.2415256659052465,1.2870177022047267,0.08050855530174883,0.45454545454545453,0.13564322306091547,2,1,-1.2870177022047267,1.0,2
1,趋势反抽失败空头,趋势回踩,2,ea610f2e76039d9d,CANDIDATE,False,总交易不足|活跃月份不足|正收益月份不足|收缩后胜率不足|盈利因子不足|利润过度集中,97.66972363638772,3,1,0.3333333333333333,1.7147412611874862,0.7366079016041253,2.327888768846032,1.163944384423016,0.24152545797923564,1.2870177022047267,0.08050848599307854,0.45454545454545453,0.13564322306091547,2,1,-1.2870177022047267,1.0,2
1,趋势反抽失败空头,趋势回踩,3,db8df4b18426d594,REJECTED,False,总交易不足|活跃月份不足,42.75445792781111,2,1,0.5,1.714741469113497,0.1861981010035239,9.209231779872152,9.209231779872152,1.5285433681099732,0.1861981010035239,0.7642716840549866,0.5,0.21132486540518713,1,1,0.0,1.0,2
1,趋势反抽失败空头,趋势回踩,4,2bf636f6d1166fd7,REJECTED,False,总交易不足|活跃月份不足,42.75445647232903,2,1,0.5,1.7147412611874862,0.1861981010035239,9.209230663179715,9.209230663179715,1.5285431601839623,0.1861981010035239,0.7642715800919812,0.5,0.21132486540518713,1,1,0.0,1.0,2
1,趋势反抽失败空头,趋势回踩,5,10f0933547048a02,REJECTED,False,活跃月份不足,15.673456770103023,3,1,0.3333333333333333,1.714741469113497,0.7364813575734597,2.3282890347193366,1.1641445173596683,0.24177875396657766,1.2867646141433955,0.08059291798885922,0.45454545454545453,0.13564322306091547,1,1,0.0,1.0,3
1,趋势反抽失败空头,趋势回踩,6,43f9a8c929c8de10,REJECTED,False,活跃月份不足,15.67345446765038,3,1,0.3333333333333333,1.7147412611874862,0.7364813575734597,2.3282887523958147,1.1641443761979073,0.2417785460405668,1.2867646141433955,0.08059284868018894,0.45454545454545453,0.13564322306091547,1,1,0.0,1.0,3
1,趋势反抽失败空头,趋势回踩,7,1c7ae8d6e1b7e820,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,9.915796767742536,1,0,0.0,0.0,0.1861981010035239,0.0,0.0,-0.1861981010035239,0.1861981010035239,-0.1861981010035239,0.4444444444444444,0.0,1,0,-0.1861981010035239,0.0,1
1,趋势反抽失败空头,趋势回踩,8,d623eb7ff80605fe,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,9.915796767742536,1,0,0.0,0.0,0.1861981010035239,0.0,0.0,-0.1861981010035239,0.1861981010035239,-0.1861981010035239,0.4444444444444444,0.0,1,0,-0.1861981010035239,0.0,1
1,趋势反抽失败空头,趋势回踩,9,1e5e17a24022c0e5,REJECTED,False,盈利因子不足|累计净R不足,1.598947472909165,4,1,0.25,1.714741469113497,0.9199934724505487,1.8638626473577151,0.6212875491192384,-1.045238948238149,2.5737823163481224,-0.26130973705953725,0.4166666666666667,0.1,2,1,-1.2870177022047267,1.0,3
1,趋势反抽失败空头,趋势回踩,10,9041ae9da2c76ff2,REJECTED,False,盈利因子不足|累计净R不足,1.598945414738722,4,1,0.25,1.7147412611874862,0.9199934724505487,1.863862421349578,0.6212874737831927,-1.0452391561641599,2.5737823163481224,-0.26130978904103996,0.4166666666666667,0.1,2,1,-1.2870177022047267,1.0,3
1,趋势反抽失败空头,趋势回踩,11,eb433281c4959b84,REJECTED,False,总交易不足|活跃月份不足|盈利因子不足|实际盈亏比不足|累计净R不足,0.6322723577392191,1,0,0.0,0.0,1.1145505420038557,0.0,0.0,-1.1145505420038557,1.1145505420038557,-1.1145505420038557,0.4444444444444444,0.0,1,0,-1.1145505420038557,0.0,1
