expert,family,policy_key,tier,month,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R
区间扫低立即收回多头,流动性反转,79c29a37bad7e697,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫低立即收回多头,流动性反转,79c29a37bad7e697,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫低立即收回多头,流动性反转,79c29a37bad7e697,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫低立即收回多头,流动性反转,79c29a37bad7e697,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫低立即收回多头,流动性反转,79c29a37bad7e697,REJECTED,2026-05,1,1,1.0,1.6952141234818747,0.0,999.0,999.0,1.6952141234818747,0.0,1.6952141234818747
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2026-02,1,0,0.0,0.0,0.20389217791760067,0.0,0.0,-0.20389217791760067,0.20389217791760067,-0.20389217791760067
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2026-03,2,1,0.5,1.6971219202291914,0.20387195695331545,8.324450040070076,8.324450040070076,1.493249963275876,0.2038719569533154,0.746624981637938
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间扫高立即跌回空头,流动性反转,2c428183978376ff,CANDIDATE,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后确认K多头,流动性确认,3bd6a29bd8ffd119,REJECTED,2026-05,2,1,0.5,1.6952172522010793,1.3032730625724,1.3007383493794156,1.3007383493794156,0.3919441896286793,1.3032730625724,0.19597209481433964
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后确认K空头,流动性确认,2605712f51fd787a,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-05,3,1,0.3333333333333333,1.6953878014577437,0.7534230715560302,2.2502467278527747,1.1251233639263873,0.18854165834568337,1.5068461431120603,0.06284721944856113
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破多头,二次测试,5911315f52956132,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
区间二次测试不破空头,二次测试,f58e1769c9572a4e,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫低后站回VWAP多头,流动性VWAP,8faa2dfdd58009bb,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扫高后跌破VWAP空头,流动性VWAP,98c02f47708ca242,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC弱于ETH背离修复多头,跨资产背离,afac444025613291,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2025-12,1,1,1.0,1.890496985958381,0.0,999.0,999.0,1.890496985958381,0.0,1.890496985958381
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2026-01,3,2,0.6666666666666666,1.8579975639515593,1.2643270542932266,1.4695545410045832,2.9391090820091663,2.451668073609892,1.2643270542932266,0.8172226912032974
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2026-04,3,2,0.6666666666666666,1.8573518237871882,1.194673848969825,1.5546936307250676,3.109387261450135,2.5200297986045515,1.194673848969825,0.8400099328681838
BTC强于ETH背离修复空头,跨资产背离,fca571982b7c88a0,WATCH,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-07,1,1,1.0,1.4955536389470225,0.0,999.0,999.0,1.4955536389470225,0.0,1.4955536389470225
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破多头,波动扩张,c1fd7f96ccac000d,CANDIDATE,2026-05,2,0,0.0,0.0,0.44920212209884924,0.0,0.0,-0.8984042441976985,0.8984042441976985,-0.44920212209884924
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
压缩后首次放量突破空头,波动扩张,3efd7aa105a06c7b,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向下假突破回区间多头,假突破反转,542ba276eec5abee,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
向上假突破回区间空头,假突破反转,5f2fe4ee3fec03dd,REJECTED,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资金费率极端回归多头,衍生品反转,fcc89570f6af5d59,REJECTED,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
