signal_i,exit_i,direction,expert_id,expert,family,setup_group,base_probability,probability,online_percentile,router,micro,meta_probability,meta_decision,expected_utility,utility,net_r,win,reason,day,cycle,policy_key,month,tier
56420,56423,-1,5,VWAP反抽失败空头,VWAP回归,VWAP受阻,0.592808233925901,0.440331215189887,0.9769230769230769,0.5176063918346051,0.6595815275697932,0.3568704876520367,NEUTRAL,0.09734923221808578,0.05060870550442658,-1.3236646022561143,False,2,2025-09-07,698,587c65808a002d9d,2025-09,REJECTED
59544,59589,-1,5,VWAP反抽失败空头,VWAP回归,VWAP受阻,0.5677368145394863,0.4278336862711297,0.9577464788732394,0.510658177765044,0.607105131415907,0.35574619150105047,NEUTRAL,0.07439327891161751,0.027652752197958312,1.4777676570584848,True,1,2025-09-19,710,587c65808a002d9d,2025-09,REJECTED
96357,96374,1,10,欧美时段顺势延续多头,时段延续,时段延续,0.21399270343484056,0.48872497384202124,0.8953488372093024,0.45184727141354863,0.7665706466878255,0.38317448948588106,NEUTRAL,0.29083123238328346,0.2463608905024201,-1.256824068753823,False,2,2026-02-08,1056,792c97e8b4c0b8eb,2026-02,REJECTED
97788,97829,1,10,欧美时段顺势延续多头,时段延续,时段延续,0.21726202967544542,0.48393195410299983,0.8900523560209425,0.47813813047448506,0.695597977903629,0.3780999802266314,NEUTRAL,0.2779433250311132,0.23347298315024984,-0.1865944308092246,False,2,2026-02-13,1066,792c97e8b4c0b8eb,2026-02,REJECTED
97904,97935,1,10,欧美时段顺势延续多头,时段延续,时段延续,0.1811787270912587,0.5396756500591291,0.9540816326530612,0.5487575349187499,0.7780247832237353,0.41392777493025296,NEUTRAL,0.4124689812781749,0.36799863939731153,1.7124662965841884,True,1,2026-02-14,1068,792c97e8b4c0b8eb,2026-02,REJECTED
71184,71186,-1,11,欧美时段顺势延续空头,时段延续,时段延续,0.5033629337079455,0.373584586628582,0.9156626506024096,0.4770522682367452,0.7518250106086408,0.35243509089887853,NEUTRAL,0.14567519858667582,0.09790371858352998,-0.1862164800236871,False,2,2025-11-04,761,4337d47dd551514a,2025-11,CANDIDATE
71932,71945,-1,11,欧美时段顺势延续空头,时段延续,时段延续,0.47304390817597497,0.3704571365667025,0.8855218855218855,0.4648018634441432,0.6961905690283763,0.3558224352681972,NEUTRAL,0.1419301038865543,0.09415862388340845,1.7147203332269656,True,1,2025-11-07,779,4337d47dd551514a,2025-11,CANDIDATE
122456,122484,-1,11,欧美时段顺势延续空头,时段延续,时段延续,0.517267280196071,0.425888037324038,0.9807692307692307,0.40635820082268276,0.47923766680144525,0.3104233122104636,NEUTRAL,0.10245797775125909,0.059727082046153304,-1.2869456596998758,False,2,2026-05-17,1390,4337d47dd551514a,2026-05,CANDIDATE
120347,120416,1,12,区间扫低立即收回多头,流动性反转,扫低立即收回,0.14726271708484948,0.4447891916482359,0.9803921568627451,0.7946564698099972,0.6954160667008324,0.36488390046860825,NEUTRAL,0.26533874691908543,0.21820022460222235,1.6952141234818747,True,1,2026-05-09,727,79c29a37bad7e697,2026-05,REJECTED
97626,97633,-1,13,区间扫高立即跌回空头,流动性反转,扫高立即跌回,0.12733525183832028,0.4391973733906187,1.0,0.8292347158785369,0.6377104216905884,0.31042503993876797,NEUTRAL,0.1180157522150162,0.07324847445314223,-0.20389217791760067,False,2,2026-02-13,610,2c428183978376ff,2026-02,CANDIDATE
103123,103147,-1,13,区间扫高立即跌回空头,流动性反转,扫高立即跌回,0.21952925942356416,0.3918080853134423,0.8405797101449275,0.7978064146337991,0.6990020552534006,0.39129850022862356,NEUTRAL,0.1432696648723496,0.09450058203398215,1.6971219202291914,True,1,2026-03-05,653,2c428183978376ff,2026-03,CANDIDATE
103565,103581,-1,13,区间扫高立即跌回空头,流动性反转,扫高立即跌回,0.21317507786031234,0.39200425375783987,0.9166666666666666,0.8281400208986404,0.7880031733935489,0.3951189489314761,NEUTRAL,0.14609412765252994,0.09732504481416249,-0.20387195695331545,False,2,2026-03-07,656,2c428183978376ff,2026-03,CANDIDATE
121035,121048,1,14,扫低后确认K多头,流动性确认,扫低确认,0.19010374160972338,0.5106958072878468,1.0,0.8499233194172281,0.576739993182882,0.4872737146835935,NEUTRAL,0.42917423274394656,0.3792486176494646,-1.3032730625724,False,2,2026-05-11,1456,3bd6a29bd8ffd119,2026-05,REJECTED
121301,121320,1,14,扫低后确认K多头,流动性确认,扫低确认,0.2444751256375209,0.49984480648441443,0.8961038961038961,0.8426175912254802,0.6899075627972184,0.4825854153352846,NEUTRAL,0.4063820886165896,0.35645647352210763,1.6952172522010793,True,1,2026-05-12,1467,3bd6a29bd8ffd119,2026-05,REJECTED
30349,30368,1,16,区间二次测试不破多头,二次测试,二次测试,0.5780238870067376,0.6387768692001666,0.896551724137931,0.8440293336412987,0.5476396396062926,0.45760731312966535,NEUTRAL,0.6517021975197818,0.6079542513322493,-0.20370571031857831,False,2,2025-05-07,91,5911315f52956132,2025-05,REJECTED
30619,30634,1,16,区间二次测试不破多头,二次测试,二次测试,0.602798997997014,0.6529811920152552,0.9,0.8259274015050897,0.5808267239566267,0.45878133875999183,NEUTRAL,0.6804735136126535,0.6367255674251211,-1.3031404327934821,False,2,2025-05-08,92,5911315f52956132,2025-05,REJECTED
31933,31945,1,16,区间二次测试不破多头,二次测试,二次测试,0.8241115072506208,0.7787099356607157,1.0,0.8338925123923817,0.6598147132225327,0.4769308884911581,NEUTRAL,0.9402385636814506,0.8964906174939182,1.6953878014577437,True,1,2025-05-13,95,5911315f52956132,2025-05,REJECTED
81058,81084,-1,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,0.15798379423163658,0.42839656269611254,0.8113207547169812,0.5391596279699132,0.6219557484654006,0.3596012992306042,NEUTRAL,0.3494256299575373,0.30333221819475664,1.890496985958381,True,1,2025-12-11,280,fca571982b7c88a0,2025-12,WATCH
86524,86538,-1,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,0.23630330347738768,0.3799471579399241,0.8695652173913043,0.5438746210242331,0.4412836233072719,0.3184094017426857,NEUTRAL,0.13013779587024232,0.08579155870104416,1.8837997881465247,True,1,2026-01-02,288,fca571982b7c88a0,2026-01,WATCH
87305,87322,-1,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,0.25431563669424473,0.36760392815462356,0.84,0.5333354570967384,0.5084309396820403,0.32070566074460527,NEUTRAL,0.10575717534776796,0.061410938178569796,1.8321953397565938,True,1,2026-01-05,290,fca571982b7c88a0,2026-01,WATCH
89702,89704,-1,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,0.22995148717308547,0.38449573646316265,0.9032258064516129,0.5259893454180284,0.6872295488882065,0.32779272559141814,NEUTRAL,0.14630270538101064,0.10195646821181248,-1.2643270542932266,False,2,2026-01-14,295,fca571982b7c88a0,2026-01,WATCH
112113,112118,-1,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,0.44109509080304804,0.4049030107702573,0.8571428571428571,0.5247359190577253,0.8019318191574336,0.3518636909468548,NEUTRAL,0.3812806734483217,0.3353985633735576,1.8527370445175673,True,1,2026-04-08,347,fca571982b7c88a0,2026-04,WATCH
113727,113733,-1,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,0.413674626398174,0.39266361597202337,0.84375,0.5191697223300527,0.7498393752757464,0.3510697966783391,NEUTRAL,0.35821243252765156,0.31233032245288744,1.8619666030568092,True,1,2026-04-14,351,fca571982b7c88a0,2026-04,WATCH
114531,114542,-1,21,BTC强于ETH背离修复空头,跨资产背离,BTCETH背离,0.44653418532907546,0.40732464617868314,0.8823529411764706,0.5365942304273893,0.7124072532528167,0.3509815937402566,NEUTRAL,0.3852058138681698,0.3393237037934057,-1.194673848969825,False,2,2026-04-17,353,fca571982b7c88a0,2026-04,WATCH
47362,47366,1,22,压缩后首次放量突破多头,波动扩张,压缩突破,0.07465566749373537,0.4171076513262719,0.9957264957264957,0.7911398973920623,0.8022928356565617,0.31506166957970455,NEUTRAL,0.07418106991559137,0.029063692255488334,1.4955536389470225,True,1,2025-07-11,658,c1fd7f96ccac000d,2025-07,CANDIDATE
118716,118757,1,22,压缩后首次放量突破多头,波动扩张,压缩突破,0.5163916691401138,0.4166248350648824,1.0,0.8300000000000001,0.7785379074071459,0.36882210209835226,NEUTRAL,0.07399385880078135,0.026848741429821882,-0.22384452198035376,False,2,2026-05-03,1554,c1fd7f96ccac000d,2026-05,CANDIDATE
120537,120587,1,22,压缩后首次放量突破多头,波动扩张,压缩突破,0.5505479304369976,0.42973221418519214,1.0,0.5312362011416175,0.7128258371257372,0.33199001384913873,NEUTRAL,0.07548018620898767,0.028335068838028193,-0.6745597222173447,False,4,2026-05-10,1587,c1fd7f96ccac000d,2026-05,CANDIDATE
44742,44783,-1,27,资金费率极端回归空头,衍生品反转,资金费率极端,0.16106794828862778,0.4330109095096924,0.9741784037558685,0.47409366566308975,0.7073378267276154,0.32742521576449846,NEUTRAL,0.1901520175806498,0.147343650960587,-1.3040993432837082,False,2,2025-07-01,1095,b02aa80e33f81c12,2025-07,REJECTED
46119,46122,1,28,合约溢价极端修复多头,基差反转,溢价极端,0.6574280173936988,0.4202935124115411,0.9861111111111112,0.49484223476440997,0.8232776688685572,0.34471265515787364,NEUTRAL,0.09299530110241017,0.046001284119390834,-0.25398728202673576,False,2,2025-07-06,339,c468956982a6e533,2025-07,REJECTED
46934,46950,1,28,合约溢价极端修复多头,基差反转,溢价极端,0.6738635433918463,0.42545627824058624,0.987012987012987,0.5007901962932162,0.6790803840640218,0.3404260667934338,NEUTRAL,0.09941454490626683,0.0524205279232475,1.4651519433534792,True,1,2025-07-09,344,c468956982a6e533,2025-07,REJECTED
88583,88643,1,30,欧美开盘区间突破多头,开盘突破,开盘突破,0.5311230142631505,0.43819009902708345,0.9560439560439561,0.6906523547483399,0.7548826149721228,0.32458490436326826,NEUTRAL,0.3001246338539936,0.2578486352328409,-0.8159975125742809,False,4,2026-01-10,582,cbd27bbf86f53b15,2026-01,REJECTED
128283,128294,1,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,0.232503988628243,0.49326081261477706,0.831081081081081,0.8704887474667455,0.6590326778887712,0.462059755231358,NEUTRAL,0.35358799874560015,0.3041560012666063,-1.2861155229901091,False,2,2026-06-08,2022,1b33e623d700f1dd,2026-06,CANDIDATE
129142,129150,1,0,趋势回踩重新站稳多头,趋势回踩,趋势回踩,0.20311171775924194,0.5130982756757072,0.9246987951807228,0.8743831622120702,0.6211619600575826,0.46048625565072854,NEUTRAL,0.39184445643285853,0.3424124589538647,-1.2861122091092716,False,2,2026-06-12,2036,1b33e623d700f1dd,2026-06,CANDIDATE
