channel_id,channel_label,month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-01,4,1,3,0.25,2.358323305102995,1.0808517133093662,2.181911982988165,0.7273039943293883,-0.8842318348251039,2.1455211919870703,-0.22105795870627598,-1.0727605959935351
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-03,1,0,1,0.0,0.0,1.1246468159878236,0.0,0.0,-1.1246468159878236,1.1246468159878236,-1.1246468159878236,-1.1246468159878236
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-04,1,1,0,1.0,2.3678249870622903,0.0,999.0,999.0,2.3678249870622903,0.0,2.3678249870622903,2.3678249870622903
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-05,3,2,1,0.6666666666666666,2.41022170293198,1.0846402527657413,2.2221392731701757,4.444278546340351,3.735803153098219,1.0846402527657413,1.2452677176994065,2.388179549099167
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-07,4,2,2,0.5,2.3059881690525748,1.1990885926915444,1.92311742694209,1.92311742694209,2.213799152722061,2.398177185383089,0.5534497881805153,0.5527787807415918
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-08,2,1,1,0.5,2.4179233879076607,1.2085475881779204,2.000685294944048,2.000685294944048,1.2093757997297403,1.2085475881779204,0.6046878998648701,0.6046878998648701
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-09,2,1,1,0.5,2.3785625182641565,1.1017991193762438,2.1587987106131656,2.1587987106131656,1.2767633988879128,1.1017991193762438,0.6383816994439564,0.6383816994439564
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-10,5,2,3,0.4,1.1651949784122215,1.1937062400232765,0.9761153450864938,0.6507435633909958,-1.2507287632453867,3.5811187200698296,-0.25014575264907735,-1.1830754599720714
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2020-11,1,1,0,1.0,0.21106294963584665,0.0,999.0,999.0,0.21106294963584665,0.0,0.21106294963584665,0.21106294963584665
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,2021-01,2,1,1,0.5,2.4614787082573795,1.0416203420914134,2.363124651843021,2.363124651843021,1.419858366165966,1.0416203420914134,0.709929183082983,0.709929183082983
