channel_id,channel_label,window_months,window_start_month,window_end_month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2020-11,2021-10,16,6,10,0.375,1.754078168070374,1.066773891874584,1.6442829932667622,0.9865697959600573,-0.14326991032359326,6.898293727612415,-0.008954369395224579,-1.0549545970063443
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2020-12,2021-11,16,5,11,0.3125,2.0626812117572797,1.0689956031204702,1.9295506976232404,0.8770684989196547,-1.445545575538774,6.898293727612415,-0.09034659847117338,-1.0580772043909925
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-01,2021-12,18,5,13,0.2777777777777778,2.0626812117572797,1.0717346050547305,1.9246193992699754,0.740238230488452,-3.6191438069250994,7.475445971568174,-0.20106354482917219,-1.0608646062991038
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-02,2022-01,17,4,13,0.23529411764705882,1.9629818376322548,1.0775938153690512,1.8216342833778965,0.560502856423968,-6.156792249268647,8.593236047745755,-0.3621642499569792,-1.0625753004833849
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-03,2022-02,17,4,13,0.23529411764705882,1.9575550779176103,1.0791165832013339,1.8140348396002581,0.5581645660308486,-6.1982952699469,8.613032029565431,-0.36460560411452353,-1.07015979825295
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-04,2022-03,18,4,14,0.2222222222222222,2.413098544434709,1.0867592196925118,2.220453712936958,0.6344153465534166,-5.56223489795633,7.631339486132705,-0.3090130498864628,-1.0710344546264086
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-05,2022-04,18,4,14,0.2222222222222222,2.413098544434709,1.0887449306522892,2.216403931257777,0.6332582660736505,-5.590034851393215,7.631339486132706,-0.3105574917440675,-1.0733322207070046
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-06,2022-05,18,4,14,0.2222222222222222,2.413098544434709,1.0892099762483785,2.21545762254792,0.6329878921565486,-5.596545489738466,8.334416964652783,-0.3109191938743592,-1.0765255912601575
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-07,2022-06,17,3,14,0.17647058823529413,2.402073444251718,1.0898173761394754,2.2041063914403027,0.47230851245149347,-8.051222933197502,10.460798932914777,-0.47360134901161777,-1.0806473212984107
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-08,2022-07,17,3,14,0.17647058823529413,2.399243407211384,1.0898173761394754,2.2015095921028216,0.47175205545060467,-8.059713044318507,10.460798932914773,-0.47410076731285333,-1.0806473212984107
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-09,2022-08,17,3,14,0.17647058823529413,2.399243407211384,1.0929046222493586,2.195290749409942,0.47041944630213045,-8.102934489856871,9.406192808205336,-0.4766432052856983,-1.0822657061850658
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-10,2022-09,18,3,15,0.16666666666666666,2.399243407211384,1.0916281751084609,2.19785771558434,0.439571543116868,-9.176692404992766,9.406192808205336,-0.5098162447218203,-1.0814565137417382
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-11,2022-10,17,3,14,0.17647058823529413,2.399243407211384,1.0900669721175216,2.201005505699074,0.4716440369355159,-8.06320738801115,8.292707791223721,-0.4743063169418324,-1.0806473212984107
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2021-12,2022-11,18,5,13,0.2777777777777778,1.9684701728821945,1.0899788380050743,1.805971000762705,0.6946042310625788,-4.327374029654994,7.201495075644387,-0.24040966831416632,-1.0765255912601575
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-01,2022-12,17,5,12,0.29411764705882354,1.9684701728821945,1.094172056763481,1.7990499398283428,0.7496041415951429,-3.2877138167507987,5.417852789904258,-0.1933949303971058,-1.0766704365982012
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-02,2023-01,19,5,14,0.2631578947368421,1.9684701728821945,1.1093076238594468,1.7745034204611279,0.6337512215932599,-5.687955869621284,7.1957018914450614,-0.2993660984011202,-1.0806473212984107
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-03,2023-02,17,4,13,0.23529411764705882,1.8569035261981108,1.111512262517988,1.6706100227734193,0.5140338531610521,-7.022045307941404,7.1957018914450614,-0.41306148870243553,-1.0822657061850658
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-04,2023-03,13,3,10,0.23076923076923078,1.681902177124364,1.1126193204971897,1.5116600495242005,0.45349801485726016,-6.080486673598804,6.080486673598804,-0.4677297441229849,-1.0822657061850658
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-05,2023-04,13,3,10,0.23076923076923078,1.681902177124364,1.1160153355596771,1.507060094546906,0.45211802836407183,-6.114446824223679,6.114446824223679,-0.47034206340182144,-1.0822657061850658
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-06,2023-05,12,3,9,0.25,1.681902177124364,1.1203869909998412,1.501179673305045,0.5003932244350151,-5.0377763876254775,5.785515465352879,-0.4198146989687898,-1.0900466382164349
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-07,2023-06,10,3,7,0.3,1.681902177124364,1.1367287072480825,1.4795985765118023,0.6341136756479152,-2.9113944193634858,5.785515465352879,-0.29113944193634855,-1.1027933191975043
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-08,2023-07,9,2,7,0.2222222222222222,1.3223103213884106,1.1367287072480825,1.1632593713495671,0.3323598203855906,-5.312480307959756,5.785515465352879,-0.5902755897733063,-1.1077590681472045
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-09,2023-08,8,2,6,0.25,1.3223103213884106,1.1432122300814622,1.156662154755103,0.38555405158503436,-4.214652737711952,5.785515465352878,-0.526831592213994,-1.1159352867924657
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-10,2023-09,8,2,6,0.25,1.3223103213884106,1.1502318732078265,1.149603268861506,0.383201089620502,-4.25677059647014,6.90139123924696,-0.5320963245587675,-1.1199936396659038
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-11,2023-10,9,2,7,0.2222222222222222,1.3223103213884106,1.1679193572517488,1.1321931717100415,0.3234837633457262,-5.530814857985423,8.175435500762243,-0.6145349842206025,-1.1241115054377266
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2022-12,2023-11,7,0,7,0.0,0.0,1.1679193572517488,0.0,0.0,-8.17543550076224,8.17543550076224,-1.1679193572517488,-1.1335453178226822
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-01,2023-12,7,1,6,0.14285714285714285,2.2540382460327963,1.173582913713352,1.9206467814879469,0.3201077969146578,-4.787459236247316,7.041497482280112,-0.6839227480353308,-1.1241115054377266
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-02,2024-01,5,1,4,0.2,2.2540382460327963,1.1617545286622424,1.9402018158072654,0.48505045395181634,-2.392979868616173,3.5234653532320457,-0.47859597372323465,-1.1235527614169238
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-03,2024-02,10,2,8,0.2,2.3096371436007495,1.1300096490012277,2.0439092229364144,0.5109773057341036,-4.4208029048083235,4.4208029048083235,-0.44208029048083236,-1.1171359926397977
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-04,2024-03,11,3,8,0.2727272727272727,2.3377571303203193,1.1300096490012277,2.0687939544468255,0.7757977329175596,-2.0268058010488645,4.4208029048083235,-0.18425507282262404,-1.1158757738940812
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-05,2024-04,10,3,7,0.3,2.3377571303203193,1.1295045534553059,2.0697190845037383,0.8870224647873164,-0.8932604832261819,4.393059077360853,-0.08932604832261819,-1.102228301332179
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-06,2024-05,11,4,7,0.36363636363636365,1.8094817535530001,1.1295045534553059,1.6020136864588574,0.9154363922622043,-0.6686048599751391,4.393059077360853,-0.06078225999773992,-1.088580828770277
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-07,2024-06,12,4,8,0.3333333333333333,1.8094817535530001,1.1295633202228854,1.6019303399440707,0.8009651699720354,-1.7985795475710822,4.393059077360853,-0.14988162896425686,-1.102228301332179
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-08,2024-07,14,5,9,0.35714285714285715,1.915047823436233,1.1250926726363706,1.702124518284171,0.945624732380095,-0.5505949365461702,4.393059077360853,-0.03932820975329787,-1.0889541603572641
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-09,2024-08,15,5,10,0.3333333333333333,1.915047823436233,1.127257160301411,1.6988562067986146,0.8494281033993072,-1.697332485832946,4.393059077360853,-0.11315549905552973,-1.0893274919442513
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-10,2024-09,15,5,10,0.3333333333333333,1.915047823436233,1.018926193343066,1.8794764880398442,0.9397382440199221,-0.6140228162494951,4.393059077360853,-0.040934854416633006,-1.088580828770277
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-11,2024-10,18,7,11,0.3888888888888889,2.040971518659977,1.0189031040319756,2.0031065864688213,1.2747041913892498,3.0788664862681046,4.393059077360853,0.1710481381260058,-1.0701913600903699
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2023-12,2024-11,21,8,13,0.38095238095238093,1.9325280439399242,1.0349170219230135,1.867326561456135,1.1491240378191598,2.0063030665202186,4.393059077360853,0.09553824126286756,-1.088580828770277
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-01,2024-12,22,8,14,0.36363636363636365,1.9428084502045202,1.0402753563632066,1.8675905742846406,1.0671946138769375,0.9786126125512686,4.393059077360853,0.04448239147960312,-1.0889541603572641
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-02,2025-01,24,9,15,0.375,1.994776902652053,1.0435237113320772,1.9115779363611043,1.1469467618166624,2.3001364538873164,4.393059077360853,0.09583901891197151,-1.0889541603572641
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-03,2025-02,19,8,11,0.42105263157894735,1.9484695103374712,1.0236178720563913,1.903512593447694,1.3843727952346865,4.327959490079467,2.2927164724363553,0.22778734158312983,-1.0893274919442513
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-04,2025-03,19,7,12,0.3684210526315789,1.8848227112771876,1.0302343334788715,1.8295087341076683,1.0672134282294732,0.8309469771938556,3.315568851439342,0.043734051431255555,-1.1003839318815876
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-05,2025-04,20,8,12,0.4,1.946510803261539,1.0302343334788715,1.8893864628725838,1.2595909752483894,3.209274424345854,3.315568851439342,0.16046372121729272,-1.0948557119129194
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-06,2025-05,19,7,12,0.3684210526315789,2.19249011469161,1.0302343334788715,2.12814700834912,1.2414190882036533,2.984618801094812,3.315568851439342,0.1570852000576217,-1.1003839318815876
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-07,2025-06,18,7,11,0.3888888888888889,2.19249011469161,1.0211670285591377,2.1470435818763205,1.3663004611940224,4.114593488690755,3.315568851439342,0.22858852714948638,-1.0948557119129194
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-08,2025-07,18,8,10,0.4444444444444444,2.1800653979276543,1.0143509822206263,2.149221951907648,1.7193775615261184,7.297013361214974,3.315568851439342,0.40538963117860966,-0.566475018096109
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-09,2025-08,18,8,10,0.4444444444444444,2.1800653979276543,1.0149043730360197,2.148050058554908,1.7184400468439265,7.291479453061038,3.315568851439342,0.40508219183672434,-0.566475018096109
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-10,2025-09,17,8,9,0.47058823529411764,2.1800653979276543,1.1240530695610629,1.9394683907397352,1.7239719028797647,7.3240455573716705,3.315568851439342,0.4308262092571571,-1.1003839318815876
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-11,2025-10,13,6,7,0.46153846153846156,2.12149361166376,1.1176801648018873,1.8981222701038112,1.626961945803267,4.9052005163693515,3.315568851439342,0.37732311664379625,-1.1003839318815876
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2024-12,2025-11,11,5,6,0.45454545454545453,2.311107589816601,1.1137065327624096,2.075149531613313,1.7292912763444273,4.873298752508547,3.315568851439342,0.4430271593189588,-1.1003839318815876
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-01,2025-12,9,4,5,0.4444444444444444,2.304814113233361,1.1144610984977488,2.0680974116908724,1.6544779293526979,3.6469509604446992,3.315568851439342,0.40521677338274437,-1.1003839318815876
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-02,2026-01,7,4,3,0.5714285714285714,2.267694991857882,1.119917350058518,2.0248770962780336,2.6998361283707117,5.711027917255976,2.256736641049401,0.815861131036568,2.1360659878568113
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-03,2026-02,7,4,3,0.5714285714285714,2.267694991857882,1.119917350058518,2.0248770962780336,2.6998361283707117,5.711027917255976,2.256736641049401,0.815861131036568,2.1360659878568113
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-04,2026-03,7,4,3,0.5714285714285714,2.267694991857882,1.1455770785189257,1.9795219670331579,2.6393626227108773,5.634048731874751,2.256736641049401,0.8048641045535359,2.1360659878568113
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-05,2026-04,8,4,4,0.5,1.9843211370193126,1.1333721925883788,1.750811560399721,1.750811560399721,3.403795777723735,2.2767521293041137,0.42547447221546686,0.07403724650049048
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-06,2026-05,10,6,4,0.6,2.0554242635261075,1.1333721925883788,1.813547462137711,2.720321193206567,7.79905681080313,2.2767521293041137,0.779905681080313,1.6904490078272656
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-07,2026-06,10,6,4,0.6,2.0554242635261075,1.1333721925883788,1.813547462137711,2.720321193206567,7.79905681080313,2.2767521293041137,0.779905681080313,1.6904490078272656
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,12,2025-08,2026-07,8,4,4,0.5,1.9755352744018786,1.1333721925883788,1.743059594474592,1.743059594474592,3.3686523272539985,2.2767521293041137,0.4210815409067498,0.07403724650049048
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-01,2020-12,5,1,4,0.2,2.432287357352031,1.1012574851057007,2.2086454714254007,0.5521613678563502,-1.9727425830707712,3.2005932790494906,-0.39454851661415424,-1.0679673488414598
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-02,2021-01,6,1,5,0.16666666666666666,2.432287357352031,1.0858031309173473,2.2400813629051695,0.4480162725810338,-2.9967282972347054,3.2005932790494906,-0.49945471620578424,-1.0529640091785812
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-03,2021-02,5,1,4,0.2,2.432287357352031,1.0902620764363191,2.2309198952441944,0.5577299738110486,-1.9287609483932455,2.228422375537246,-0.3857521896786491,-1.0379606695157026
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-04,2021-03,2,0,2,0.0,0.0,1.114211187768623,0.0,0.0,-2.228422375537246,2.228422375537246,-1.114211187768623,-1.114211187768623
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-05,2021-04,3,0,3,0.0,0.0,1.0922179121381295,0.0,0.0,-3.2766537364143886,3.2766537364143886,-1.0922179121381295,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-06,2021-05,3,0,3,0.0,0.0,1.0922179121381295,0.0,0.0,-3.2766537364143886,3.2766537364143886,-1.0922179121381295,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-07,2021-06,3,0,3,0.0,0.0,1.0922179121381295,0.0,0.0,-3.2766537364143886,3.2766537364143886,-1.0922179121381295,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-08,2021-07,5,1,4,0.2,2.406061052077322,1.0570678764543646,2.2761651410198684,0.5690412852549671,-1.8222104537401367,4.2282715058174585,-0.36444209074802736,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-09,2021-08,7,2,5,0.2857142857142857,2.4208324682497735,1.0611320519587781,2.281367774897648,0.9125471099590593,-0.46399532329434434,4.2282715058174585,-0.06628504618490634,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-10,2021-09,7,2,5,0.2857142857142857,2.4208324682497735,1.0611320519587781,2.281367774897648,0.9125471099590593,-0.46399532329434434,4.2282715058174585,-0.06628504618490634,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-11,2021-10,7,2,5,0.2857142857142857,2.4208324682497735,1.0611320519587781,2.281367774897648,0.9125471099590593,-0.46399532329434434,4.2282715058174585,-0.06628504618490634,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2020-12,2021-11,7,2,5,0.2857142857142857,2.4208324682497735,1.0611320519587781,2.281367774897648,0.9125471099590593,-0.46399532329434434,4.2282715058174585,-0.06628504618490634,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-01,2021-12,7,2,5,0.2857142857142857,2.4208324682497735,1.0611320519587781,2.281367774897648,0.9125471099590593,-0.46399532329434434,4.2282715058174585,-0.06628504618490634,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-02,2022-01,7,2,5,0.2857142857142857,2.4208324682497735,1.0792364288613614,2.2430974376984762,0.8972389750793904,-0.5545172078072598,3.2042857916535246,-0.07921674397246568,-1.075434077388291
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-03,2022-02,8,2,6,0.25,2.4208324682497735,1.0799076262787441,2.2417032802997463,0.7472344267665821,-1.6377808211729177,3.2751599660189403,-0.2047226026466147,-1.076411415682362
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-04,2022-03,8,2,6,0.25,2.4208324682497735,1.0799076262787441,2.2417032802997463,0.7472344267665821,-1.6377808211729177,3.2751599660189403,-0.2047226026466147,-1.076411415682362
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-05,2022-04,8,2,6,0.25,2.4208324682497735,1.0897004628400884,2.2215577131539,0.7405192377179668,-1.6965378405409832,4.382148346264149,-0.2120672300676229,-1.0790045536822617
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-06,2022-05,10,2,8,0.2,2.4208324682497735,1.0800958667987124,2.2413125933208686,0.5603281483302172,-3.7991019978901512,6.484712503613316,-0.37991019978901513,-1.0786592605668033
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-07,2022-06,10,2,8,0.2,2.4208324682497735,1.0800958667987124,2.2413125933208686,0.5603281483302172,-3.7991019978901512,6.484712503613316,-0.37991019978901513,-1.0786592605668033
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-08,2022-07,8,2,6,0.25,2.426021281515836,1.080785417268886,2.244683581729223,0.7482278605764077,-1.6326699405816452,6.484712503613316,-0.20408374257270565,-1.0786592605668033
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-09,2022-08,7,1,6,0.14285714285714285,2.4164386786094463,1.085956978619248,2.225169805236533,0.3708616342060889,-4.099303193106041,5.407323749636884,-0.5856147418722916,-1.0832636133656581
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-10,2022-09,7,1,6,0.14285714285714285,2.4164386786094463,1.085956978619248,2.225169805236533,0.3708616342060889,-4.099303193106041,5.407323749636884,-0.5856147418722916,-1.0832636133656581
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-11,2022-10,8,2,6,0.25,2.37886348098844,1.085956978619248,2.1905688050488634,0.7301896016829545,-1.7580149097386073,5.407323749636884,-0.2197518637173259,-1.0815966902614158
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2021-12,2022-11,8,2,6,0.25,2.37886348098844,1.085956978619248,2.1905688050488634,0.7301896016829545,-1.7580149097386073,5.407323749636884,-0.2197518637173259,-1.0815966902614158
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,12,2022-01,2022-12,8,2,6,0.25,2.37886348098844,1.085956978619248,2.1905688050488634,0.7301896016829545,-1.7580149097386073,5.407323749636884,-0.2197518637173259,-1.0815966902614158
