channel_id,channel_label,window_months,window_start_month,window_end_month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2020-11,2021-01,3,2,1,0.6666666666666666,1.336270828946613,1.0416203420914134,1.2828770473736972,2.5657540947473945,1.6309213158018125,1.0416203420914134,0.5436404386006042,0.21106294963584665
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2020-12,2021-02,4,2,2,0.5,2.4489612533672442,1.0512358407850741,2.329602129564317,2.329602129564317,2.79545082516434,1.060851339478735,0.698862706291085,0.6974117281928478
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-01,2021-03,7,3,4,0.42857142857142855,1.8192187380284814,1.0599560988135694,1.716315175755647,1.2872363818167354,1.2178318188311665,3.198204053162865,0.17397597411873808,-1.0416203420914134
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-02,2021-04,6,2,4,0.3333333333333333,1.4980887529140325,1.0674973167309465,1.4033653569282112,0.7016826784641056,-1.2738117610957211,3.71025555957283,-0.21230196018262018,-1.0608646062991038
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-03,2021-05,5,1,4,0.2,0.5597337073509561,1.0698244314245005,0.5232014626976272,0.1308003656744068,-3.7195640183470458,3.7195640183470458,-0.7439128036694092,-1.07015979825295
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-04,2021-06,5,1,4,0.2,2.4461738449836803,1.0649558454501267,2.296972081457285,0.5742430203643213,-1.8136495368168264,4.259823381800507,-0.3627299073633653,-1.0625753004833849
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-05,2021-07,5,2,3,0.4,2.427874922350477,1.0626793893465283,2.2846730130368353,1.5231153420245567,1.6677116766613689,3.188038168039585,0.3335423353322738,-1.0553030693032501
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-06,2021-08,5,2,3,0.4,2.427874922350477,1.0574948314986912,2.2958740317526383,1.5305826878350923,1.6832653502048804,2.1178783697866352,0.3366530700409761,-1.0546061247094383
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-07,2021-09,2,1,1,0.5,2.4095759997172737,1.0546061247094383,2.2848113084694557,2.2848113084694557,1.3549698750078354,1.0546061247094383,0.6774849375039177,0.6774849375039177
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-08,2021-10,2,0,2,0.0,0.0,1.084045570845527,0.0,0.0,-2.168091141691054,2.168091141691054,-1.084045570845527,-1.084045570845527
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-09,2021-11,2,0,2,0.0,0.0,1.1023488662804746,0.0,0.0,-2.204697732560949,2.204697732560949,-1.1023488662804746,-1.1023488662804746
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-10,2021-12,4,0,4,0.0,0.0,1.0945739909868186,0.0,0.0,-4.3782959639472745,4.3782959639472745,-1.0945739909868186,-1.0942151005217724
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-11,2022-01,4,0,4,0.0,0.0,1.09565025578581,0.0,0.0,-4.38260102314324,4.38260102314324,-1.09565025578581,-1.0942151005217724
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2021-12,2022-02,5,1,4,0.2,2.4147367596185307,1.0930089072155795,2.2092562500428556,0.5523140625107139,-1.9572988692437874,4.372035628862318,-0.39145977384875746,-1.0806473212984107
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-01,2022-03,7,2,5,0.2857142857142857,2.3983221665189407,1.104380721047589,2.171644362139851,0.8686577448559406,-0.7252592722000635,2.208250989915693,-0.10360846745715192,-1.0806473212984107
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-02,2022-04,7,2,5,0.2857142857142857,2.3983221665189407,1.1007397392516336,2.17882763835664,0.871531055342656,-0.7070543632202873,2.214800385044065,-0.10100776617432675,-1.0806473212984107
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-03,2022-05,6,1,5,0.16666666666666666,2.3819075734193507,1.0999443623115919,2.1654800506578757,0.4330960101315751,-3.1178142381386085,3.291470821642266,-0.5196357063564347,-1.0881278018980036
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-04,2022-06,4,0,4,0.0,0.0,1.0756593930144998,0.0,0.0,-4.302637572057999,4.302637572057999,-1.0756593930144998,-1.0794680713916334
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-05,2022-07,4,1,3,0.25,2.4010858885962705,1.0676841349533976,2.2488728735311527,0.7496242911770509,-0.8019665162639225,3.203052404860193,-0.20049162906598061,-1.0603933493375637
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-06,2022-08,4,1,3,0.25,2.4010858885962705,1.0747365128365989,2.234115859950622,0.7447052866502073,-0.8231236499135259,2.126381968261992,-0.20578091247838148,-1.063190984130996
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-07,2022-09,3,1,2,0.3333333333333333,2.4010858885962705,1.0857927426918492,2.2113666763360427,1.1056833381680213,0.22950040321257204,2.1715854853836984,0.07650013440419068,-1.0737579151358942
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-08,2022-10,2,0,2,0.0,0.0,1.0857927426918492,0.0,0.0,-2.1715854853836984,2.1715854853836984,-1.0857927426918492,-1.0857927426918492
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-09,2022-11,3,2,1,0.6666666666666666,1.3223103213884106,1.0737579151358942,1.2314789979648808,2.4629579959297616,1.5708627276409273,1.0737579151358942,0.5236209092136425,0.2712593014546682
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-10,2022-12,3,2,1,0.6666666666666666,1.3223103213884106,1.1339380184821304,1.1661222217052323,2.3322444434104646,1.510682624294691,1.1339380184821304,0.503560874764897,0.2712593014546682
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-11,2023-01,6,2,4,0.3333333333333333,1.3223103213884106,1.162992536882549,1.1369895157994045,0.5684947578997023,-2.0073495047533756,4.651970147530196,-0.3345582507922293,-1.1159352867924657
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2022-12,2023-02,4,0,4,0.0,0.0,1.162992536882549,0.0,0.0,-4.651970147530196,4.651970147530196,-1.162992536882549,-1.1290247619599285
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-01,2023-03,3,0,3,0.0,0.0,1.1726773763493556,0.0,0.0,-3.5180321290480667,3.5180321290480667,-1.1726773763493556,-1.1241115054377266
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-02,2023-04,1,0,1,0.0,0.0,1.1335453178226822,0.0,0.0,-1.1335453178226822,1.1335453178226822,-1.1335453178226822,-1.1335453178226822
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-03,2023-05,1,0,1,0.0,0.0,1.1335453178226822,0.0,0.0,-1.1335453178226822,1.1335453178226822,-1.1335453178226822,-1.1335453178226822
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-04,2023-06,1,0,1,0.0,0.0,1.1335453178226822,0.0,0.0,-1.1335453178226822,1.1335453178226822,-1.1335453178226822,-1.1335453178226822
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-05,2023-07,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-06,2023-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-07,2023-09,1,0,1,0.0,0.0,1.1158757738940812,0.0,0.0,-1.1158757738940812,1.1158757738940812,-1.1158757738940812,-1.1158757738940812
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-08,2023-10,2,0,2,0.0,0.0,1.1949600177046817,0.0,0.0,-2.3899200354093635,2.3899200354093635,-1.1949600177046817,-1.1949600177046817
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-09,2023-11,2,0,2,0.0,0.0,1.1949600177046817,0.0,0.0,-2.3899200354093635,2.3899200354093635,-1.1949600177046817,-1.1949600177046817
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-10,2023-12,2,1,1,0.5,2.2540382460327963,1.2740442615152823,1.7691993238539139,1.7691993238539139,0.9799939845175141,1.2740442615152823,0.48999699225875704,0.48999699225875704
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-11,2024-01,2,1,1,0.5,2.2540382460327963,1.1235527614169238,2.006170358381929,2.006170358381929,1.1304854846158725,1.1235527614169238,0.5652427423079363,0.5652427423079363
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2023-12,2024-02,7,2,5,0.2857142857142857,2.3096371436007495,1.1033223677555555,2.0933475211774706,0.8373390084709882,-0.8973375515762776,4.393059077360853,-0.1281910787966111,-1.088580828770277
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-01,2024-03,7,2,5,0.2857142857142857,2.379616572464081,1.1033223677555555,2.1567736157700126,0.8627094463080051,-0.7573786938496152,4.393059077360853,-0.10819695626423075,-1.088580828770277
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-02,2024-04,6,2,4,0.3333333333333333,2.379616572464081,1.0982647693402132,2.1667057333484756,1.0833528666742378,0.36617406756730864,4.393059077360853,0.061029011261218104,-1.0701913600903699
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-03,2024-05,2,2,0,1.0,1.3093263635052508,0.0,999.0,999.0,2.6186527270105016,0.0,1.3093263635052508,1.3093263635052508
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-04,2024-06,2,1,1,0.5,0.22465562325104282,1.129974687595943,0.19881473958412713,0.19881473958412713,-0.9053190643449003,1.129974687595943,-0.45265953217245014,-0.45265953217245014
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-05,2024-07,4,2,2,0.5,1.280983863110103,1.109651089770097,1.1544023837037851,1.1544023837037851,0.3426655466800117,2.219302179540194,0.08566638667000293,-0.4323359343466042
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-06,2024-08,4,1,3,0.25,2.3373121029691633,1.1220132429423233,2.0831412799013744,0.6943804266337915,-1.0287276258578066,2.219302179540194,-0.25718190646445166,-1.109651089770097
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-07,2024-09,4,1,3,0.25,2.3373121029691633,0.7562103818472191,3.0908225529246725,1.0302741843082242,0.06868095742750589,1.1793036535974062,0.017170239356876473,-0.5609467981274409
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-08,2024-10,6,2,4,0.3333333333333333,2.355780756719337,0.8680050315084404,2.71401739760126,1.35700869880063,1.239541387404912,2.292716472436356,0.206590231234152,-0.5742743776450415
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-09,2024-11,8,3,5,0.375,1.9616617447794102,0.9142539434788859,2.145642092956106,1.2873852557736638,1.3137155169438017,2.292716472436356,0.16421443961797522,-0.5742743776450415
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-10,2024-12,9,4,5,0.4444444444444444,2.055316682621948,1.129727463433903,1.8193031055247944,1.4554424844198355,2.5726294133182783,2.292716472436356,0.2858477125909198,-1.1099337040857156
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-11,2025-01,8,3,5,0.375,1.9734099130938108,1.1136948574092698,1.7719484829843348,1.063169089790601,0.35175545223508453,2.2459871406474425,0.043969431529385566,-1.1051588179836516
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2024-12,2025-02,5,2,3,0.4,2.373403009190938,1.1074957154663017,2.143035838465196,1.4286905589767973,1.42431887198297,2.2125534423131903,0.284863774396594,-1.1003839318815876
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-01,2025-03,4,1,3,0.25,2.410524522232314,1.1051896171464473,2.181095881497861,0.727031960499287,-0.9050443292070278,3.315568851439342,-0.22626108230175696,-1.1016996705038697
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-02,2025-04,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-03,2025-05,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-04,2025-06,1,1,0,1.0,2.3783274471519986,0.0,999.0,999.0,2.3783274471519986,0.0,2.3783274471519986,2.3783274471519986
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-05,2025-07,2,2,0,1.0,2.2152022417745654,0.0,999.0,999.0,4.430404483549131,0.0,2.2152022417745654,2.2152022417745654
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-06,2025-08,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-07,2025-09,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-08,2025-10,1,0,1,0.0,0.0,1.1522714574407105,0.0,0.0,-1.1522714574407105,1.1522714574407105,-1.1522714574407105,-1.1522714574407105
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-09,2025-11,1,0,1,0.0,0.0,1.1044651836086912,0.0,0.0,-1.1044651836086912,1.1044651836086912,-1.1044651836086912,-1.1044651836086912
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-10,2025-12,1,0,1,0.0,0.0,1.1044651836086912,0.0,0.0,-1.1044651836086912,1.1044651836086912,-1.1044651836086912,-1.1044651836086912
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-11,2026-01,2,1,1,0.5,2.2620480367303997,1.1044651836086912,2.048093566281069,2.048093566281069,1.1575828531217085,1.1044651836086912,0.5787914265608542,0.5787914265608542
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2025-12,2026-02,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2026-01,2026-03,2,1,1,0.5,2.2620480367303997,1.179994594507375,1.9169986432647692,1.9169986432647692,1.0820534422230246,1.179994594507375,0.5410267211115123,0.5410267211115123
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2026-02,2026-04,3,1,2,0.3333333333333333,1.2448320277977196,1.1383760646520569,1.093515637275983,0.5467578186379916,-1.0319201015063941,2.2767521293041137,-0.34397336716879806,-1.0967575347967387
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2026-03,2026-05,5,3,2,0.6,1.8800310202923713,1.1383760646520569,1.651502590988682,2.477253886483023,3.363340931573001,2.2767521293041137,0.6726681863146002,1.2448320277977196
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2026-04,2026-06,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_long_frozen_adx45_rr2_5,V10.6冻结多头·延伸保护+ADX≤45 RR2.5,3,2026-05,2026-07,2,2,0,1.0,2.1976305165396974,0.0,999.0,999.0,4.395261033079395,0.0,2.1976305165396974,2.1976305165396974
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-01,2020-03,4,1,3,0.25,2.432287357352031,1.0668644263498301,2.279846714613832,0.7599489048712774,-0.7683059216974595,3.2005932790494906,-0.19207648042436487,-1.0529640091785812
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-02,2020-04,4,1,3,0.25,2.432287357352031,1.0668644263498301,2.279846714613832,0.7599489048712774,-0.7683059216974595,3.2005932790494906,-0.19207648042436487,-1.0529640091785812
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-03,2020-05,3,1,2,0.3333333333333333,2.432287357352031,1.0663129651040153,2.281025774749695,1.1405128873748476,0.29966142714400057,2.1326259302080306,0.09988714238133352,-1.0379606695157026
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-04,2020-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-05,2020-07,1,0,1,0.0,0.0,1.2044366613733117,0.0,0.0,-1.2044366613733117,1.2044366613733117,-1.2044366613733117,-1.2044366613733117
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-06,2020-08,1,0,1,0.0,0.0,1.2044366613733117,0.0,0.0,-1.2044366613733117,1.2044366613733117,-1.2044366613733117,-1.2044366613733117
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-07,2020-09,1,0,1,0.0,0.0,1.2044366613733117,0.0,0.0,-1.2044366613733117,1.2044366613733117,-1.2044366613733117,-1.2044366613733117
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-08,2020-10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-09,2020-11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-10,2020-12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-11,2021-01,1,0,1,0.0,0.0,1.0239857141639344,0.0,0.0,-1.0239857141639344,1.0239857141639344,-1.0239857141639344,-1.0239857141639344
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2020-12,2021-02,1,0,1,0.0,0.0,1.0239857141639344,0.0,0.0,-1.0239857141639344,1.0239857141639344,-1.0239857141639344,-1.0239857141639344
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-01,2021-03,1,0,1,0.0,0.0,1.0239857141639344,0.0,0.0,-1.0239857141639344,1.0239857141639344,-1.0239857141639344,-1.0239857141639344
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-02,2021-04,1,0,1,0.0,0.0,1.048231360877143,0.0,0.0,-1.048231360877143,1.048231360877143,-1.048231360877143,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-03,2021-05,1,0,1,0.0,0.0,1.048231360877143,0.0,0.0,-1.048231360877143,1.048231360877143,-1.048231360877143,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-04,2021-06,1,0,1,0.0,0.0,1.048231360877143,0.0,0.0,-1.048231360877143,1.048231360877143,-1.048231360877143,-1.048231360877143
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-05,2021-07,3,1,2,0.3333333333333333,2.406061052077322,1.0780272153881907,2.2319112335312563,1.1159556167656282,0.2500066213009404,2.1560544307763814,0.08333554043364681,-1.075434077388291
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-06,2021-08,5,2,3,0.4,2.4208324682497735,1.0778143949176047,2.2460569089308167,1.4973712726205441,1.6082217517467328,2.1560544307763814,0.3216443503493466,-1.075434077388291
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-07,2021-09,5,2,3,0.4,2.4208324682497735,1.0778143949176047,2.2460569089308167,1.4973712726205441,1.6082217517467328,2.1560544307763814,0.3216443503493466,-1.075434077388291
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-08,2021-10,2,1,1,0.5,2.435603884422225,1.0773887539764329,2.260654638757722,2.260654638757722,1.3582151304457923,1.0773887539764329,0.6791075652228962,0.6791075652228962
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-09,2021-11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-10,2021-12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_frozen_adx_decay_minus4_rr2_5,V10.6冻结空头·趋势持续性+ADX衰减≥-4 RR2.5,3,2021-11,2022-01,1,0,1,0.0,0.0,1.1145075986768493,0.0,0.0,-1.1145075986768493,1.1145075986768493,-1.1145075986768493,-1.1145075986768493
