channel_id,channel_label,family,profile,reward_risk_target,stop_atr_multiple,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,signal_plus_di,signal_minus_di,signal_ema_separation_atr,signal_ema_slope_3_atr,signal_volume_ratio,signal_clv,signal_channel_width_atr,signal_adx_change_3,signal_ema50_slope_6_atr,signal_price_extension_ema20_atr,signal_atr_ratio,signal_trend_age,month,phase,is_baseline
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-09-26T15:00:00+00:00,2025-09-26T15:00:00+00:00,2025-09-26T17:25:00+00:00,-1,108796.6,109623.5878398526,106729.13040036854,109623.7878398526,826.9878398525884,-1.0002418415245804,0.13205779898697562,-1.132299640511556,False,STOP,29,661.5902718820707,54.37340202511456,37.63181107571375,9.570802575388596,24.28559481585282,1.5140876271192838,-0.17003260770192216,1.542717070536373,0.8698241369684614,2.056711015609588,-2.8756753421685985,-0.5565399578059542,1.1419559410399576,0.006080977381502112,35.0,2025-09,development,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-10-03T15:00:00+00:00,2025-10-03T15:00:00+00:00,2025-10-03T16:05:00+00:00,1,120861.59999999999,120195.5270420306,122526.78239492344,122526.58239492345,666.0729579693832,2.49969973259294,0.18270384608986862,2.3169958865030718,True,TARGET,13,532.8583663755065,27.343628043749433,66.55688042328308,23.70638056452929,15.332784592548593,2.204889721775452,0.30105387272895323,2.2275432034641796,0.9339673425444057,3.3761316580928757,-3.432252095262591,0.7803593821878579,1.4991080264890342,0.0044088382757067725,68.0,2025-10,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-10-14T17:00:00+00:00,2025-10-14T17:00:00+00:00,2025-10-14T22:05:00+00:00,-1,112252.90000000001,113498.34710251805,109139.28224370492,113498.54710251804,1245.4471025180333,-1.0001605849012765,0.09063068461362024,-1.0907912695148967,False,STOP,61,996.3576820144267,36.65484352411803,46.03108091820152,18.37695468743905,25.804495272987317,0.8274192398629533,-0.10123214417465162,1.6312525596148344,0.8663484486873408,6.037390094527213,-2.496451258728044,-0.4587685747019128,0.21244181927281022,0.008875992574052981,12.0,2025-10,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-10-17T17:00:00+00:00,2025-10-17T17:00:00+00:00,2025-10-19T05:00:00+00:00,-1,106330.90000000001,107805.53617094016,102644.30957264964,106989.8,1474.636170940149,-0.44682207922508427,0.07232994287126368,-0.5191520220963479,False,TIME_EXIT,432,1179.7089367521191,46.06244152260426,43.87905453772085,19.656716501897307,27.468181480632442,1.5143934095591987,-0.20581884680599302,1.2150140911748213,0.8994636015325693,4.85696074811032,-4.223146231459438,-0.6322225558915104,0.3947664489252782,0.011094664000332162,27.0,2025-10,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-10-26T22:00:00+00:00,2025-10-26T22:00:00+00:00,2025-10-26T22:05:00+00:00,1,113457.7,112925.70715329684,114787.68211675787,114787.48211675788,531.9928467031515,2.4996240550954063,0.2145190330389134,2.285105022056493,True,TARGET,1,425.59427736252115,45.554026774239304,67.4343341151926,26.137988260477094,16.737005815593804,1.9767036449157684,0.4537892230468069,1.0962346176163618,0.8766666666666667,6.579035830444121,-0.6123307477325284,0.9023925067309808,1.381177219322338,0.0037511339255890635,16.0,2025-10,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-10-27T14:00:00+00:00,2025-10-27T14:00:00+00:00,2025-10-27T14:20:00+00:00,1,115210.5,114479.77531449503,117037.31171376242,114479.57531449503,730.7246855049674,-1.000273700894429,0.15716594763441424,-1.1574396485288432,False,STOP,4,584.5797484039739,50.28948593503641,61.10903053872336,26.350123758870858,15.936287451347761,2.0867886487315404,0.2637341161462058,1.6009263361172112,0.8090703487679948,6.124399638842602,-3.3757584507322065,0.7783078042933279,0.8161011768431126,0.00507401891152165,32.0,2025-10,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-10-27T17:00:00+00:00,2025-10-27T17:00:00+00:00,2025-10-27T20:05:00+00:00,1,115438.3,114676.19030282274,117343.57424294316,114675.99030282274,762.1096971772637,-1.0002624294123774,0.15097189496153274,-1.15123432437391,False,STOP,37,609.687757741811,45.141324503565635,61.601587810862085,24.966345000491803,13.220963492563538,1.8549392742907442,0.13794363640173202,0.8395083691360169,0.7930416986441663,5.8721861387876695,-5.1481614314707755,0.6314078679001619,1.0180189225998253,0.005281512410043226,35.0,2025-10,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-11-11T03:00:00+00:00,2025-11-11T03:00:00+00:00,2025-11-11T05:05:00+00:00,1,106596.0,105578.55882256992,109139.60294357521,105578.35882256992,1017.4411774300876,-1.0001965715605272,0.10426861204816397,-1.1044651836086912,False,STOP,25,813.9529419440701,29.049973477737115,61.52818773851589,25.455475817308137,17.44731397617958,1.1183904845899406,0.2139965806585871,1.8686863095902102,0.6781792645556735,3.5112595000564353,-2.914598676137114,0.4034202097487102,1.0180030510544436,0.0076358819197761075,9.0,2025-11,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-11-16T19:00:00+00:00,2025-11-16T19:00:00+00:00,2025-11-17T00:35:00+00:00,-1,94005.7,94909.95116022951,91745.07209942622,94910.1511602295,904.2511602295074,-1.0002211774878471,0.1044598334340433,-1.1046810109218903,False,STOP,67,723.4009281836059,26.61577649294903,31.767451935401155,18.19735954764332,27.46934617265019,1.0804927459171672,-0.5472895943275746,3.626931509120082,0.8408830118572777,4.040083287338861,3.675780234092727,-0.5485570448842401,1.7853153782683628,0.00769527155405784,7.0,2025-11,validation,True
60m_trend_pullback_quality_rr2_5,V10.1冻结基线·1小时趋势回踩质量过滤 RR2.5,trend_pullback,quality,2.5,1.25,2025-11-21T16:00:00+00:00,2025-11-21T16:00:00+00:00,2025-11-21T17:00:00+00:00,-1,82904.8,84776.46691291712,78225.63271770721,84776.66691291712,1871.6669129171166,-1.0001068566199576,0.044794686959437266,-1.044901543579395,False,STOP,12,1497.3335303336933,50.42120572054752,35.76077601084758,13.262071767933472,37.97997832831755,1.6684291979680743,-0.27530653746468703,1.5439207753588713,0.9131832797427606,5.085106187599459,0.007395612515445293,-0.7610876819751752,1.4396884667975327,0.01806081327124258,26.0,2025-11,validation,True
