channel_id,channel_label,profile,direction_scope,source_component_id,source_component_label,reward_risk_target,stop_atr_multiple,max_holding_hours,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,signal_plus_di,signal_minus_di,signal_ema_separation_atr,signal_ema_slope_3_atr,signal_volume_ratio,signal_clv,signal_channel_width_atr,signal_adx_change_3,signal_ema50_slope_6_atr,signal_price_extension_ema20_atr,signal_atr_ratio,signal_trend_age,month,phase,is_baseline,setup_type,trigger_type,setup_time_utc,mfe_R,mae_R,bars_to_mfe,bars_to_mae,management_mode,setup_id,environment_leg_id,cycle_number,break_even_activated,break_even_activation_bar
matrix_direct_1h_long_fixed_rr2_5,批量·1H确认直接成交·多头·固定 RR2.5,matrix_direct_1h_long_fixed,LONG,matrix_direct_1h_long_fixed_rr2_5_long,批量·1H确认直接成交·多头·固定 RR2.5·多头组件,2.5,1.25,48,2026-04-17T00:00:00+00:00,2026-04-17T00:00:00+00:00,2026-04-17T13:15:00+00:00,1,75107.0,74412.43358551842,76843.41603620395,76843.21603620396,694.5664144815844,2.499712050574526,0.10938494351876896,2.3903271070557572,True,TARGET,159,555.6531315852675,17.569236373574356,56.67095826362437,24.040925998303436,17.335863786796306,0.5075958931800575,0.1559731818808577,0.36916013468272446,0.878831280435399,4.0370509450746574,-0.5866427998231707,0.30653309177926685,0.7192324083182937,0.00739817342218371,6.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-17T00:00:00+00:00,2.5526716567822314,0.9027214488451546,159,31,FIXED_STOP_TARGET,LEG0107-C02-20260417T0000,107.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr1_5,批量·1H确认直接成交·多空共享·固定 RR1.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr1_5_short,批量·1H确认直接成交·多空共享·固定 RR1.5·空头组件,1.5,1.25,48,2026-01-22T22:00:00+00:00,2026-01-22T22:00:00+00:00,2026-01-23T04:15:00+00:00,-1,89222.0,89949.79773862475,88130.30339206288,89949.99773862475,727.7977386247503,-1.000274801623286,0.12309188956617872,-1.1233666911894649,False,STOP,75,582.2381908998002,15.504365434262478,45.4204837351627,15.142487635615124,23.072398485238697,0.595908652682983,-0.05531329816660242,0.4618061456541126,0.9491603404646746,3.198175642037964,0.7181564714480082,-0.23569250866088126,0.5064424204284707,0.00652571718105492,8.0,2026-01,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-01-22T22:00:00+00:00,0.17381202673016674,1.133007092819735,1,75,FIXED_STOP_TARGET,LEG0092-C01-20260122T2200,92.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr1_5,批量·1H确认直接成交·多空共享·固定 RR1.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr1_5_long,批量·1H确认直接成交·多空共享·固定 RR1.5·多头组件,1.5,1.25,48,2026-04-10T02:00:00+00:00,2026-04-10T02:00:00+00:00,2026-04-10T07:55:00+00:00,1,72124.2,71394.82481595365,73218.26277606953,71394.62481595365,729.3751840463576,-1.0002742073001194,0.09838477367693928,-1.0986589809770586,False,STOP,71,583.5001472370861,24.25238639492298,57.67293440531897,26.48474304011881,13.791654232243804,0.9190516266960509,0.1316039885117636,1.0428500776141105,0.6901562928434305,4.554926014303288,0.48822168810549726,0.39723780464591363,0.6774022673634235,0.00809023552821649,11.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-10T02:00:00+00:00,0.17933157428576502,1.0174461871365572,3,71,FIXED_STOP_TARGET,LEG0106-C01-20260410T0200,106.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr1_5,批量·1H确认直接成交·多空共享·固定 RR1.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr1_5_long,批量·1H确认直接成交·多空共享·固定 RR1.5·多头组件,1.5,1.25,48,2026-04-11T10:00:00+00:00,2026-04-11T10:00:00+00:00,2026-04-11T18:40:00+00:00,1,72874.3,72445.56451193764,73517.40323209355,73517.20323209355,428.7354880623659,1.4995335119075364,0.17072473274104003,1.3288087791664964,True,TARGET,104,342.98839044989273,25.62683226412419,56.67628202024526,20.013851271535007,14.161712721180987,1.3606028850944512,0.03667199607512319,0.5689764258649023,0.9702970297029703,4.610943238998761,-2.9339006719972147,0.39021073428665504,0.49125494770714284,0.004706594813649487,1.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-11T10:00:00+00:00,1.925896089758464,0.9852228512946528,104,39,FIXED_STOP_TARGET,LEG0106-C02-20260411T1000,106.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr1_5,批量·1H确认直接成交·多空共享·固定 RR1.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr1_5_long,批量·1H确认直接成交·多空共享·固定 RR1.5·多头组件,1.5,1.25,48,2026-04-17T00:00:00+00:00,2026-04-17T00:00:00+00:00,2026-04-17T09:30:00+00:00,1,75107.0,74412.43358551842,76148.84962172237,76148.64962172238,694.5664144815844,1.4997120505745298,0.10888494351876896,1.390827107055761,True,TARGET,114,555.6531315852675,17.569236373574356,56.67095826362437,24.040925998303436,17.335863786796306,0.5075958931800575,0.1559731818808577,0.36916013468272446,0.878831280435399,4.0370509450746574,-0.5866427998231707,0.30653309177926685,0.7192324083182937,0.00739817342218371,6.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-17T00:00:00+00:00,1.789605679289517,0.9027214488451546,114,31,FIXED_STOP_TARGET,LEG0107-C02-20260417T0000,107.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr1_5,批量·1H确认直接成交·多空共享·固定 RR1.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr1_5_short,批量·1H确认直接成交·多空共享·固定 RR1.5·空头组件,1.5,1.25,48,2026-05-19T02:00:00+00:00,2026-05-19T02:00:00+00:00,2026-05-19T07:20:00+00:00,-1,76635.2,77182.36374876944,75814.45437684584,77182.56374876943,547.163748769437,-1.000365521291293,0.14055916907388624,-1.1409246903651793,False,STOP,64,437.7309990155496,22.267880559496813,43.18765123591639,19.81590311304778,24.17681860965446,1.0838876759402547,-0.04024566547213363,0.7791292034095674,0.997135256803777,3.9825829194657407,-3.839048061560156,-0.29230833737413314,0.694607115685975,0.005711864217000886,1.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T02:00:00+00:00,0.33609682734571233,1.0117629343044816,1,64,FIXED_STOP_TARGET,LEG0116-C01-20260519T0200,116.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr1_5,批量·1H确认直接成交·多空共享·固定 RR1.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr1_5_short,批量·1H确认直接成交·多空共享·固定 RR1.5·空头组件,1.5,1.25,48,2026-05-19T23:00:00+00:00,2026-05-19T23:00:00+00:00,2026-05-20T05:15:00+00:00,-1,76675.8,77130.15463580225,75994.26804629664,77130.35463580224,454.35463580224024,-1.0004401847901185,0.16925782474325524,-1.1696980095333738,False,STOP,75,363.4837086417922,12.808645149677908,46.13184054748317,14.962964431903966,21.414013931719218,0.6885626333822531,0.03175832479470186,0.6938262229949398,0.8021680216801852,3.257917677864921,-1.4977064315016513,-0.18324606034446683,0.40096080747375057,0.004740508563187123,0.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T23:00:00+00:00,0.4199362897731045,1.2637705324303548,17,75,FIXED_STOP_TARGET,LEG0116-C02-20260519T2300,116.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_0,批量·1H确认直接成交·多空共享·固定 RR2.0,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_0_short,批量·1H确认直接成交·多空共享·固定 RR2.0·空头组件,2.0,1.25,48,2026-01-22T22:00:00+00:00,2026-01-22T22:00:00+00:00,2026-01-23T04:15:00+00:00,-1,89222.0,89949.79773862475,87766.4045227505,89949.99773862475,727.7977386247503,-1.000274801623286,0.12309188956617872,-1.1233666911894649,False,STOP,75,582.2381908998002,15.504365434262478,45.4204837351627,15.142487635615124,23.072398485238697,0.595908652682983,-0.05531329816660242,0.4618061456541126,0.9491603404646746,3.198175642037964,0.7181564714480082,-0.23569250866088126,0.5064424204284707,0.00652571718105492,8.0,2026-01,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-01-22T22:00:00+00:00,0.17381202673016674,1.133007092819735,1,75,FIXED_STOP_TARGET,LEG0092-C01-20260122T2200,92.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_0,批量·1H确认直接成交·多空共享·固定 RR2.0,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_0_long,批量·1H确认直接成交·多空共享·固定 RR2.0·多头组件,2.0,1.25,48,2026-04-10T02:00:00+00:00,2026-04-10T02:00:00+00:00,2026-04-10T07:55:00+00:00,1,72124.2,71394.82481595365,73582.95036809272,71394.62481595365,729.3751840463576,-1.0002742073001194,0.09838477367693928,-1.0986589809770586,False,STOP,71,583.5001472370861,24.25238639492298,57.67293440531897,26.48474304011881,13.791654232243804,0.9190516266960509,0.1316039885117636,1.0428500776141105,0.6901562928434305,4.554926014303288,0.48822168810549726,0.39723780464591363,0.6774022673634235,0.00809023552821649,11.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-10T02:00:00+00:00,0.17933157428576502,1.0174461871365572,3,71,FIXED_STOP_TARGET,LEG0106-C01-20260410T0200,106.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_0,批量·1H确认直接成交·多空共享·固定 RR2.0,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_0_long,批量·1H确认直接成交·多空共享·固定 RR2.0·多头组件,2.0,1.25,48,2026-04-11T10:00:00+00:00,2026-04-11T10:00:00+00:00,2026-04-11T19:10:00+00:00,1,72874.3,72445.56451193764,73731.77097612474,73731.57097612474,428.7354880623659,1.9995335119075472,0.17097473274104005,1.8285587791665072,True,TARGET,110,342.98839044989273,25.62683226412419,56.67628202024526,20.013851271535007,14.161712721180987,1.3606028850944512,0.03667199607512319,0.5689764258649023,0.9702970297029703,4.610943238998761,-2.9339006719972147,0.39021073428665504,0.49125494770714284,0.004706594813649487,1.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-11T10:00:00+00:00,2.0970972196945916,0.9852228512946528,110,39,FIXED_STOP_TARGET,LEG0106-C02-20260411T1000,106.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_0,批量·1H确认直接成交·多空共享·固定 RR2.0,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_0_long,批量·1H确认直接成交·多空共享·固定 RR2.0·多头组件,2.0,1.25,48,2026-04-17T00:00:00+00:00,2026-04-17T00:00:00+00:00,2026-04-17T13:10:00+00:00,1,75107.0,74412.43358551842,76496.13282896316,76495.93282896317,694.5664144815844,1.999712050574528,0.10913494351876896,1.890577107055759,True,TARGET,158,555.6531315852675,17.569236373574356,56.67095826362437,24.040925998303436,17.335863786796306,0.5075958931800575,0.1559731818808577,0.36916013468272446,0.878831280435399,4.0370509450746574,-0.5866427998231707,0.30653309177926685,0.7192324083182937,0.00739817342218371,6.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-17T00:00:00+00:00,2.2200900703655955,0.9027214488451546,158,31,FIXED_STOP_TARGET,LEG0107-C02-20260417T0000,107.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_0,批量·1H确认直接成交·多空共享·固定 RR2.0,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_0_short,批量·1H确认直接成交·多空共享·固定 RR2.0·空头组件,2.0,1.25,48,2026-05-19T02:00:00+00:00,2026-05-19T02:00:00+00:00,2026-05-19T07:20:00+00:00,-1,76635.2,77182.36374876944,75540.87250246112,77182.56374876943,547.163748769437,-1.000365521291293,0.14055916907388624,-1.1409246903651793,False,STOP,64,437.7309990155496,22.267880559496813,43.18765123591639,19.81590311304778,24.17681860965446,1.0838876759402547,-0.04024566547213363,0.7791292034095674,0.997135256803777,3.9825829194657407,-3.839048061560156,-0.29230833737413314,0.694607115685975,0.005711864217000886,1.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T02:00:00+00:00,0.33609682734571233,1.0117629343044816,1,64,FIXED_STOP_TARGET,LEG0116-C01-20260519T0200,116.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_0,批量·1H确认直接成交·多空共享·固定 RR2.0,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_0_short,批量·1H确认直接成交·多空共享·固定 RR2.0·空头组件,2.0,1.25,48,2026-05-19T23:00:00+00:00,2026-05-19T23:00:00+00:00,2026-05-20T05:15:00+00:00,-1,76675.8,77130.15463580225,75767.09072839552,77130.35463580224,454.35463580224024,-1.0004401847901185,0.16925782474325524,-1.1696980095333738,False,STOP,75,363.4837086417922,12.808645149677908,46.13184054748317,14.962964431903966,21.414013931719218,0.6885626333822531,0.03175832479470186,0.6938262229949398,0.8021680216801852,3.257917677864921,-1.4977064315016513,-0.18324606034446683,0.40096080747375057,0.004740508563187123,0.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T23:00:00+00:00,0.4199362897731045,1.2637705324303548,17,75,FIXED_STOP_TARGET,LEG0116-C02-20260519T2300,116.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_5,批量·1H确认直接成交·多空共享·固定 RR2.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_5_short,批量·1H确认直接成交·多空共享·固定 RR2.5·空头组件,2.5,1.25,48,2026-01-22T22:00:00+00:00,2026-01-22T22:00:00+00:00,2026-01-23T04:15:00+00:00,-1,89222.0,89949.79773862475,87402.50565343813,89949.99773862475,727.7977386247503,-1.000274801623286,0.12309188956617872,-1.1233666911894649,False,STOP,75,582.2381908998002,15.504365434262478,45.4204837351627,15.142487635615124,23.072398485238697,0.595908652682983,-0.05531329816660242,0.4618061456541126,0.9491603404646746,3.198175642037964,0.7181564714480082,-0.23569250866088126,0.5064424204284707,0.00652571718105492,8.0,2026-01,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-01-22T22:00:00+00:00,0.17381202673016674,1.133007092819735,1,75,FIXED_STOP_TARGET,LEG0092-C01-20260122T2200,92.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_5,批量·1H确认直接成交·多空共享·固定 RR2.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_5_long,批量·1H确认直接成交·多空共享·固定 RR2.5·多头组件,2.5,1.25,48,2026-04-10T02:00:00+00:00,2026-04-10T02:00:00+00:00,2026-04-10T07:55:00+00:00,1,72124.2,71394.82481595365,73947.63796011588,71394.62481595365,729.3751840463576,-1.0002742073001194,0.09838477367693928,-1.0986589809770586,False,STOP,71,583.5001472370861,24.25238639492298,57.67293440531897,26.48474304011881,13.791654232243804,0.9190516266960509,0.1316039885117636,1.0428500776141105,0.6901562928434305,4.554926014303288,0.48822168810549726,0.39723780464591363,0.6774022673634235,0.00809023552821649,11.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-10T02:00:00+00:00,0.17933157428576502,1.0174461871365572,3,71,FIXED_STOP_TARGET,LEG0106-C01-20260410T0200,106.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_5,批量·1H确认直接成交·多空共享·固定 RR2.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_5_long,批量·1H确认直接成交·多空共享·固定 RR2.5·多头组件,2.5,1.25,48,2026-04-11T10:00:00+00:00,2026-04-11T10:00:00+00:00,2026-04-12T01:40:00+00:00,1,72874.3,72445.56451193764,73946.13872015591,72445.36451193765,428.7354880623659,-1.00046648809245,0.16947473274104002,-1.16994122083349,False,STOP,188,342.98839044989273,25.62683226412419,56.67628202024526,20.013851271535007,14.161712721180987,1.3606028850944512,0.03667199607512319,0.5689764258649023,0.9702970297029703,4.610943238998761,-2.9339006719972147,0.39021073428665504,0.49125494770714284,0.004706594813649487,1.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-11T10:00:00+00:00,2.0970972196945916,2.1955262072055883,110,188,FIXED_STOP_TARGET,LEG0106-C02-20260411T1000,106.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_5,批量·1H确认直接成交·多空共享·固定 RR2.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_5_long,批量·1H确认直接成交·多空共享·固定 RR2.5·多头组件,2.5,1.25,48,2026-04-17T00:00:00+00:00,2026-04-17T00:00:00+00:00,2026-04-17T13:15:00+00:00,1,75107.0,74412.43358551842,76843.41603620395,76843.21603620396,694.5664144815844,2.499712050574526,0.10938494351876896,2.3903271070557572,True,TARGET,159,555.6531315852675,17.569236373574356,56.67095826362437,24.040925998303436,17.335863786796306,0.5075958931800575,0.1559731818808577,0.36916013468272446,0.878831280435399,4.0370509450746574,-0.5866427998231707,0.30653309177926685,0.7192324083182937,0.00739817342218371,6.0,2026-04,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-04-17T00:00:00+00:00,2.5526716567822314,0.9027214488451546,159,31,FIXED_STOP_TARGET,LEG0107-C02-20260417T0000,107.0,2.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_5,批量·1H确认直接成交·多空共享·固定 RR2.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_5_short,批量·1H确认直接成交·多空共享·固定 RR2.5·空头组件,2.5,1.25,48,2026-05-19T02:00:00+00:00,2026-05-19T02:00:00+00:00,2026-05-19T07:20:00+00:00,-1,76635.2,77182.36374876944,75267.2906280764,77182.56374876943,547.163748769437,-1.000365521291293,0.14055916907388624,-1.1409246903651793,False,STOP,64,437.7309990155496,22.267880559496813,43.18765123591639,19.81590311304778,24.17681860965446,1.0838876759402547,-0.04024566547213363,0.7791292034095674,0.997135256803777,3.9825829194657407,-3.839048061560156,-0.29230833737413314,0.694607115685975,0.005711864217000886,1.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T02:00:00+00:00,0.33609682734571233,1.0117629343044816,1,64,FIXED_STOP_TARGET,LEG0116-C01-20260519T0200,116.0,1.0,False,0.0
matrix_direct_1h_shared_fixed_rr2_5,批量·1H确认直接成交·多空共享·固定 RR2.5,matrix_direct_1h_shared_fixed,BOTH,matrix_direct_1h_shared_fixed_rr2_5_short,批量·1H确认直接成交·多空共享·固定 RR2.5·空头组件,2.5,1.25,48,2026-05-19T23:00:00+00:00,2026-05-19T23:00:00+00:00,2026-05-20T05:15:00+00:00,-1,76675.8,77130.15463580225,75539.9134104944,77130.35463580224,454.35463580224024,-1.0004401847901185,0.16925782474325524,-1.1696980095333738,False,STOP,75,363.4837086417922,12.808645149677908,46.13184054748317,14.962964431903966,21.414013931719218,0.6885626333822531,0.03175832479470186,0.6938262229949398,0.8021680216801852,3.257917677864921,-1.4977064315016513,-0.18324606034446683,0.40096080747375057,0.004740508563187123,0.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T23:00:00+00:00,0.4199362897731045,1.2637705324303548,17,75,FIXED_STOP_TARGET,LEG0116-C02-20260519T2300,116.0,2.0,False,0.0
matrix_direct_1h_short_be1_rr2_0,影子·1H确认直接成交·空头·1R后保本 RR2.0,matrix_direct_1h_short_be1,SHORT,matrix_direct_1h_short_be1_rr2_0_short,影子·1H确认直接成交·空头·1R后保本 RR2.0·空头组件,2.0,1.25,48,2026-01-22T22:00:00+00:00,2026-01-22T22:00:00+00:00,2026-01-23T04:15:00+00:00,-1,89222.0,89949.79773862475,87766.4045227505,89949.99773862475,727.7977386247503,-1.000274801623286,0.12309188956617872,-1.1233666911894649,False,STOP,75,582.2381908998002,15.504365434262478,45.4204837351627,15.142487635615124,23.072398485238697,0.595908652682983,-0.05531329816660242,0.4618061456541126,0.9491603404646746,3.198175642037964,0.7181564714480082,-0.23569250866088126,0.5064424204284707,0.00652571718105492,8.0,2026-01,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-01-22T22:00:00+00:00,0.17381202673016674,1.133007092819735,1,75,BE_AT_1R_NEXT_5M_BAR,LEG0092-C01-20260122T2200,92.0,1.0,False,0.0
matrix_direct_1h_short_be1_rr2_0,影子·1H确认直接成交·空头·1R后保本 RR2.0,matrix_direct_1h_short_be1,SHORT,matrix_direct_1h_short_be1_rr2_0_short,影子·1H确认直接成交·空头·1R后保本 RR2.0·空头组件,2.0,1.25,48,2026-05-19T02:00:00+00:00,2026-05-19T02:00:00+00:00,2026-05-19T07:20:00+00:00,-1,76635.2,77182.36374876944,75540.87250246112,77182.56374876943,547.163748769437,-1.000365521291293,0.14055916907388624,-1.1409246903651793,False,STOP,64,437.7309990155496,22.267880559496813,43.18765123591639,19.81590311304778,24.17681860965446,1.0838876759402547,-0.04024566547213363,0.7791292034095674,0.997135256803777,3.9825829194657407,-3.839048061560156,-0.29230833737413314,0.694607115685975,0.005711864217000886,1.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T02:00:00+00:00,0.33609682734571233,1.0117629343044816,1,64,BE_AT_1R_NEXT_5M_BAR,LEG0116-C01-20260519T0200,116.0,1.0,False,0.0
matrix_direct_1h_short_be1_rr2_0,影子·1H确认直接成交·空头·1R后保本 RR2.0,matrix_direct_1h_short_be1,SHORT,matrix_direct_1h_short_be1_rr2_0_short,影子·1H确认直接成交·空头·1R后保本 RR2.0·空头组件,2.0,1.25,48,2026-05-19T23:00:00+00:00,2026-05-19T23:00:00+00:00,2026-05-20T05:15:00+00:00,-1,76675.8,77130.15463580225,75767.09072839552,77130.35463580224,454.35463580224024,-1.0004401847901185,0.16925782474325524,-1.1696980095333738,False,STOP,75,363.4837086417922,12.808645149677908,46.13184054748317,14.962964431903966,21.414013931719218,0.6885626333822531,0.03175832479470186,0.6938262229949398,0.8021680216801852,3.257917677864921,-1.4977064315016513,-0.18324606034446683,0.40096080747375057,0.004740508563187123,0.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T23:00:00+00:00,0.4199362897731045,1.2637705324303548,17,75,BE_AT_1R_NEXT_5M_BAR,LEG0116-C02-20260519T2300,116.0,2.0,False,0.0
matrix_direct_1h_short_fixed_rr1_5,批量·1H确认直接成交·空头·固定 RR1.5,matrix_direct_1h_short_fixed,SHORT,matrix_direct_1h_short_fixed_rr1_5_short,批量·1H确认直接成交·空头·固定 RR1.5·空头组件,1.5,1.25,48,2026-01-22T22:00:00+00:00,2026-01-22T22:00:00+00:00,2026-01-23T04:15:00+00:00,-1,89222.0,89949.79773862475,88130.30339206288,89949.99773862475,727.7977386247503,-1.000274801623286,0.12309188956617872,-1.1233666911894649,False,STOP,75,582.2381908998002,15.504365434262478,45.4204837351627,15.142487635615124,23.072398485238697,0.595908652682983,-0.05531329816660242,0.4618061456541126,0.9491603404646746,3.198175642037964,0.7181564714480082,-0.23569250866088126,0.5064424204284707,0.00652571718105492,8.0,2026-01,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-01-22T22:00:00+00:00,0.17381202673016674,1.133007092819735,1,75,FIXED_STOP_TARGET,LEG0092-C01-20260122T2200,92.0,1.0,False,0.0
matrix_direct_1h_short_fixed_rr1_5,批量·1H确认直接成交·空头·固定 RR1.5,matrix_direct_1h_short_fixed,SHORT,matrix_direct_1h_short_fixed_rr1_5_short,批量·1H确认直接成交·空头·固定 RR1.5·空头组件,1.5,1.25,48,2026-05-19T02:00:00+00:00,2026-05-19T02:00:00+00:00,2026-05-19T07:20:00+00:00,-1,76635.2,77182.36374876944,75814.45437684584,77182.56374876943,547.163748769437,-1.000365521291293,0.14055916907388624,-1.1409246903651793,False,STOP,64,437.7309990155496,22.267880559496813,43.18765123591639,19.81590311304778,24.17681860965446,1.0838876759402547,-0.04024566547213363,0.7791292034095674,0.997135256803777,3.9825829194657407,-3.839048061560156,-0.29230833737413314,0.694607115685975,0.005711864217000886,1.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T02:00:00+00:00,0.33609682734571233,1.0117629343044816,1,64,FIXED_STOP_TARGET,LEG0116-C01-20260519T0200,116.0,1.0,False,0.0
matrix_direct_1h_short_fixed_rr1_5,批量·1H确认直接成交·空头·固定 RR1.5,matrix_direct_1h_short_fixed,SHORT,matrix_direct_1h_short_fixed_rr1_5_short,批量·1H确认直接成交·空头·固定 RR1.5·空头组件,1.5,1.25,48,2026-05-19T23:00:00+00:00,2026-05-19T23:00:00+00:00,2026-05-20T05:15:00+00:00,-1,76675.8,77130.15463580225,75994.26804629664,77130.35463580224,454.35463580224024,-1.0004401847901185,0.16925782474325524,-1.1696980095333738,False,STOP,75,363.4837086417922,12.808645149677908,46.13184054748317,14.962964431903966,21.414013931719218,0.6885626333822531,0.03175832479470186,0.6938262229949398,0.8021680216801852,3.257917677864921,-1.4977064315016513,-0.18324606034446683,0.40096080747375057,0.004740508563187123,0.0,2026-05,evaluation_2026_h1,False,IMPULSE_PULLBACK_CONFIRM,DIRECT_AFTER_CLOSED_1H_CONFIRMATION,2026-05-19T23:00:00+00:00,0.4199362897731045,1.2637705324303548,17,75,FIXED_STOP_TARGET,LEG0116-C02-20260519T2300,116.0,2.0,False,0.0
