entry_time_utc,exit_time_utc,month,direction,family,entry,exit,stop,target,risk_abs,net_R,win,exit_reason,bars
2026-05-06T06:45:00+00:00,2026-05-06T11:20:00+00:00,2026-05,LONG,趋势回踩,81468.7,82754.96639590338,82383.53671446041,82755.16639590338,494.79476765514715,2.433644495498544,True,TP,55
2026-05-07T21:40:00+00:00,2026-05-08T09:40:00+00:00,2026-05,SHORT,趋势回踩,79722.5,79812.3,80206.69174065242,78463.60147430372,484.1917406524116,-0.3502071302817428,False,TIME,144
2026-05-10T04:25:00+00:00,2026-05-10T16:25:00+00:00,2026-05,LONG,趋势回踩,80758.59999999999,81229.3,80268.1179883734,82033.85323022914,490.48201162659717,0.7945368856803131,True,TIME,144
2026-05-10T17:40:00+00:00,2026-05-10T20:40:00+00:00,2026-05,LONG,趋势回踩,81350.2,80855.92493603361,80856.12493603361,82634.79516631263,494.0750639663946,-1.1645560935929737,False,SL,36
2026-05-13T13:25:00+00:00,2026-05-13T15:55:00+00:00,2026-05,SHORT,趋势回踩,80105.1,78840.35985032548,79205.57110892105,78840.15985032548,486.5154421825105,2.436238024495691,True,TP,30
2026-05-13T21:55:00+00:00,2026-05-14T05:50:00+00:00,2026-05,SHORT,趋势回踩,79363.0,79845.20833579075,79845.00833579076,78109.77832694404,482.00833579075316,-1.165565817522584,False,SL,95
2026-05-15T00:45:00+00:00,2026-05-15T02:00:00+00:00,2026-05,LONG,趋势回踩,81523.9,81028.56997796832,81028.76997796832,82811.23805728236,495.13002203167997,-1.1645552306738638,False,SL,15
2026-05-15T19:00:00+00:00,2026-05-16T07:00:00+00:00,2026-05,SHORT,趋势回踩,79075.5,78594.4,79555.76221924632,77826.8182299596,480.26221924631136,0.8375946178554111,True,TIME,144
2026-05-16T09:05:00+00:00,2026-05-16T21:05:00+00:00,2026-05,SHORT,趋势回踩,78359.8,78250.59999999999,78835.71545190421,77122.41982504909,475.91545190420015,0.06491657263154095,True,TIME,144
2026-05-17T00:40:00+00:00,2026-05-17T12:40:00+00:00,2026-05,SHORT,趋势回踩,78106.3,78442.59999999999,78580.67583262068,76872.92283518627,474.3758326206663,-0.873936700589682,False,TIME,144
2026-05-17T16:45:00+00:00,2026-05-17T23:40:00+00:00,2026-05,SHORT,趋势回踩,78065.8,76833.2623693502,78539.92985794223,76833.0623693502,474.12985794223187,2.4362272911440828,True,TP,83
2026-05-20T01:25:00+00:00,2026-05-20T05:05:00+00:00,2026-05,SHORT,趋势回踩,76550.5,77015.62676089947,77015.42676089947,75341.69042166136,464.9267608994749,-1.1655810545977314,False,SL,44
2026-05-20T18:15:00+00:00,2026-05-21T06:15:00+00:00,2026-05,LONG,趋势回踩,77560.9,77699.90000000001,77089.83905576178,78785.65845501934,471.0609442382095,0.1302795333611456,True,TIME,144
2026-05-21T21:00:00+00:00,2026-05-22T07:00:00+00:00,2026-05,LONG,趋势回踩,77732.4,77260.09745928398,77260.29745928397,78959.86660586165,472.10254071602435,-1.1645749430024137,False,SL,120
2026-05-22T18:25:00+00:00,2026-05-22T19:35:00+00:00,2026-05,SHORT,趋势回踩,76769.0,75907.13327850943,75906.93327850943,75556.74009536955,466.25380947325067,1.6847661914843493,True,TRAIL,14
2026-05-22T22:00:00+00:00,2026-05-23T07:50:00+00:00,2026-05,SHORT,趋势回踩,75867.90000000001,74670.06933574281,75015.95202825198,74669.86933574281,460.7810247143064,2.436215076967066,True,TP,118
2026-05-27T01:55:00+00:00,2026-05-27T13:50:00+00:00,2026-05,SHORT,趋势回踩,75846.40000000001,74994.89345885842,74994.69345885843,74648.70884153355,460.6504455640264,1.684760976323178,True,TRAIL,143
2026-05-27T19:15:00+00:00,2026-05-28T03:15:00+00:00,2026-05,SHORT,趋势回踩,74972.3,73788.6117257975,75427.64164392404,73788.4117257975,455.34164392403835,2.4362098945745982,True,TP,96
2026-05-28T15:10:00+00:00,2026-05-28T16:20:00+00:00,2026-05,SHORT,趋势回踩,72835.8,73278.36572045552,73278.16572045552,71685.64912681565,442.36572045551713,-1.1656029829454075,False,SL,14
2026-05-29T03:35:00+00:00,2026-05-29T06:15:00+00:00,2026-05,SHORT,趋势回踩,73292.90000000001,73738.24189392496,73738.04189392496,72135.53107579512,445.14189392495837,-1.1656001646957639,False,SL,32
2026-06-03T02:40:00+00:00,2026-06-03T03:45:00+00:00,2026-06,SHORT,趋势回踩,66716.6,65663.27721214695,65967.41500075106,65663.07721214695,405.2010722511759,2.436155570277175,True,TP,13
2026-06-03T12:35:00+00:00,2026-06-03T16:05:00+00:00,2026-06,SHORT,趋势回踩,66834.2,66083.89443148047,66083.69443148047,65778.82019442649,405.91530983596317,1.684702460668807,True,TRAIL,42
2026-06-03T17:20:00+00:00,2026-06-03T20:55:00+00:00,2026-06,SHORT,趋势回踩,65788.7,64750.029650436074,66188.26551906305,64749.82965043608,399.5655190630453,2.43614861217571,True,TP,43
2026-06-04T07:50:00+00:00,2026-06-04T09:30:00+00:00,2026-06,SHORT,趋势回踩,63734.5,62728.26745486926,63018.801987331055,62728.06745486926,387.0894404348982,2.43613248747844,True,TP,20
2026-06-04T11:40:00+00:00,2026-06-04T12:00:00+00:00,2026-06,SHORT,趋势回踩,62199.700000000004,62577.667911139564,62577.46791113957,61217.50343103714,377.76791113956176,-1.1656802552836343,False,SL,4
2026-06-04T18:10:00+00:00,2026-06-04T18:20:00+00:00,2026-06,SHORT,趋势回踩,63134.5,63518.14537112476,63517.94537112476,62137.542035075625,383.4453711247589,-1.1656724202960687,False,SL,2
2026-06-04T21:55:00+00:00,2026-06-04T22:45:00+00:00,2026-06,SHORT,趋势回踩,63250.0,63634.34685446696,63634.14685446696,62251.218178385905,384.1468544669607,-1.165671468312663,False,SL,10
2026-06-05T12:30:00+00:00,2026-06-05T13:05:00+00:00,2026-06,SHORT,趋势回踩,61719.9,62094.95387038122,62094.753870381224,60745.279937008825,374.8538703812203,-1.1656843688769385,False,SL,7
2026-06-05T15:05:00+00:00,2026-06-05T16:15:00+00:00,2026-06,SHORT,趋势回踩,60724.4,59890.751709454635,59890.55170945464,59551.82156265471,450.9917066712673,1.7147559550453901,True,TRAIL,14
2026-06-06T02:10:00+00:00,2026-06-06T04:15:00+00:00,2026-06,SHORT,趋势回踩,60848.8,60165.70646644775,60165.506466447754,59887.93544837177,369.563289087783,1.6846540192230617,True,TRAIL,25
