rank,score_train_only,diagnostic_qualified,family,direction,train_trades,train_win_rate,train_ratio,test_trades,test_win_rate,test_ratio,total_net_R,max_drawdown_R,first_half_trades,first_half_win_rate,first_half_net_R,second_half_trades,second_half_win_rate,second_half_net_R,config
83,-380.9458716332956,False,趋势回踩+压缩突破,双向,22.0,0.45454545454545453,1.634519090312973,16.0,0.1875,1.6242998242585032,-4.613505677134515,5.00073033651474,10.0,0.5,3.9635349739993604,12.0,0.4166666666666667,1.4698203930208615,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.5996432610845637, ""min_stop_pct"": 0.004003391299811136, ""max_hold"": 576, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 26.873130657455512, ""adx_range_max"": 24.540274618312676, ""rsi_long_min"": 42.405697958987815, ""rsi_long_max"": 65.87530982687151, ""volz_break"": -0.0605176414288765, ""body_min"": 0.6025817082511408, ""close_loc_min"": 0.6004244868665722, ""eff_min"": 0.24490166159053375, ""atr_rank_min"": 0.30751474746098906, ""squeeze_rank_max"": 0.515907085030493, ""vwap_dev_entry"": 1.7658283214456993, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 2.2026714623100743, ""trail_lock"": 2.1351682780733396}"
84,-382.0736243729769,False,趋势回踩,双向,20.0,0.45,1.762725066362847,32.0,0.25,1.7403500557267628,-5.86532632484099,4.537418121679814,7.0,0.5714285714285714,3.856233681690351,13.0,0.38461538461538464,1.6607936384542057,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.67527730211577, ""min_stop_pct"": 0.007477207599220722, ""max_hold"": 576, ""cooldown"": 4, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 15.701225122921308, ""adx_range_max"": 12.695399998369416, ""rsi_long_min"": 40.70738692935997, ""rsi_long_max"": 64.60425954945107, ""volz_break"": 1.762641617744957, ""body_min"": 0.46713124440233367, ""close_loc_min"": 0.7132184468352913, ""eff_min"": 0.19941857304931707, ""atr_rank_min"": 0.5011389339916719, ""squeeze_rank_max"": 0.5071219731881071, ""vwap_dev_entry"": 1.6003304623577377, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.107738594940752, ""trail_lock"": 1.7983138685580502}"
85,-389.3348063459364,False,趋势回踩+压缩突破,双向,20.0,0.45,1.8170727099078086,28.0,0.39285714285714285,1.9741689701583167,11.187124826796712,4.576152494909644,9.0,0.5555555555555556,5.7461813520152285,11.0,0.36363636363636365,0.3798270905007586,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.4791173687276933, ""min_stop_pct"": 0.006960544414191074, ""max_hold"": 432, ""cooldown"": 12, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 17.10645116136549, ""adx_range_max"": 24.213502287833784, ""rsi_long_min"": 53.96972265167469, ""rsi_long_max"": 68.87595177546476, ""volz_break"": 0.06294785059529628, ""body_min"": 0.6399693768985348, ""close_loc_min"": 0.6056311884725047, ""eff_min"": 0.25312353933350673, ""atr_rank_min"": 0.31962500128209104, ""squeeze_rank_max"": 0.48768262430524933, ""vwap_dev_entry"": 2.092611602841586, ""pull_idx"": 3, ""don_idx"": 0, ""trail_trigger"": 2.251960182382761, ""trail_lock"": 2.080684002738766}"
86,-390.20918866777583,False,趋势回踩+压缩突破,双向,22.0,0.45454545454545453,1.5983511310207381,38.0,0.42105263157894735,1.5678639172629423,8.225057467039797,4.671569072060927,10.0,0.5,2.8949603494156535,12.0,0.4166666666666667,1.7580796113757573,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.9721888677110986, ""min_stop_pct"": 0.005962063926960258, ""max_hold"": 576, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""adx_trend_min"": 17.783127324704, ""adx_range_max"": 19.133419740478573, ""rsi_long_min"": 44.58534302863586, ""rsi_long_max"": 63.15522013537754, ""volz_break"": 1.7964680537704478, ""body_min"": 0.504105299139678, ""close_loc_min"": 0.6475239024242365, ""eff_min"": 0.2866675131343585, ""atr_rank_min"": 0.17524371687441528, ""squeeze_rank_max"": 0.3204780430488037, ""vwap_dev_entry"": 1.605550452223021, ""pull_idx"": 3, ""don_idx"": 1, ""trail_trigger"": 1.9206775937957963, ""trail_lock"": 1.785613544327644}"
87,-391.57492266379984,False,趋势回踩+压缩突破,双向,22.0,0.5,1.323346060958712,32.0,0.46875,1.493529161593977,9.855603025601557,5.029445710500843,10.0,0.5,3.0363576517184723,12.0,0.5,0.5822501443133987,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.1399081854582136, ""min_stop_pct"": 0.006417754161685635, ""max_hold"": 144, ""cooldown"": 26, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 16.743839059584936, ""adx_range_max"": 23.03961337133635, ""rsi_long_min"": 47.74321844570481, ""rsi_long_max"": 66.26298667192219, ""volz_break"": 1.1821066157072773, ""body_min"": 0.5527551711457634, ""close_loc_min"": 0.5949732736354788, ""eff_min"": 0.23504622848732054, ""atr_rank_min"": 0.7627027536898234, ""squeeze_rank_max"": 0.1283656204381768, ""vwap_dev_entry"": 1.51091715850835, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.142609550382736, ""trail_lock"": 1.9251747687224172}"
88,-392.0220079418888,False,趋势回踩+压缩突破,只做空,20.0,0.45,1.8507245194656374,32.0,0.375,1.8573761965814461,9.626241331494192,3.7853570056271977,9.0,0.4444444444444444,3.3067383548104665,11.0,0.45454545454545453,3.6607223478434125,"{""family_mask"": 3, ""direction"": 2, ""rr"": 2.6, ""sl_atr"": 2.694839325502079, ""min_stop_pct"": 0.004153233304680243, ""max_hold"": 576, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 20.44953727115641, ""adx_range_max"": 22.30847264180203, ""rsi_long_min"": 40.74998442325539, ""rsi_long_max"": 73.40826354829348, ""volz_break"": 1.3795628310743524, ""body_min"": 0.2245687340410182, ""close_loc_min"": 0.6221344157064779, ""eff_min"": 0.19378480483790372, ""atr_rank_min"": 0.27164815247343316, ""squeeze_rank_max"": 0.18013093626735366, ""vwap_dev_entry"": 1.4794682145036773, ""pull_idx"": 8, ""don_idx"": 1, ""trail_trigger"": 2.276909471431394, ""trail_lock"": 1.7553639486460533}"
89,-392.1254817928261,False,趋势回踩+压缩突破,双向,22.0,0.45454545454545453,1.62151301713238,27.0,0.48148148148148145,1.6335137550012861,13.941601244304799,6.627993210890684,11.0,0.45454545454545453,1.8946686195942644,11.0,0.45454545454545453,3.470970831922002,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.5007316452488038, ""min_stop_pct"": 0.0032908048618967207, ""max_hold"": 144, ""cooldown"": 21, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 15.01541660172697, ""adx_range_max"": 18.404534248640026, ""rsi_long_min"": 46.77292568546552, ""rsi_long_max"": 62.37619408933034, ""volz_break"": -0.10290301663430301, ""body_min"": 0.4590723351804478, ""close_loc_min"": 0.6943697907658679, ""eff_min"": 0.32567016134667126, ""atr_rank_min"": 0.6500504204942051, ""squeeze_rank_max"": 0.12073466601354262, ""vwap_dev_entry"": 1.5947703548820509, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 2.2423203497867044, ""trail_lock"": 2.106787713981904}"
90,-397.8624170452201,False,三策略组合,双向,20.0,0.45,1.8039813177676352,24.0,0.3333333333333333,1.0996746263933794,-3.471936759230187,2.3261285936636353,9.0,0.5555555555555556,3.8802017755030827,11.0,0.36363636363636365,0.41563295966806746,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.1945176080737125, ""min_stop_pct"": 0.007568014094472984, ""max_hold"": 144, ""cooldown"": 36, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 20.93332940023974, ""adx_range_max"": 17.490911349431656, ""rsi_long_min"": 49.89228286132722, ""rsi_long_max"": 71.84766664213942, ""volz_break"": -0.24104370961115879, ""body_min"": 0.5450033333916283, ""close_loc_min"": 0.7416942535475985, ""eff_min"": 0.22657227402296032, ""atr_rank_min"": 0.272523245751668, ""squeeze_rank_max"": 0.5154755887381073, ""vwap_dev_entry"": 1.3797340318484053, ""pull_idx"": 3, ""don_idx"": 1, ""trail_trigger"": 2.0889346533072803, ""trail_lock"": 1.993164478835866}"
91,-401.4089927921473,False,三策略组合,双向,20.0,0.45,1.8300265653092669,31.0,0.3870967741935484,1.820347251197601,9.326295373248698,5.896059935814755,10.0,0.5,3.5866598772350478,10.0,0.4,2.4848440132097345,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.5835200810378254, ""min_stop_pct"": 0.006603481073518809, ""max_hold"": 288, ""cooldown"": 20, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 16.00806692779175, ""adx_range_max"": 18.27628077577829, ""rsi_long_min"": 38.07710524973826, ""rsi_long_max"": 62.24123883849003, ""volz_break"": -0.08376942013145061, ""body_min"": 0.3566966064489553, ""close_loc_min"": 0.8074946956760667, ""eff_min"": 0.1857888594089514, ""atr_rank_min"": 0.40023926548752664, ""squeeze_rank_max"": 0.1589645524869918, ""vwap_dev_entry"": 1.8451045438913622, ""pull_idx"": 5, ""don_idx"": 1, ""trail_trigger"": 2.240701206776155, ""trail_lock"": 2.1684625265626387}"
92,-405.5853767135145,False,趋势回踩+压缩突破,双向,20.0,0.5,1.3266799512861576,31.0,0.45161290322580644,1.5196834588951613,9.348912114560232,5.6386634481494475,10.0,0.5,2.6434185615303702,10.0,0.5,1.4091586222015855,"{""family_mask"": 3, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.0991472125934845, ""min_stop_pct"": 0.004169767122188312, ""max_hold"": 576, ""cooldown"": 21, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 16.558806906788075, ""adx_range_max"": 23.18109390567344, ""rsi_long_min"": 43.09450922906027, ""rsi_long_max"": 75.79094807229484, ""volz_break"": 1.0441434714509839, ""body_min"": 0.5281483599048418, ""close_loc_min"": 0.6030999864393253, ""eff_min"": 0.2933372030885435, ""atr_rank_min"": 0.7757780325066449, ""squeeze_rank_max"": 0.12190334941316187, ""vwap_dev_entry"": 0.800590313703905, ""pull_idx"": 0, ""don_idx"": 1, ""trail_trigger"": 2.066639124008516, ""trail_lock"": 1.7619608964653728}"
93,-407.3107055033824,False,趋势回踩+压缩突破,只做空,20.0,0.45,1.6426064414186399,30.0,0.26666666666666666,1.4737162695236294,-7.325405835640155,5.443582082991366,7.0,0.5714285714285714,4.162886679168828,13.0,0.38461538461538464,0.3352401388392092,"{""family_mask"": 3, ""direction"": 2, ""rr"": 3.0, ""sl_atr"": 2.650955783113299, ""min_stop_pct"": 0.0051034490866189944, ""max_hold"": 216, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 14.187860236650023, ""adx_range_max"": 16.051984195258772, ""rsi_long_min"": 45.37023349229253, ""rsi_long_max"": 67.98493860977558, ""volz_break"": 1.1429922280767204, ""body_min"": 0.5292916129307881, ""close_loc_min"": 0.8033280539804422, ""eff_min"": 0.19275711870068968, ""atr_rank_min"": 0.2860067272492694, ""squeeze_rank_max"": 0.28441513986440614, ""vwap_dev_entry"": 1.766695044875413, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 1.9771563357993798, ""trail_lock"": 1.8450602715622053}"
94,-407.4263614757167,False,趋势回踩,双向,22.0,0.45454545454545453,1.5163612441871959,36.0,0.3055555555555556,1.5482763272257003,-5.692264726209406,5.022532817202463,10.0,0.5,3.0229961497771374,12.0,0.4166666666666667,0.880851945794483,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.6012314146877578, ""min_stop_pct"": 0.004282207663650642, ""max_hold"": 576, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 19.367196606626045, ""adx_range_max"": 23.162916334594357, ""rsi_long_min"": 38.27522387950311, ""rsi_long_max"": 69.49135254541234, ""volz_break"": 1.4945476733234693, ""body_min"": 0.2235438861036881, ""close_loc_min"": 0.8070618741463497, ""eff_min"": 0.1927593130158777, ""atr_rank_min"": 0.4022532662879088, ""squeeze_rank_max"": 0.3766756061606188, ""vwap_dev_entry"": 1.1247062891763435, ""pull_idx"": 1, ""don_idx"": 1, ""trail_trigger"": 2.0154099418317433, ""trail_lock"": 1.8829808350924397}"
95,-408.2643231841942,False,三策略组合,双向,23.0,0.43478260869565216,2.07089703981238,22.0,0.45454545454545453,1.782508211611067,14.851434952238577,4.278659990129073,9.0,0.4444444444444444,2.672474298569825,14.0,0.42857142857142855,5.433940441106382,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.5057060748254854, ""min_stop_pct"": 0.006165462024070308, ""max_hold"": 216, ""cooldown"": 22, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 15.194343506564312, ""adx_range_max"": 24.228635423368473, ""rsi_long_min"": 47.53484572457354, ""rsi_long_max"": 66.49309240898933, ""volz_break"": -0.2928633722809759, ""body_min"": 0.38649128681972367, ""close_loc_min"": 0.6861866170139194, ""eff_min"": 0.5252988146119562, ""atr_rank_min"": 0.7333260212835161, ""squeeze_rank_max"": 0.46923326419407996, ""vwap_dev_entry"": 0.9375750866564514, ""pull_idx"": 8, ""don_idx"": 0, ""trail_trigger"": 2.4904929382338437, ""trail_lock"": 2.4189030058838163}"
96,-408.5692596170914,False,趋势回踩,双向,23.0,0.4782608695652174,1.3920394540542194,28.0,0.42857142857142855,1.5046557015882078,6.616678596188355,5.05989022710121,13.0,0.46153846153846156,1.0890670953153447,10.0,0.5,3.0763053560411024,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.5723622766680565, ""min_stop_pct"": 0.003100914674811692, ""max_hold"": 144, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""adx_trend_min"": 15.295287826350114, ""adx_range_max"": 24.000823358386043, ""rsi_long_min"": 50.732603806498815, ""rsi_long_max"": 73.47802894641508, ""volz_break"": 0.3438933010458472, ""body_min"": 0.26786988955883506, ""close_loc_min"": 0.8598370285372059, ""eff_min"": 0.3479975869192589, ""atr_rank_min"": 0.6857938571389773, ""squeeze_rank_max"": 0.3235399231767896, ""vwap_dev_entry"": 1.802779365253959, ""pull_idx"": 3, ""don_idx"": 0, ""trail_trigger"": 2.046059278531304, ""trail_lock"": 1.8276490392110023}"
97,-408.88125694030015,False,趋势回踩,双向,20.0,0.45,1.6287567356836494,24.0,0.2916666666666667,1.7554766275306335,-0.8998849680443477,3.3874563553760257,7.0,0.5714285714285714,4.027238240172759,13.0,0.38461538461538464,0.10272150687058623,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.4414820001952036, ""min_stop_pct"": 0.007794179378291205, ""max_hold"": 432, ""cooldown"": 32, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 15.400932927329416, ""adx_range_max"": 22.11404444300163, ""rsi_long_min"": 39.58212020612448, ""rsi_long_max"": 66.16717971354288, ""volz_break"": 0.8330171897993679, ""body_min"": 0.6255746544977857, ""close_loc_min"": 0.5812315159799026, ""eff_min"": 0.206897261136252, ""atr_rank_min"": 0.4336466029669398, ""squeeze_rank_max"": 0.4983731243195902, ""vwap_dev_entry"": 1.0833747273197085, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 2.0608607283535414, ""trail_lock"": 1.8427866120741736}"
98,-410.8321917656997,False,趋势回踩,双向,22.0,0.45454545454545453,1.536619407016705,40.0,0.35,1.5760509041075963,-0.9123617398652599,3.6493498566791445,11.0,0.45454545454545453,2.2215714951278627,11.0,0.45454545454545453,1.3902981454852392,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.1908717950955325, ""min_stop_pct"": 0.0066272808866381025, ""max_hold"": 288, ""cooldown"": 12, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 15.278802663813403, ""adx_range_max"": 22.830057953616706, ""rsi_long_min"": 38.537170720197345, ""rsi_long_max"": 71.31414921107078, ""volz_break"": -0.09200669214102464, ""body_min"": 0.5964073754225182, ""close_loc_min"": 0.6055689245942343, ""eff_min"": 0.22122136031812822, ""atr_rank_min"": 0.2551084484659808, ""squeeze_rank_max"": 0.2887780512030864, ""vwap_dev_entry"": 0.6219803721860827, ""pull_idx"": 4, ""don_idx"": 1, ""trail_trigger"": 1.9468207848941057, ""trail_lock"": 1.8430900493744937}"
99,-412.6252443252565,False,三策略组合,双向,20.0,0.45,1.704550387186502,30.0,0.3,1.5726618449368743,-3.219783705508868,3.5069630360079707,9.0,0.5555555555555556,4.4740697269281515,11.0,0.36363636363636365,0.3072720704724614,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.0012341640595037, ""min_stop_pct"": 0.005939566637441046, ""max_hold"": 288, ""cooldown"": 30, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 16.8909018647869, ""adx_range_max"": 16.72729020017051, ""rsi_long_min"": 43.55789277688939, ""rsi_long_max"": 61.78572091640968, ""volz_break"": 1.7811684531187393, ""body_min"": 0.22213120785301496, ""close_loc_min"": 0.6854926805076449, ""eff_min"": 0.19202059235471852, ""atr_rank_min"": 0.42985531671731214, ""squeeze_rank_max"": 0.4483676750390013, ""vwap_dev_entry"": 1.147851766270282, ""pull_idx"": 7, ""don_idx"": 1, ""trail_trigger"": 1.9715261136402689, ""trail_lock"": 1.7795283578603058}"
100,-412.7499641210542,False,趋势回踩,双向,22.0,0.45454545454545453,1.5007377092805974,36.0,0.3333333333333333,1.5417139828239246,-2.991788054988903,4.552092330187308,10.0,0.5,2.544715295857433,12.0,0.4166666666666667,0.6788557482898008,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.4004477092164906, ""min_stop_pct"": 0.007291417653173928, ""max_hold"": 288, ""cooldown"": 14, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 17.081097742066266, ""adx_range_max"": 19.570968571571733, ""rsi_long_min"": 42.977024764884575, ""rsi_long_max"": 72.59405573261652, ""volz_break"": 0.25817811303030586, ""body_min"": 0.241007711831902, ""close_loc_min"": 0.7555054090131984, ""eff_min"": 0.22914584730177184, ""atr_rank_min"": 0.41315801710023803, ""squeeze_rank_max"": 0.3196333486065932, ""vwap_dev_entry"": 1.945960758368861, ""pull_idx"": 6, ""don_idx"": 0, ""trail_trigger"": 1.9123494062487445, ""trail_lock"": 1.8062418468819788}"
101,-415.4987152196896,False,趋势回踩,双向,22.0,0.45454545454545453,1.561670148520977,28.0,0.35714285714285715,1.4026092927941038,-0.7393380390361104,6.266688599910021,10.0,0.4,0.8778572377449247,12.0,0.5,3.2677840422565976,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.3742503124532135, ""min_stop_pct"": 0.004021284496739503, ""max_hold"": 216, ""cooldown"": 25, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 24.998863628163583, ""adx_range_max"": 12.896157862052965, ""rsi_long_min"": 52.77673537980853, ""rsi_long_max"": 70.69125371922595, ""volz_break"": 0.505214124680883, ""body_min"": 0.25004346702030045, ""close_loc_min"": 0.6147075863179305, ""eff_min"": 0.29578300671250995, ""atr_rank_min"": 0.23931437400524225, ""squeeze_rank_max"": 0.2502971692298177, ""vwap_dev_entry"": 1.6767844804490732, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.162083479491076, ""trail_lock"": 2.033769369061046}"
102,-416.8182667258171,False,趋势回踩+震荡反转,双向,22.0,0.45454545454545453,1.5508538871488917,29.0,0.3793103448275862,1.687020859844271,4.879858949430481,6.267256470763357,12.0,0.5,3.396752562347114,10.0,0.4,0.8294323591117179,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.311930602065116, ""min_stop_pct"": 0.004805582068369777, ""max_hold"": 288, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 18.954303618334006, ""adx_range_max"": 20.20680234081125, ""rsi_long_min"": 47.44213188079565, ""rsi_long_max"": 66.0064599876241, ""volz_break"": 0.9753309773165522, ""body_min"": 0.3012881004546768, ""close_loc_min"": 0.8696332224505954, ""eff_min"": 0.24084183243161542, ""atr_rank_min"": 0.6354583008976419, ""squeeze_rank_max"": 0.1865800327463212, ""vwap_dev_entry"": 1.8532282705010077, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.118052747596277, ""trail_lock"": 2.031169940049739}"
103,-420.9023866000167,False,趋势回踩+震荡反转,双向,20.0,0.45,1.6427203374653478,32.0,0.34375,1.9910185928037665,5.641838745806607,3.6316750644699507,8.0,0.5,2.969988886019519,12.0,0.4166666666666667,1.6020996480493341,"{""family_mask"": 5, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.04157234731177, ""min_stop_pct"": 0.004765951806097122, ""max_hold"": 216, ""cooldown"": 11, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 14.388181385321602, ""adx_range_max"": 22.930045321372155, ""rsi_long_min"": 49.548537828798466, ""rsi_long_max"": 73.32214579663233, ""volz_break"": 1.77469781149361, ""body_min"": 0.5231667825627955, ""close_loc_min"": 0.7278359668723805, ""eff_min"": 0.5342810663219743, ""atr_rank_min"": 0.350214916407438, ""squeeze_rank_max"": 0.543397181459554, ""vwap_dev_entry"": 0.7476451291915585, ""pull_idx"": 1, ""don_idx"": 0, ""trail_trigger"": 2.4447456876356513, ""trail_lock"": 1.8909179585557403}"
104,-422.8011138988803,False,趋势回踩+压缩突破,双向,20.0,0.45,1.7210511638064092,36.0,0.2777777777777778,1.7950881740426259,-3.722212568807183,4.553443119073238,9.0,0.4444444444444444,2.24603636645906,11.0,0.45454545454545453,2.8641257324845153,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.3726697013661693, ""min_stop_pct"": 0.007258620843011733, ""max_hold"": 432, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 15.319919630326096, ""adx_range_max"": 16.36501036400323, ""rsi_long_min"": 45.18714958231965, ""rsi_long_max"": 62.899017838063976, ""volz_break"": 0.5132308618932784, ""body_min"": 0.4877230573310045, ""close_loc_min"": 0.6708335337072872, ""eff_min"": 0.18904956575641568, ""atr_rank_min"": 0.4562763813726076, ""squeeze_rank_max"": 0.27346232784842406, ""vwap_dev_entry"": 1.3982249988665365, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 2.0958427595832454, ""trail_lock"": 1.8896811934285207}"
105,-423.1773631980685,False,趋势回踩,双向,24.0,0.4583333333333333,1.4451808609650059,28.0,0.25,1.4040470805585887,-10.200333498098304,6.712875132589571,9.0,0.5555555555555556,3.2141961215684063,15.0,0.4,0.28339484669354587,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.3914692255648005, ""min_stop_pct"": 0.0040906073757269795, ""max_hold"": 288, ""cooldown"": 36, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""adx_trend_min"": 20.339666570778913, ""adx_range_max"": 14.514785837453317, ""rsi_long_min"": 45.929584644674925, ""rsi_long_max"": 71.47518407786384, ""volz_break"": 1.7503349658352303, ""body_min"": 0.4702498280855725, ""close_loc_min"": 0.6383696780545425, ""eff_min"": 0.2644105749905802, ""atr_rank_min"": 0.6120172157190186, ""squeeze_rank_max"": 0.15046775119749672, ""vwap_dev_entry"": 1.1499002999540668, ""pull_idx"": 7, ""don_idx"": 1, ""trail_trigger"": 1.9011322978543328, ""trail_lock"": 1.7548188474958755}"
106,-423.8339342821367,False,三策略组合,双向,20.0,0.45,1.7341749143050988,31.0,0.4838709677419355,1.664653327742563,15.241722601173953,6.714977368647824,10.0,0.4,0.1161167607288045,10.0,0.5,4.708050488366611,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.1204001518912925, ""min_stop_pct"": 0.005796918636641408, ""max_hold"": 288, ""cooldown"": 21, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 18.08760705889234, ""adx_range_max"": 24.682724276211626, ""rsi_long_min"": 42.50614731730843, ""rsi_long_max"": 65.25260467939339, ""volz_break"": 0.6738525901005945, ""body_min"": 0.5372416230964497, ""close_loc_min"": 0.6776091409126531, ""eff_min"": 0.3565613895907892, ""atr_rank_min"": 0.19203824168863814, ""squeeze_rank_max"": 0.5331690591399949, ""vwap_dev_entry"": 2.3132493804396916, ""pull_idx"": 5, ""don_idx"": 0, ""trail_trigger"": 2.001647591988423, ""trail_lock"": 1.8821061127061163}"
107,-424.42340999843856,False,趋势回踩+压缩突破,双向,22.0,0.45454545454545453,1.4925313762970491,27.0,0.25925925925925924,1.7615613497307043,-6.145958649913895,6.254991355257964,12.0,0.4166666666666667,2.1527803423722554,10.0,0.5,1.1985019143328834,"{""family_mask"": 3, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.0487851375680002, ""min_stop_pct"": 0.004030940098636795, ""max_hold"": 216, ""cooldown"": 18, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 21.192313909252558, ""adx_range_max"": 19.660228278652554, ""rsi_long_min"": 44.962466724896856, ""rsi_long_max"": 69.73477932377642, ""volz_break"": 0.7844487041554187, ""body_min"": 0.6039286937160263, ""close_loc_min"": 0.7524547696553443, ""eff_min"": 0.3167046714407503, ""atr_rank_min"": 0.15133170399448342, ""squeeze_rank_max"": 0.42923532870824593, ""vwap_dev_entry"": 1.5503041982229646, ""pull_idx"": 4, ""don_idx"": 0, ""trail_trigger"": 2.437298815464844, ""trail_lock"": 2.322121285371074}"
108,-426.6547590895799,False,趋势回踩,双向,20.0,0.45,1.695290602875675,34.0,0.38235294117647056,1.6270958049509705,5.081884666401575,3.5174655087143436,9.0,0.4444444444444444,1.6387219159896038,11.0,0.45454545454545453,3.269388860584863,"{""family_mask"": 1, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.481094146718008, ""min_stop_pct"": 0.006551033664814842, ""max_hold"": 576, ""cooldown"": 12, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""adx_trend_min"": 16.28787978120019, ""adx_range_max"": 19.130519147678747, ""rsi_long_min"": 38.29007662211483, ""rsi_long_max"": 73.46154619102828, ""volz_break"": 1.7566233831411917, ""body_min"": 0.347163031709677, ""close_loc_min"": 0.824764978520962, ""eff_min"": 0.1981049013282485, ""atr_rank_min"": 0.27655606360862717, ""squeeze_rank_max"": 0.5216115799809715, ""vwap_dev_entry"": 2.3803811745078987, ""pull_idx"": 6, ""don_idx"": 0, ""trail_trigger"": 1.9721192407410804, ""trail_lock"": 1.872070325089675}"
