month,signal_i,direction,v961_exit_i,v961_day,v961_net_r,v961_win,v961_probability,v961_online_percentile,v961_rank_pass,v961_router,v961_micro,v961_meta_probability,v961_meta_decision,v961_meta_pass,v961_expected_utility,v961_brier_penalty,v961_sample_uncertainty_penalty,v961_total_penalty,v961_utility,v961_utility_pass,v961_cap_pass,v961_selected,v961_first_reject_stage,v964_exit_i,v964_day,v964_net_r,v964_win,v964_probability,v964_online_percentile,v964_rank_pass,v964_router,v964_micro,v964_meta_probability,v964_meta_decision,v964_meta_pass,v964_expected_utility,v964_brier_penalty,v964_sample_uncertainty_penalty,v964_total_penalty,v964_utility,v964_utility_pass,v964_cap_pass,v964_selected,v964_first_reject_stage,v966_exit_i,v966_day,v966_net_r,v966_win,v966_probability,v966_online_percentile,v966_rank_pass,v966_router,v966_micro,v966_meta_probability,v966_meta_decision,v966_meta_pass,v966_expected_utility,v966_raw_expected_utility,v966_brier_penalty_diagnostic,v966_sample_uncertainty_penalty,v966_evidence_weight,v966_calibration_weight,v966_reliability_weight,v966_evidence_utility,v966_utility,v966_utility_pass,v966_signal_class,v966_allocation_bucket,v966_cap_pass,v966_selected,v966_first_reject_stage,selection_pattern,outcome_net_r,outcome_win,profit_rejected_v961,profit_rejected_v964,profit_rejected_v966,profit_rejected_v967
2025-05,28722,-1,28724,2025-05-01,-1.2713351710988023,False,0.11876943405489065,0.3137254901960784,False,0.5010832645874378,0.7347648007877192,0.12102569510926724,REJECT,False,-0.5810229459607715,0.03249408676915442,0.0,0.03249408676915442,-0.613517032729926,False,False,False,ONLINE_RANK,28724,2025-05-01,-1.2713351710988023,False,0.11876943405489065,0.3137254901960784,False,0.5010832645874378,0.7347648007877192,0.12102569510926724,REJECT,False,-0.5810229459607715,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6912987786604462,False,False,False,ONLINE_RANK,28724,2025-05-01,-1.2713351710988023,False,0.11876943405489065,1.0,True,0.5010832645874378,0.7347648007877192,0.12102569510926724,REJECT,False,-0.5810229459607715,-0.5810229459607715,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.2650167876699873,-0.2650167876699873,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-1.2713351710988023,False,False,False,False,False
2025-05,29050,-1,29054,2025-05-02,-0.170774393056048,False,0.1194534847077435,0.46153846153846156,False,0.5217942903269635,0.7358845879981404,0.12080008420657908,REJECT,False,-0.5799218773944903,0.03249408676915442,0.0,0.03249408676915442,-0.6124159641636447,False,False,False,ONLINE_RANK,29054,2025-05-02,-0.170774393056048,False,0.1194534847077435,0.46153846153846156,False,0.5217942903269635,0.7358845879981404,0.12080008420657908,REJECT,False,-0.5799218773944903,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.690197710094165,False,False,False,ONLINE_RANK,29054,2025-05-02,-0.170774393056048,False,0.1194534847077435,1.0,True,0.5217942903269635,0.7358845879981404,0.12080008420657908,REJECT,False,-0.5799218773944903,-0.5799218773944903,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.2645145671355509,-0.2645145671355509,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-0.170774393056048,False,False,False,False,False
2025-05,29051,-1,29054,2025-05-02,-0.17077442529137518,False,0.11951821443973347,0.4716981132075472,False,0.5215007164051922,0.5964052710242564,0.12102993585295745,REJECT,False,-0.5796662586987984,0.03249408676915442,0.0,0.03249408676915442,-0.6121603454679528,False,False,False,ONLINE_RANK,29054,2025-05-02,-0.17077442529137518,False,0.11951821443973347,0.4716981132075472,False,0.5215007164051922,0.5964052710242564,0.12102993585295745,REJECT,False,-0.5796662586987984,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6899420913984731,False,False,False,ONLINE_RANK,29054,2025-05-02,-0.17077442529137518,False,0.11951821443973347,1.0,True,0.5215007164051922,0.5964052710242564,0.12102993585295745,REJECT,False,-0.5796662586987984,-0.5796662586987984,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.26439797407141874,-0.26439797407141874,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-0.17077442529137518,False,False,False,False,False
2025-05,30378,-1,30391,2025-05-07,1.8302246003102882,True,0.12068624508671975,0.6481481481481481,False,0.5229417975668658,0.6000321448086827,0.12100882210320481,REJECT,False,-0.57756666296781,0.03249408676915442,0.0,0.03249408676915442,-0.6100607497369644,False,False,False,ONLINE_RANK,30391,2025-05-07,1.8302246003102882,True,0.12068624508671975,0.6481481481481481,False,0.5229417975668658,0.6000321448086827,0.12100882210320481,REJECT,False,-0.57756666296781,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6878424956674847,False,False,False,ONLINE_RANK,30391,2025-05-07,1.8302246003102882,True,0.12068624508671975,1.0,True,0.5229417975668658,0.6000321448086827,0.12100882210320481,REJECT,False,-0.57756666296781,-0.57756666296781,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.2634403042927974,-0.2634403042927974,False,NEUTRAL,,False,False,META_PROBABILITY,0000,1.8302246003102882,True,True,True,True,True
2025-05,30740,-1,30753,2025-05-08,-0.17074476158654914,False,0.11875696610924975,0.3090909090909091,False,0.4771180854558395,0.6069887399949909,0.12146946973694729,REJECT,False,-0.5807779790587029,0.03249408676915442,0.0,0.03249408676915442,-0.6132720658278573,False,False,False,ONLINE_RANK,30753,2025-05-08,-0.17074476158654914,False,0.11875696610924975,0.3090909090909091,False,0.4771180854558395,0.6069887399949909,0.12146946973694729,REJECT,False,-0.5807779790587029,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6910538117583775,False,False,False,ONLINE_RANK,30753,2025-05-08,-0.17074476158654914,False,0.11875696610924975,0.9454545454545454,True,0.4771180854558395,0.6069887399949909,0.12146946973694729,REJECT,False,-0.5807779790587029,-0.5807779790587029,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.26490505311299084,-0.26490505311299084,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-0.17074476158654914,False,False,False,False,False
2025-05,31007,-1,31030,2025-05-10,-0.17074121897203623,False,0.1193073040363429,0.39285714285714285,False,0.5082244666507303,0.7578555885314076,0.12091212593919023,REJECT,False,-0.5801186970585138,0.03249408676915442,0.0,0.03249408676915442,-0.6126127838276683,False,False,False,ONLINE_RANK,31030,2025-05-10,-0.17074121897203623,False,0.1193073040363429,0.39285714285714285,False,0.5082244666507303,0.7578555885314076,0.12091212593919023,REJECT,False,-0.5801186970585138,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6903945297581885,False,False,False,ONLINE_RANK,31030,2025-05-10,-0.17074121897203623,False,0.1193073040363429,0.9464285714285714,True,0.5082244666507303,0.7578555885314076,0.12091212593919023,REJECT,False,-0.5801186970585138,-0.5801186970585138,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.26460434072448125,-0.26460434072448125,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-0.17074121897203623,False,False,False,False,False
2025-05,31243,-1,31291,2025-05-11,-0.17073886384760387,False,0.1215918447400799,0.7894736842105263,False,0.49716929920724184,0.6226410468186814,0.12123811725797404,REJECT,False,-0.5757907096637537,0.03249408676915442,0.0,0.03249408676915442,-0.6082847964329081,False,False,False,ONLINE_RANK,31291,2025-05-11,-0.17073886384760387,False,0.1215918447400799,0.7894736842105263,False,0.49716929920724184,0.6226410468186814,0.12123811725797404,REJECT,False,-0.5757907096637537,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6860665423634283,False,False,False,ONLINE_RANK,31291,2025-05-11,-0.17073886384760387,False,0.1215918447400799,1.0,True,0.49716929920724184,0.6226410468186814,0.12123811725797404,REJECT,False,-0.5757907096637537,-0.5757907096637537,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.2626302546330294,-0.2626302546330294,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-0.17073886384760387,False,False,False,False,False
2025-05,31366,-1,31397,2025-05-11,-0.17073827066745162,False,0.1211297218888256,0.6896551724137931,False,0.5037465625936527,0.6646226037379099,0.12110499110110005,REJECT,False,-0.5767066857142978,0.03249408676915442,0.0,0.03249408676915442,-0.6092007724834523,False,False,False,ONLINE_RANK,31397,2025-05-11,-0.17073827066745162,False,0.1211297218888256,0.6896551724137931,False,0.5037465625936527,0.6646226037379099,0.12110499110110005,REJECT,False,-0.5767066857142978,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6869825184139725,False,False,False,ONLINE_RANK,31397,2025-05-11,-0.17073827066745162,False,0.1211297218888256,0.9827586206896551,True,0.5037465625936527,0.6646226037379099,0.12110499110110005,REJECT,False,-0.5767066857142978,-0.5767066857142978,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.26304805057755354,-0.26304805057755354,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-0.17073827066745162,False,False,False,False,False
2025-05,32111,-1,32130,2025-05-14,-1.2712912244948205,False,0.11812486920546593,0.23728813559322035,False,0.5108051497872518,0.6174944236391173,0.12110648827296468,REJECT,False,-0.5821399049606362,0.03249408676915442,0.0,0.03249408676915442,-0.6146339917297906,False,False,False,ONLINE_RANK,32130,2025-05-14,-1.2712912244948205,False,0.11812486920546593,0.23728813559322035,False,0.5108051497872518,0.6174944236391173,0.12110648827296468,REJECT,False,-0.5821399049606362,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6924157376603108,False,False,False,ONLINE_RANK,32130,2025-05-14,-1.2712912244948205,False,0.11812486920546593,0.864406779661017,True,0.5108051497872518,0.6174944236391173,0.12110648827296468,REJECT,False,-0.5821399049606362,-0.5821399049606362,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.26552625616544184,-0.26552625616544184,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-1.2712912244948205,False,False,False,False,False
2025-05,32113,-1,32122,2025-05-14,-1.2712917934674208,False,0.11847266292365152,0.26666666666666666,False,0.511876382992889,0.6872656268006989,0.12098459103773261,REJECT,False,-0.5815844195119838,0.03249408676915442,0.0,0.03249408676915442,-0.6140785062811382,False,False,False,ONLINE_RANK,32122,2025-05-14,-1.2712917934674208,False,0.11847266292365152,0.26666666666666666,False,0.511876382992889,0.6872656268006989,0.12098459103773261,REJECT,False,-0.5815844195119838,0.03249408676915442,0.07778174593052023,0.11027583269967464,-0.6918602522116585,False,False,False,ONLINE_RANK,32122,2025-05-14,-1.2712917934674208,False,0.11847266292365152,0.8666666666666667,True,0.511876382992889,0.6872656268006989,0.12098459103773261,REJECT,False,-0.5815844195119838,-0.5815844195119838,0.03249408676915442,0.0,0.6756756756756757,0.6750591323084558,0.4561210353435512,-0.2652728875674843,-0.2652728875674843,False,NEUTRAL,,False,False,META_PROBABILITY,0000,-1.2712917934674208,False,False,False,False,False
