channel_id,channel_label,window_start_month,window_end_month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_long_extension_adx45_rr2_5,多头冻结基线·延伸保护+ADX≤45 RR2.5,2025-11,2026-01,2,1,1,0.5,2.2620480367303997,1.1044651836086912,2.048093566281069,2.048093566281069,1.1575828531217085,1.1044651836086912,0.5787914265608542,0.5787914265608542
60m_long_extension_adx45_rr2_5,多头冻结基线·延伸保护+ADX≤45 RR2.5,2025-12,2026-02,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_extension_adx45_rr2_5,多头冻结基线·延伸保护+ADX≤45 RR2.5,2026-01,2026-03,2,1,1,0.5,2.2620480367303997,1.179994594507375,1.9169986432647692,1.9169986432647692,1.0820534422230246,1.179994594507375,0.5410267211115123,0.5410267211115123
60m_long_extension_adx45_rr2_5,多头冻结基线·延伸保护+ADX≤45 RR2.5,2026-02,2026-04,3,1,2,0.3333333333333333,1.2448320277977196,1.1383760646520569,1.093515637275983,0.5467578186379916,-1.0319201015063941,2.2767521293041137,-0.34397336716879806,-1.0967575347967387
60m_long_extension_adx45_rr2_5,多头冻结基线·延伸保护+ADX≤45 RR2.5,2026-03,2026-05,5,3,2,0.6,1.8800310202923713,1.1383760646520569,1.651502590988682,2.477253886483023,3.363340931573001,2.2767521293041137,0.6726681863146002,1.2448320277977196
60m_long_extension_adx45_rr2_5,多头冻结基线·延伸保护+ADX≤45 RR2.5,2026-04,2026-06,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-01,2025-03,4,1,3,0.25,2.410524522232862,1.1051896171464495,2.1810958814983525,0.7270319604994508,-0.9050443292064863,3.315568851439348,-0.22626108230162156,-1.1016996705038729
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-02,2025-04,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-03,2025-05,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-04,2025-06,1,1,0,1.0,2.3783274471519986,0.0,999.0,999.0,2.3783274471519986,0.0,2.3783274471519986,2.3783274471519986
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-05,2025-07,2,2,0,1.0,2.2152022417745654,0.0,999.0,999.0,4.430404483549131,0.0,2.2152022417745654,2.2152022417745654
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-06,2025-08,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-07,2025-09,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-08,2025-10,2,0,2,0.0,0.0,1.1517528909073103,0.0,0.0,-2.3035057818146205,2.3035057818146205,-1.1517528909073103,-1.1517528909073103
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-09,2025-11,2,0,2,0.0,0.0,1.1278497539913006,0.0,0.0,-2.255699507982601,2.255699507982601,-1.1278497539913006,-1.1278497539913006
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-10,2025-12,2,0,2,0.0,0.0,1.1278497539913006,0.0,0.0,-2.255699507982601,2.255699507982601,-1.1278497539913006,-1.1278497539913006
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-11,2026-01,2,1,1,0.5,2.2620480367303997,1.1044651836086912,2.048093566281069,2.048093566281069,1.1575828531217085,1.1044651836086912,0.5787914265608542,0.5787914265608542
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2025-12,2026-02,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2026-01,2026-03,2,1,1,0.5,2.2620480367303997,1.179994594507375,1.9169986432647692,1.9169986432647692,1.0820534422230246,1.179994594507375,0.5410267211115123,0.5410267211115123
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2026-02,2026-04,3,1,2,0.3333333333333333,1.2448320277977196,1.1383760646520569,1.093515637275983,0.5467578186379916,-1.0319201015063941,2.2767521293041137,-0.34397336716879806,-1.0967575347967387
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2026-03,2026-05,5,3,2,0.6,1.8800310202923713,1.1383760646520569,1.651502590988682,2.477253886483023,3.363340931573001,2.2767521293041137,0.6726681863146002,1.2448320277977196
60m_long_extension_adx47_5_rr2_5,多头独立策略·延伸保护+ADX≤47.5 RR2.5,2026-04,2026-06,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-01,2025-03,4,1,3,0.25,2.410524522232862,1.1051896171464495,2.1810958814983525,0.7270319604994508,-0.9050443292064863,3.315568851439348,-0.22626108230162156,-1.1016996705038729
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-02,2025-04,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-03,2025-05,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-04,2025-06,1,1,0,1.0,2.3783274471519986,0.0,999.0,999.0,2.3783274471519986,0.0,2.3783274471519986,2.3783274471519986
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-05,2025-07,2,2,0,1.0,2.2152022417745654,0.0,999.0,999.0,4.430404483549131,0.0,2.2152022417745654,2.2152022417745654
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-06,2025-08,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-07,2025-09,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-08,2025-10,2,0,2,0.0,0.0,1.1517528909073103,0.0,0.0,-2.3035057818146205,2.3035057818146205,-1.1517528909073103,-1.1517528909073103
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-09,2025-11,2,0,2,0.0,0.0,1.1278497539913006,0.0,0.0,-2.255699507982601,2.255699507982601,-1.1278497539913006,-1.1278497539913006
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-10,2025-12,2,0,2,0.0,0.0,1.1278497539913006,0.0,0.0,-2.255699507982601,2.255699507982601,-1.1278497539913006,-1.1278497539913006
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-11,2026-01,2,1,1,0.5,2.2620480367303997,1.1044651836086912,2.048093566281069,2.048093566281069,1.1575828531217085,1.1044651836086912,0.5787914265608542,0.5787914265608542
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2025-12,2026-02,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2026-01,2026-03,2,1,1,0.5,2.2620480367303997,1.179994594507375,1.9169986432647692,1.9169986432647692,1.0820534422230246,1.179994594507375,0.5410267211115123,0.5410267211115123
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2026-02,2026-04,3,1,2,0.3333333333333333,1.2448320277977196,1.1383760646520569,1.093515637275983,0.5467578186379916,-1.0319201015063941,2.2767521293041137,-0.34397336716879806,-1.0967575347967387
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2026-03,2026-05,5,3,2,0.6,1.8800310202923713,1.1383760646520569,1.651502590988682,2.477253886483023,3.363340931573001,2.2767521293041137,0.6726681863146002,1.2448320277977196
60m_long_extension_adx50_rr2_5,多头独立策略·延伸保护+ADX≤50 RR2.5,2026-04,2026-06,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-01,2025-03,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-02,2025-04,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-03,2025-05,2,1,1,0.5,2.373927805296106,1.1229131643302268,2.114079592888253,2.114079592888253,1.251014640965879,1.1229131643302268,0.6255073204829396,0.6255073204829396
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-04,2025-06,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-05,2025-07,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-06,2025-08,2,2,0,1.0,2.3869796120018263,0.0,999.0,999.0,4.773959224003653,0.0,2.3869796120018263,2.3869796120018263
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-07,2025-09,1,1,0,1.0,2.3944573878267326,0.0,999.0,999.0,2.3944573878267326,0.0,2.3944573878267326,2.3944573878267326
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-08,2025-10,2,1,1,0.5,2.3944573878267326,1.0907912695148967,2.1951563555249303,2.1951563555249303,1.3036661183118359,1.0907912695148967,0.6518330591559179,0.6518330591559179
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-09,2025-11,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-10,2025-12,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-11,2026-01,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2025-12,2026-02,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2026-01,2026-03,2,1,1,0.5,2.240169625334335,1.1080412615724222,2.0217384523707254,2.0217384523707254,1.1321283637619126,1.1080412615724222,0.5660641818809563,0.5660641818809563
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2026-02,2026-04,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2026-03,2026-05,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_reference_rr2_5,空头冻结参考·趋势持续性 RR2.5,2026-04,2026-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-01,2025-03,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-02,2025-04,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-03,2025-05,2,1,1,0.5,2.373927805296106,1.1229131643302268,2.114079592888253,2.114079592888253,1.251014640965879,1.1229131643302268,0.6255073204829396,0.6255073204829396
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-04,2025-06,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-05,2025-07,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-06,2025-08,2,2,0,1.0,2.3869796120018263,0.0,999.0,999.0,4.773959224003653,0.0,2.3869796120018263,2.3869796120018263
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-07,2025-09,1,1,0,1.0,2.3944573878267326,0.0,999.0,999.0,2.3944573878267326,0.0,2.3944573878267326,2.3944573878267326
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-08,2025-10,2,1,1,0.5,2.3944573878267326,1.0907912695148967,2.1951563555249303,2.1951563555249303,1.3036661183118359,1.0907912695148967,0.6518330591559179,0.6518330591559179
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-09,2025-11,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-10,2025-12,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-11,2026-01,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2025-12,2026-02,2,2,0,1.0,2.3162742569253574,0.0,999.0,999.0,4.632548513850715,0.0,2.3162742569253574,2.3162742569253574
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2026-01,2026-03,3,2,1,0.6666666666666666,2.3162742569253574,1.1080412615724222,2.090422385208228,4.180844770416456,3.5245072522782923,1.1080412615724224,1.1748357507594307,2.240169625334335
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2026-02,2026-04,2,1,1,0.5,2.3923788885163804,1.1080412615724222,2.159106318045732,2.159106318045732,1.2843376269439581,1.1080412615724222,0.6421688134719791,0.6421688134719791
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2026-03,2026-05,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,2026-04,2026-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-01,2025-03,5,1,4,0.2,2.410524522232862,1.1096205039423936,2.1723864273131754,0.5430966068282939,-2.027957493536713,4.438482015769575,-0.4055914987073426,-1.103015409126152
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-02,2025-04,3,1,2,0.3333333333333333,2.3783274471519986,1.1129642867281895,2.1369306055126267,1.0684653027563134,0.15239887369561966,2.225928573456379,0.05079962456520656,-1.103015409126152
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-03,2025-05,4,2,2,0.5,2.3761276262240525,1.1129642867281895,2.1349540632693773,2.1349540632693773,2.5263266789917256,2.225928573456379,0.6315816697479314,0.635456198084977
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-04,2025-06,3,3,0,1.0,2.377252362875008,0.0,999.0,999.0,7.131757088625024,0.0,2.377252362875008,2.3783274471519986
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-05,2025-07,4,4,0,1.0,2.295958531255539,0.0,999.0,999.0,9.183834125022155,0.0,2.295958531255539,2.334133150494212
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-06,2025-08,5,4,1,0.8,2.301090926888196,1.1522714574407105,1.9970041885781913,7.988016754312765,8.052092250112073,1.15227145744071,1.6104184500224146,2.294338495692319
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-07,2025-09,4,3,1,0.75,2.274953957125288,1.1522714574407105,1.974321191794638,5.922963575383913,5.672590413935152,1.152271457440711,1.418147603483788,2.2152022417745654
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-08,2025-10,3,1,2,0.3333333333333333,2.3944573878267326,1.1215313634778035,2.1349892350773496,1.0674946175386748,0.1513946608711254,2.243062726955607,0.0504648869570418,-1.0907912695148967
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-09,2025-11,2,0,2,0.0,0.0,1.097628226561794,0.0,0.0,-2.195256453123588,2.195256453123588,-1.097628226561794,-1.097628226561794
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-10,2025-12,2,0,2,0.0,0.0,1.097628226561794,0.0,0.0,-2.195256453123588,2.195256453123588,-1.097628226561794,-1.097628226561794
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-11,2026-01,3,2,1,0.6666666666666666,2.2511088310323673,1.1044651836086912,2.0381890388587647,4.076378077717529,3.3977524784560433,1.1044651836086912,1.1325841594853479,2.240169625334335
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2025-12,2026-02,2,2,0,1.0,2.2511088310323673,0.0,999.0,999.0,4.5022176620647345,0.0,2.2511088310323673,2.2511088310323673
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2026-01,2026-03,4,2,2,0.5,2.2511088310323673,1.1440179280398985,1.9677216377974962,1.9677216377974962,2.2141818059849374,2.288035856079797,0.5535454514962344,0.5660641818809563
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2026-02,2026-04,4,1,3,0.25,1.2448320277977196,1.128264463625512,1.1033158163978993,0.36777193879929976,-2.1399613630788163,3.3847933908765357,-0.5349903407697041,-1.1023993981845805
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2026-03,2026-05,6,3,3,0.5,1.8800310202923713,1.128264463625512,1.6663034961246304,1.6663034961246304,2.2552996700005785,3.3847933908765357,0.37588327833342977,0.07403724650049048
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,2026-04,2026-06,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-01,2025-03,5,1,4,0.2,2.410524522232862,1.1096205039423936,2.1723864273131754,0.5430966068282939,-2.027957493536713,4.438482015769575,-0.4055914987073426,-1.103015409126152
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-02,2025-04,3,1,2,0.3333333333333333,2.3783274471519986,1.1129642867281895,2.1369306055126267,1.0684653027563134,0.15239887369561966,2.225928573456379,0.05079962456520656,-1.103015409126152
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-03,2025-05,4,2,2,0.5,2.3761276262240525,1.1129642867281895,2.1349540632693773,2.1349540632693773,2.5263266789917256,2.225928573456379,0.6315816697479314,0.635456198084977
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-04,2025-06,3,3,0,1.0,2.377252362875008,0.0,999.0,999.0,7.131757088625024,0.0,2.377252362875008,2.3783274471519986
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-05,2025-07,4,4,0,1.0,2.295958531255539,0.0,999.0,999.0,9.183834125022155,0.0,2.295958531255539,2.334133150494212
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-06,2025-08,5,4,1,0.8,2.301090926888196,1.1522714574407105,1.9970041885781913,7.988016754312765,8.052092250112073,1.15227145744071,1.6104184500224146,2.294338495692319
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-07,2025-09,4,3,1,0.75,2.274953957125288,1.1522714574407105,1.974321191794638,5.922963575383913,5.672590413935152,1.152271457440711,1.418147603483788,2.2152022417745654
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-08,2025-10,3,1,2,0.3333333333333333,2.3944573878267326,1.1215313634778035,2.1349892350773496,1.0674946175386748,0.1513946608711254,2.243062726955607,0.0504648869570418,-1.0907912695148967
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-09,2025-11,2,0,2,0.0,0.0,1.097628226561794,0.0,0.0,-2.195256453123588,2.195256453123588,-1.097628226561794,-1.097628226561794
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-10,2025-12,2,0,2,0.0,0.0,1.097628226561794,0.0,0.0,-2.195256453123588,2.195256453123588,-1.097628226561794,-1.097628226561794
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-11,2026-01,3,2,1,0.6666666666666666,2.2511088310323673,1.1044651836086912,2.0381890388587647,4.076378077717529,3.3977524784560433,1.1044651836086912,1.1325841594853479,2.240169625334335
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2025-12,2026-02,3,3,0,1.0,2.298198850193705,0.0,999.0,999.0,6.894596550581115,0.0,2.298198850193705,2.2620480367303997
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,2026-01,2026-03,5,3,2,0.6,2.298198850193705,1.1440179280398985,2.0088835968954792,3.013325395343219,4.606560694501317,2.288035856079798,0.9213121389002634,2.240169625334335
