channel_id,channel_label,phase,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,development,4,3,1,0.75,2.382629009766586,1.1229131643302268,2.121828370573721,6.365485111721163,6.024973864969532,1.1229131643302268,1.506243466242383,2.3767148207365127
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,validation,4,2,2,0.5,2.3162742569253574,1.0994162655436595,2.1068218922338424,2.1068218922338424,2.4337159827633963,1.1080412615724224,0.6084289956908491,0.5746891779097191
60m_short_persistence_adx_relax_frozen_rr2_5,空头冻结优化·ADX衰减≥-4 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,development,12,7,5,0.5833333333333334,2.3381633546048213,1.118150694642057,2.091098602190929,2.9275380430673006,10.776390009023464,4.438482015769575,0.8980325007519553,2.2152022417745654
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,validation,6,2,4,0.3333333333333333,2.2511088310323673,1.1208230773008463,2.0084426138454097,1.0042213069227048,0.01892535286134911,2.288035856079797,0.003154225476891518,-1.097628226561794
60m_split_portfolio_v104_leader,多空组合冻结基线·多ADX45/空原始,historical_test,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,development,12,7,5,0.5833333333333334,2.3381633546048213,1.118150694642057,2.091098602190929,2.9275380430673006,10.776390009023464,4.438482015769575,0.8980325007519553,2.2152022417745654
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,validation,7,3,4,0.42857142857142855,2.298198850193705,1.1208230773008463,2.050456398282057,1.5378422987115428,2.4113042413777297,2.288035856079797,0.34447203448253283,-1.0907912695148967
60m_split_portfolio_interaction_45,多空交互组合·多ADX45/空ADX-4,historical_test,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_split_portfolio_long47_reference,多空对照组合·多ADX47.5/空原始,development,12,7,5,0.5833333333333334,2.3381633546048213,1.118150694642057,2.091098602190929,2.9275380430673006,10.776390009023464,4.438482015769575,0.8980325007519553,2.2152022417745654
60m_split_portfolio_long47_reference,多空对照组合·多ADX47.5/空原始,validation,7,2,5,0.2857142857142857,2.2511088310323673,1.126905326715459,1.9976024406536212,0.7990409762614485,-1.1323089715125605,3.3464907774974977,-0.16175842450179437,-1.1044651836086912
60m_split_portfolio_long47_reference,多空对照组合·多ADX47.5/空原始,historical_test,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_split_portfolio_interaction_47_5,多空交互组合·多ADX47.5/空ADX-4,development,12,7,5,0.5833333333333334,2.3381633546048213,1.118150694642057,2.091098602190929,2.9275380430673006,10.776390009023464,4.438482015769575,0.8980325007519553,2.2152022417745654
60m_split_portfolio_interaction_47_5,多空交互组合·多ADX47.5/空ADX-4,validation,8,3,5,0.375,2.298198850193705,1.126905326715459,2.039389463968693,1.2236336783812158,1.2600699170038197,3.3464907774974977,0.15750873962547746,-1.097628226561794
60m_split_portfolio_interaction_47_5,多空交互组合·多ADX47.5/空ADX-4,historical_test,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_split_portfolio_long50_reference,多空对照组合·多ADX50/空原始,development,12,7,5,0.5833333333333334,2.3381633546048213,1.118150694642057,2.091098602190929,2.9275380430673006,10.776390009023464,4.438482015769575,0.8980325007519553,2.2152022417745654
60m_split_portfolio_long50_reference,多空对照组合·多ADX50/空原始,validation,7,2,5,0.2857142857142857,2.2511088310323673,1.126905326715459,1.9976024406536212,0.7990409762614485,-1.1323089715125605,3.3464907774974977,-0.16175842450179437,-1.1044651836086912
60m_split_portfolio_long50_reference,多空对照组合·多ADX50/空原始,historical_test,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_split_portfolio_interaction_50,多空交互组合·多ADX50/空ADX-4,development,12,7,5,0.5833333333333334,2.3381633546048213,1.118150694642057,2.091098602190929,2.9275380430673006,10.776390009023464,4.438482015769575,0.8980325007519553,2.2152022417745654
60m_split_portfolio_interaction_50,多空交互组合·多ADX50/空ADX-4,validation,8,3,5,0.375,2.298198850193705,1.126905326715459,2.039389463968693,1.2236336783812158,1.2600699170038197,3.3464907774974977,0.15750873962547746,-1.097628226561794
60m_split_portfolio_interaction_50,多空交互组合·多ADX50/空ADX-4,historical_test,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
