channel_id,channel_label,phase,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_trend_pullback_quality_rr2_5,1小时趋势回踩·质量过滤 RR2.5,validation,17,7,10,0.4117647058823529,2.3161301345943026,1.0604079588135373,2.184187807479076,1.5289314652353532,5.608831354024742,5.562721711012729,0.3299312561191025,-1.044901543579395
60m_trend_pullback_quality_rr2_5,1小时趋势回踩·质量过滤 RR2.5,historical_test,10,3,7,0.3,1.8800310202923713,1.1263799409131825,1.669091353640572,0.7153248658459594,-2.2445665255151637,3.4136317522181194,-0.22445665255151637,-1.098639815070535
60m_trend_pullback_quality_rr3_0,1小时趋势回踩·质量过滤 RR3.0,development,29,12,17,0.41379310344827586,2.3665622782658877,1.1327371485741216,2.0892422229154337,1.4747592161756002,9.14221581343059,4.591739029550602,0.31524882115277897,-1.100383931881594
60m_trend_pullback_quality_rr3_0,1小时趋势回踩·质量过滤 RR3.0,validation,17,7,10,0.4117647058823529,2.8161658488800176,1.0604079588135373,2.655738129343118,1.8590166905401824,9.109081354024749,5.562721711012729,0.5358283149426323,-1.044901543579395
60m_trend_pullback_quality_rr3_0,1小时趋势回踩·质量过滤 RR3.0,historical_test,10,3,7,0.3,2.213197686959028,1.1263799409131825,1.9648766873145282,0.8420900088490835,-1.2450665255151936,3.4136317522181194,-0.12450665255151935,-1.098639815070535
60m_trend_pullback_confirmation_rr2_0,1小时趋势回踩·二次确认 RR2.0,development,22,8,14,0.36363636363636365,1.8329987366216796,1.1541234894299262,1.5882171651554209,0.9075526658030976,-1.4937389590455319,7.130403426473093,-0.06789722541116054,-1.1150045218869642
60m_trend_pullback_confirmation_rr2_0,1小时趋势回踩·二次确认 RR2.0,validation,7,4,3,0.5714285714285714,1.7911676046753877,1.0847651665748073,1.6512030989445177,2.2016041319260236,3.910374918977129,2.190070626759603,0.5586249884253042,1.7287455329618797
60m_trend_pullback_confirmation_rr2_0,1小时趋势回踩·二次确认 RR2.0,historical_test,3,0,3,0.0,0.0,1.1639766827276368,0.0,0.0,-3.4919300481829105,3.4919300481829105,-1.1639766827276368,-1.1512067166267748
60m_trend_pullback_confirmation_rr2_5,1小时趋势回踩·二次确认 RR2.5,development,22,7,15,0.3181818181818182,2.3170292052094195,1.1476795597007636,2.0188816517857497,0.9421447708333498,-0.9959889590455218,7.862713996513014,-0.04527222541116008,-1.1150045218869642
60m_trend_pullback_confirmation_rr2_5,1小时趋势回踩·二次确认 RR2.5,validation,7,4,3,0.5714285714285714,2.291292604675386,1.0847651665748073,2.1122475861851657,2.8163301149135544,5.910874918977122,2.190070626759603,0.8444107027110174,2.22899553296188
60m_trend_pullback_confirmation_rr2_5,1小时趋势回踩·二次确认 RR2.5,historical_test,3,0,3,0.0,0.0,1.1639766827276368,0.0,0.0,-3.4919300481829105,3.4919300481829105,-1.1639766827276368,-1.1512067166267748
60m_trend_pullback_confirmation_rr3_0,1小时趋势回踩·二次确认 RR3.0,development,22,7,15,0.3181818181818182,2.4343534259315867,1.1476795597007636,2.1211089849559572,0.9898508596461133,-0.17471941399035185,7.862713996513014,-0.007941791545015993,-1.1150045218869642
60m_trend_pullback_confirmation_rr3_0,1小时趋势回踩·二次确认 RR3.0,validation,7,4,3,0.5714285714285714,2.7914176046753862,1.0847651665748073,2.573292073425816,3.4310560979010876,7.911374918977124,2.190070626759603,1.130196416996732,2.72924553296188
60m_trend_pullback_confirmation_rr3_0,1小时趋势回踩·二次确认 RR3.0,historical_test,3,0,3,0.0,0.0,1.1639766827276368,0.0,0.0,-3.4919300481829105,3.4919300481829105,-1.1639766827276368,-1.1512067166267748
60m_range_reversal_quality_rr2_0,1小时区间反转·质量过滤 RR2.0,development,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr2_0,1小时区间反转·质量过滤 RR2.0,validation,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr2_0,1小时区间反转·质量过滤 RR2.0,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr2_5,1小时区间反转·质量过滤 RR2.5,development,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr2_5,1小时区间反转·质量过滤 RR2.5,validation,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr2_5,1小时区间反转·质量过滤 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr3_0,1小时区间反转·质量过滤 RR3.0,development,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr3_0,1小时区间反转·质量过滤 RR3.0,validation,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_quality_rr3_0,1小时区间反转·质量过滤 RR3.0,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_confirmation_rr2_0,1小时区间反转·二次确认 RR2.0,development,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_confirmation_rr2_0,1小时区间反转·二次确认 RR2.0,validation,1,0,1,0.0,0.0,1.134023180399876,0.0,0.0,-1.134023180399876,1.134023180399876,-1.134023180399876,-1.134023180399876
60m_range_reversal_confirmation_rr2_0,1小时区间反转·二次确认 RR2.0,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_confirmation_rr2_5,1小时区间反转·二次确认 RR2.5,development,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_confirmation_rr2_5,1小时区间反转·二次确认 RR2.5,validation,1,0,1,0.0,0.0,1.134023180399876,0.0,0.0,-1.134023180399876,1.134023180399876,-1.134023180399876,-1.134023180399876
60m_range_reversal_confirmation_rr2_5,1小时区间反转·二次确认 RR2.5,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_confirmation_rr3_0,1小时区间反转·二次确认 RR3.0,development,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_range_reversal_confirmation_rr3_0,1小时区间反转·二次确认 RR3.0,validation,1,0,1,0.0,0.0,1.134023180399876,0.0,0.0,-1.134023180399876,1.134023180399876,-1.134023180399876,-1.134023180399876
60m_range_reversal_confirmation_rr3_0,1小时区间反转·二次确认 RR3.0,historical_test,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
