channel_id,channel_label,family,profile,reward_risk_target,stop_atr_multiple,signal_time_utc,entry_time_utc,exit_time_utc,direction,entry_price,stop_price,target_price,exit_price,stop_distance,gross_r,fee_r,net_r,win,exit_reason,holding_5m_bars,signal_atr,signal_adx,signal_rsi,signal_plus_di,signal_minus_di,signal_ema_separation_atr,signal_ema_slope_3_atr,signal_volume_ratio,signal_clv,signal_channel_width_atr,month,phase,is_baseline
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-05-30T15:00:00+00:00,2026-05-30T15:00:00+00:00,2026-05-31T01:25:00+00:00,-1,73900.8,74194.9341708258,73312.53165834841,74195.1341708258,294.13417082579355,-1.0006799617991984,0.2517489446313574,-1.2524289064305558,False,STOP,125,267.39470075072137,19.21836528000973,59.03360730645811,27.412555606011033,21.844851762169622,0.4752429198854831,0.24709893718806597,2.204282447313,0.6018298881735084,3.674343572410342,2026-05,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-05-31T02:00:00+00:00,2026-05-31T02:00:00+00:00,2026-05-31T14:20:00+00:00,-1,74021.0,74263.40805930892,73536.18388138217,73536.38388138216,242.40805930891295,1.9991749449232008,0.30435742174178765,1.694817523181413,True,TARGET,148,220.37096300810268,14.091526542151193,60.57211610976024,27.42466538921986,17.493708945534248,0.11189269238151676,0.20804827969471046,1.9203974220762716,0.8841251448435663,3.627519656346994,2026-05,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-05-31T17:00:00+00:00,2026-05-31T17:00:00+00:00,2026-05-31T23:05:00+00:00,1,73500.2,73257.03663010037,73986.52673979927,73986.32673979927,243.16336989963682,1.999177507697486,0.30326633242637,1.695911175271116,True,TARGET,73,221.0576089996698,17.965880222813695,35.868970238121065,11.517503173432686,33.30408585316408,0.07415688745354529,-0.3979662206470318,1.7642108738177353,0.44643858665169517,3.899436006300455,2026-05,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-09T16:00:00+00:00,2026-06-09T16:00:00+00:00,2026-06-10T13:45:00+00:00,1,61100.799999999996,60506.025346886134,62290.34930622772,62290.14930622772,594.7746531138615,1.9996637381923568,0.10372915915316099,1.8959345790391957,True,TARGET,261,540.7042301035104,20.666552436586805,25.10572832454004,10.90750645303791,31.88225858790127,0.1571098114301544,-0.669245491706034,2.078131530543908,0.14663921164876728,5.098166144311993,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-11T04:00:00+00:00,2026-06-11T04:00:00+00:00,2026-06-11T17:35:00+00:00,-1,62657.3,63275.132469381984,61421.63506123603,63275.33246938198,617.8324693819841,-1.0003237123490685,0.10191487070544546,-1.1022385830545138,False,STOP,163,561.6658812563492,18.075409987987754,61.74160205519631,27.28132900577298,14.579838366140727,0.19646779480077742,0.2801469714186119,1.2581661436722948,0.2794801352493656,3.824871817377657,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-17T08:00:00+00:00,2026-06-17T08:00:00+00:00,2026-06-17T08:35:00+00:00,1,65504.1,65118.65780664504,66274.98438670993,65118.45780664504,385.44219335496103,-1.0005188845524549,0.1694450686232374,-1.1699639531756922,False,STOP,7,350.40199395905546,15.530658362213138,40.29392530451025,15.058883492690043,27.168134032220234,0.1441244881225621,-0.20580802899265221,2.0481162331126246,0.6329377472413037,4.161791385725977,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-17T17:00:00+00:00,2026-06-17T17:00:00+00:00,2026-06-17T18:10:00+00:00,-1,65829.40000000001,66335.38623213513,64817.42753572976,64817.627535729756,505.98623213512485,1.9996047323280846,0.12910136604353314,1.8705033662845514,True,TARGET,14,459.9874837592044,21.296250581752105,56.02554799583099,28.069650175284234,16.956679032231197,0.2767559715457723,0.07623601943830369,2.599329666918734,0.7940463362069028,3.407701416546715,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-20T01:00:00+00:00,2026-06-20T01:00:00+00:00,2026-06-20T14:50:00+00:00,-1,63496.600000000006,63896.22545856109,62697.34908287783,63896.42545856109,399.62545856108807,-1.0005004686155803,0.15939052771720172,-1.159890996332782,False,STOP,166,363.29587141917096,20.378680143389765,57.83933488920962,23.743466599062426,12.510289621343018,0.8895367751597383,0.3061377265139352,1.2031828497648385,0.8081936685288533,3.7781877196625007,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-21T22:00:00+00:00,2026-06-21T22:00:00+00:00,2026-06-21T23:35:00+00:00,1,63778.299999999996,63474.65105376264,64385.59789247471,63474.45105376264,303.6489462373568,-1.0006586553402408,0.2095392601071164,-1.2101979154473572,False,STOP,19,276.0444965794153,20.15483913062713,40.2730181496339,14.981444187727675,29.94641241577614,0.46236075339780597,-0.194258834795347,2.3202117679114362,0.6380872129766084,3.35706747094447,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-22T15:00:00+00:00,2026-06-22T15:00:00+00:00,2026-06-22T22:30:00+00:00,-1,64942.9,65430.37878566167,63967.94242867667,63968.14242867667,487.4787856616654,1.9995897257360062,0.13222220763279263,1.8673675181032137,True,TARGET,90,443.1625324196958,19.379775613943764,59.323126576299764,29.825717816335555,12.785210491565117,0.5816858508493652,0.6285247848013419,2.3451316897915446,0.8229966033463353,5.293091875778227,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-22T23:00:00+00:00,2026-06-22T23:00:00+00:00,2026-06-23T05:25:00+00:00,1,63948.7,63485.41625761834,64875.26748476332,63485.21625761834,463.2837423816588,-1.0004317008815593,0.1375333349736205,-1.1379650358551798,False,STOP,77,421.16703852878067,17.505925977038647,42.82991419914071,19.705662592109633,23.170441803993008,0.41243526101652694,-0.1590354182289013,1.1929887560265895,0.31036734693877316,4.18788708195517,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-27T14:00:00+00:00,2026-06-27T14:00:00+00:00,2026-06-28T05:30:00+00:00,-1,60554.4,60972.37327145498,59718.45345709005,59718.65345709005,417.97327145497616,1.9995215005033642,0.14387648884630388,1.8556450116570602,True,TARGET,186,379.97570132270556,11.298377920850523,58.348177887995455,19.60829147576238,15.850963468022025,0.1472315549652255,0.18251379354807368,1.1787375456376372,0.3083623693379791,2.7030675814917724,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-28T06:00:00+00:00,2026-06-28T06:00:00+00:00,2026-06-28T16:35:00+00:00,1,59956.799999999996,59611.79498974129,60646.810020517405,59611.594989741294,345.00501025870636,-1.0005797017262024,0.17328501244095182,-1.173864714167154,False,STOP,127,313.64091841700576,10.990085906090286,42.45448027350055,15.45408566730404,25.442221084419174,0.20494085865706854,-0.1555868583696705,1.7529490639393182,0.6083018867924418,3.522818405125822,2026-06,historical_test,True
60m_range_baseline_rr2_0,1小时区间反转基线 RR2.0,range_reversal,baseline,2.0,1.1,2026-06-28T18:00:00+00:00,2026-06-28T18:00:00+00:00,2026-06-28T22:25:00+00:00,1,59557.5,59211.25763722428,60249.98472555144,59211.05763722428,346.2423627757203,-1.000577630069287,0.17151072544256668,-1.1720883555118538,False,STOP,53,314.7657843415639,12.664650146935337,34.28506363579338,14.714421172171981,29.742951507760402,0.4080787910783363,-0.41345792181852575,2.499761981777801,0.4188447177685112,3.1556797130215926,2026-06,historical_test,True
60m_range_reversal_confirmation_rr2_0,1小时区间反转·二次确认 RR2.0,range_reversal,confirmation,2.0,1.05,2026-03-30T07:00:00+00:00,2026-03-30T07:00:00+00:00,2026-03-30T08:10:00+00:00,-1,67273.3,67778.63098296433,66262.63803407134,67778.83098296433,505.3309829643301,-1.0003957802049255,0.13362740019495034,-1.134023180399876,False,STOP,14,481.2676028231715,15.258360283145937,59.74684879281952,26.867714953164125,21.740938632937503,0.06269086911799734,0.4634413372986844,0.7735391019212108,0.8882466281310565,5.940146361878404,2026-03,validation,False
60m_range_reversal_confirmation_rr2_5,1小时区间反转·二次确认 RR2.5,range_reversal,confirmation,2.5,1.05,2026-03-30T07:00:00+00:00,2026-03-30T07:00:00+00:00,2026-03-30T08:10:00+00:00,-1,67273.3,67778.63098296433,66009.97254258918,67778.83098296433,505.3309829643301,-1.0003957802049255,0.13362740019495034,-1.134023180399876,False,STOP,14,481.2676028231715,15.258360283145937,59.74684879281952,26.867714953164125,21.740938632937503,0.06269086911799734,0.4634413372986844,0.7735391019212108,0.8882466281310565,5.940146361878404,2026-03,validation,False
60m_range_reversal_confirmation_rr3_0,1小时区间反转·二次确认 RR3.0,range_reversal,confirmation,3.0,1.05,2026-03-30T07:00:00+00:00,2026-03-30T07:00:00+00:00,2026-03-30T08:10:00+00:00,-1,67273.3,67778.63098296433,65757.30705110701,67778.83098296433,505.3309829643301,-1.0003957802049255,0.13362740019495034,-1.134023180399876,False,STOP,14,481.2676028231715,15.258360283145937,59.74684879281952,26.867714953164125,21.740938632937503,0.06269086911799734,0.4634413372986844,0.7735391019212108,0.8882466281310565,5.940146361878404,2026-03,validation,False
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-03T15:00:00+00:00,2025-01-03T15:00:00+00:00,2025-01-03T16:25:00+00:00,1,96970.59999999999,96365.32250691824,98181.1549861635,98180.9549861635,605.2774930817537,1.9996695730433027,0.16120833602498147,1.8384612370183213,True,TARGET,17,504.3979109014615,21.756738638613793,55.65238936312068,21.350363808687696,13.970233380155838,1.0057026667430393,0.061271127260134894,3.0415251854743186,0.5908984830805066,3.4910929683529184,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-04T14:00:00+00:00,2025-01-04T14:00:00+00:00,2025-01-05T14:00:00+00:00,1,97924.5,97469.81510283278,98833.86979433443,97654.40000000001,454.6848971672154,-0.5940377647966147,0.21507081191666866,-0.8091085767132834,False,TIME_EXIT,288,378.90408097267954,20.88382408938727,54.28980118754967,20.722504841295788,18.362425464892958,1.5432653783148753,0.030515561626145486,0.9490789581464691,0.6773517076093148,3.987288804389883,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-06T12:00:00+00:00,2025-01-06T12:00:00+00:00,2025-01-06T14:50:00+00:00,1,99219.4,98647.55923734448,100363.081525311,100362.88152531101,571.8407626555072,1.9996502522851431,0.17450861722282024,1.8251416350623229,True,TARGET,34,476.53396887958934,20.38946772892422,60.40124509020649,24.78239938948533,16.849665103352507,0.9716548337445595,0.15494041484099244,1.2358113929969388,0.7694560669456026,4.945502637599983,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-06T15:00:00+00:00,2025-01-06T15:00:00+00:00,2025-01-06T15:55:00+00:00,1,100702.2,99927.12672173681,102252.34655652635,102252.14655652635,775.0732782631751,1.9997419598822375,0.13092590871621657,1.868816051166021,True,TARGET,11,645.894398552646,22.649508965715643,74.48632404454293,36.43754731006167,12.400445947733456,0.8762706581280071,0.4164452451861967,6.067004506309077,0.787635658914731,3.648738873229144,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-09T02:00:00+00:00,2025-01-09T02:00:00+00:00,2025-01-09T08:10:00+00:00,-1,94953.2,95943.74743409692,92972.10513180615,92972.30513180615,990.5474340969241,1.9997980914460887,0.09485941746098038,1.9049386739851082,True,TARGET,74,825.4561950807702,52.92243161679464,42.814139264227336,12.433592777956765,25.62809245697471,1.6908749151372442,-0.09618941746053632,0.31464990126908504,0.9474053295932683,4.986697082813978,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-09T18:00:00+00:00,2025-01-09T18:00:00+00:00,2025-01-10T04:15:00+00:00,-1,92656.40000000001,93858.68025387202,90251.839492256,93858.88025387202,1202.2802538720096,-1.0001663505654002,0.07756730581459247,-1.0777336563799926,False,STOP,123,1001.900211560008,48.38648033984822,39.62791173330172,16.65049832652296,34.268377304937864,1.364876250104275,-0.05631537815681353,1.8506055259298984,0.8062639141874138,3.6048500223154982,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-10T16:00:00+00:00,2025-01-10T16:00:00+00:00,2025-01-10T17:50:00+00:00,-1,93703.8,94863.05179223622,91385.29641552757,94863.25179223622,1159.2517922362142,-1.0001725250729299,0.0813313609067136,-1.0815038859796435,False,STOP,22,966.0431601968453,27.015388263277003,47.60080985896793,14.357954886104896,31.384525958037315,0.3881672397599115,-0.07266202268812201,4.038277299905069,0.34170681348933163,4.331172945883101,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-15T11:00:00+00:00,2025-01-15T11:00:00+00:00,2025-01-15T13:35:00+00:00,1,96889.2,96132.74488081403,98402.11023837191,98401.91023837191,756.4551191859604,1.9997356089014,0.12908307795479618,1.8706525309466038,True,TARGET,31,630.3792659883003,27.794610865794557,56.36159081346906,23.064674581323402,15.707864524755413,1.4310325295750357,0.14456931269728088,0.6491166882736181,0.5141985449425084,3.7724908294241755,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-15T14:00:00+00:00,2025-01-15T14:00:00+00:00,2025-01-16T00:05:00+00:00,1,98916.3,98038.18764691999,100672.52470616002,100672.32470616003,878.1123530800121,1.9997722387126218,0.11364640527268262,1.8861258334399391,True,TARGET,121,731.7602942333434,27.772210483888927,72.31213098553593,36.220820415928294,12.43332644167009,1.2828455326301982,0.3237747121313615,6.34522100019087,0.9618150373202283,2.9353874717272466,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-16T13:00:00+00:00,2025-01-16T13:00:00+00:00,2025-01-16T14:45:00+00:00,1,99336.2,98561.734907549,100885.13018490198,98561.53490754901,774.465092450989,-1.0002582427561282,0.12776414123537316,-1.1280223839915013,False,STOP,21,645.3875770424909,33.36545683801115,55.21790327148889,22.99442848587623,20.524370381388806,1.7046794319113798,0.026851310112872905,1.0461444633736565,0.7752071283414045,3.5635950889221624,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-18T14:00:00+00:00,2025-01-18T14:00:00+00:00,2025-01-18T16:45:00+00:00,1,104327.5,103332.82917256063,106316.84165487874,103332.62917256063,994.6708274393711,-1.0002010715449612,0.10438635749836461,-1.1045874290433257,False,STOP,33,828.892356199476,28.719456531919764,59.07052248415294,20.813436488754846,14.03546596779078,1.3625648931979126,0.1349730523233946,0.957063822529273,0.9546853362055635,4.272207330076759,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-18T18:00:00+00:00,2025-01-18T18:00:00+00:00,2025-01-19T18:00:00+00:00,1,103784.2,102683.42132698625,105985.75734602749,105129.8,1100.7786730137427,1.2224074039479567,0.09489373528105764,1.127513668666899,True,TIME_EXIT,288,917.3155608447856,26.25133701628978,52.74109233905419,17.7737130664348,13.839646881950953,1.1212547850366275,0.08480265247059039,0.9759840452952634,0.5879766895000536,3.010305414918429,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-20T17:00:00+00:00,2025-01-20T17:00:00+00:00,2025-01-20T17:10:00+00:00,1,106685.3,104364.05615493609,111327.78769012785,104363.85615493609,2321.24384506392,-1.0000861607023401,0.04546035880800029,-1.0455465195103404,False,STOP,2,1934.3698708866002,26.790164103154677,54.21065051917378,19.46572449037436,26.089200107033705,0.5460172721349982,0.10400075620889916,1.4561380543828135,0.8823946994794115,5.4276072833929545,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-24T02:00:00+00:00,2025-01-24T02:00:00+00:00,2025-01-24T04:50:00+00:00,-1,103184.6,104851.3432148084,99851.11357038324,104851.5432148084,1666.7432148083847,-1.0001199944887884,0.06240797663565861,-1.062527971124447,False,STOP,34,1388.9526790069872,24.661579841090663,46.65919046525946,22.33209995387746,19.06229210075713,0.11589546547107624,-0.039037488536306154,0.21037020495666553,0.8010142477662359,4.052837857675985,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-24T15:00:00+00:00,2025-01-24T15:00:00+00:00,2025-01-24T23:05:00+00:00,1,105722.8,104490.22332225431,108187.9533554914,104490.02332225432,1232.5766777456922,-1.000162261710451,0.08527373068048018,-1.0854359923909314,False,STOP,97,1027.1472314547436,27.355054120543503,60.85021785384117,24.98585925429025,11.690608285620456,0.41998133533141613,0.24633736213113053,1.5666953382642383,0.6527365546717334,4.11382114520763,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-26T19:00:00+00:00,2025-01-26T19:00:00+00:00,2025-01-26T21:05:00+00:00,1,105144.0,104761.9732041597,105908.05359168061,104761.7732041597,382.0267958403032,-1.0005235234862315,0.274726505430663,-1.2752500289168944,False,STOP,25,318.35566320025265,18.35110221665326,58.662173084329886,26.714106887952802,13.878083228486904,0.30916723665932794,0.11605101150842331,1.6684965220113317,0.7454942654287334,3.576503048679197,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-27T14:00:00+00:00,2025-01-27T14:00:00+00:00,2025-01-27T14:50:00+00:00,-1,100439.8,101646.21474409568,98026.97051180866,101646.41474409567,1206.4147440956713,-1.000165780467271,0.08375486777376032,-1.0839206482410313,False,STOP,10,1005.3456200797261,47.96643707053269,41.21933494604819,19.42568809823746,27.52728468804007,1.6440273926494091,-0.3575744824672067,2.1530925265601724,0.7007529329364407,7.516817947046622,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-27T17:00:00+00:00,2025-01-27T17:00:00+00:00,2025-01-27T20:50:00+00:00,-1,99707.8,101084.46856879671,96954.46286240657,101084.66856879671,1376.668568796717,-1.000145278249627,0.0729269459330724,-1.0730722241826993,False,STOP,46,1147.2238073305975,40.8941219093175,39.5815591073612,16.99693842823993,27.39581433858118,1.3046765512187848,-0.04013339752006395,1.421233228543837,0.8791859714972733,6.53316288601057,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-28T18:00:00+00:00,2025-01-28T18:00:00+00:00,2025-01-28T20:50:00+00:00,1,102525.5,101476.15134983195,104624.19730033608,101475.95134983196,1049.3486501680384,-1.0001905944225231,0.09720384703271119,-1.0973944414552343,False,STOP,34,874.4572084733654,23.15264101178151,54.086753970685656,23.944574890896714,18.860127885712608,0.0027271213460288864,0.07555161948519062,1.2961930690771701,0.39627065654309696,3.3071944195518466,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-28T21:00:00+00:00,2025-01-28T21:00:00+00:00,2025-01-29T05:10:00+00:00,-1,101226.1,102316.40726837434,99045.48546325133,102316.60726837434,1090.3072683743374,-1.000183434528778,0.09334190148611006,-1.093525336014888,False,STOP,98,908.5893903119479,20.022750047173112,40.46579310676297,18.451173042682555,21.95445278504348,0.06565351327744977,-0.1162823257713722,1.1926641716801534,0.9760732420372321,2.788938575575923,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-30T15:00:00+00:00,2025-01-30T15:00:00+00:00,2025-01-30T17:40:00+00:00,1,105880.0,105009.43408792169,107621.13182415663,105009.2340879217,870.5659120783131,-1.0002297356204952,0.12112192262643454,-1.1213516582469298,False,STOP,32,725.4715933985942,34.11758098191873,69.91629072137353,28.14267595579298,9.49610213903571,1.3540209081792252,0.3076772629807868,2.418228752544584,0.7541333333333368,5.788648429812024,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-01-30T19:00:00+00:00,2025-01-30T19:00:00+00:00,2025-01-31T00:10:00+00:00,1,105523.59999999999,104622.78344713482,107325.23310573035,104622.58344713482,900.8165528651779,-1.000222020786981,0.11664205257925954,-1.1168640733662405,False,STOP,62,750.6804607209816,35.16567558479508,61.620285752690194,21.403637964459065,13.091068726502543,1.3221587173699378,0.2627499595299085,1.0331694917960463,0.9829634073185223,4.296768290601449,2025-01,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-04T15:00:00+00:00,2025-02-04T15:00:00+00:00,2025-02-04T15:20:00+00:00,1,99943.09999999999,98668.69319799865,102491.91360400266,98668.49319799866,1274.4068020013353,-1.000156935759982,0.0779231533000679,-1.07808008906005,False,STOP,4,1062.0056683344462,23.705194954633825,56.17883988481911,23.941142299562582,20.043514908237277,0.1906986872744072,0.088273115124272,2.1609703605206194,0.7667029972752012,4.39093701572548,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-04T19:00:00+00:00,2025-02-04T19:00:00+00:00,2025-02-04T20:25:00+00:00,1,99374.59999999999,98090.99079050499,101941.81841899,98090.790790505,1283.6092094950052,-1.0001558106614634,0.07691803289109751,-1.0770738435525609,False,STOP,17,1069.6743412458377,18.138096922510368,52.28355245923468,17.67182454281094,18.149432922793007,0.17043699846876287,0.002876212670343952,0.4846498311442241,0.7784592737978331,4.35945765939269,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-07T07:00:00+00:00,2025-02-07T07:00:00+00:00,2025-02-07T11:25:00+00:00,-1,96714.0,97645.04972882746,94851.90054234509,97645.24972882746,931.0497288274584,-1.000214811297195,0.10437640638894703,-1.1045912176861419,False,STOP,53,775.874774022882,18.78961492147131,43.74366751605863,13.250195719127076,19.36287781112236,0.41800294097299595,-0.030827197450096638,0.9396416304489313,0.7753760586525145,4.484615451484421,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-10T02:00:00+00:00,2025-02-10T02:00:00+00:00,2025-02-10T03:30:00+00:00,-1,95543.8,96393.14795824906,93845.10408350188,96393.34795824905,849.3479582490598,-1.00023547475219,0.11299088088345417,-1.113226355635644,False,STOP,18,707.7899652075499,19.32539737312606,42.32329094172017,16.54458437200823,32.084465187034596,0.3492247921266893,-0.02028948643745559,1.8652800020820137,0.7853710291456053,3.7146613109003592,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-13T20:00:00+00:00,2025-02-13T20:00:00+00:00,2025-02-13T21:10:00+00:00,-1,95587.7,96401.35023584841,93960.39952830317,96401.55023584841,813.6502358484164,-1.0002458058649564,0.11798020929451077,-1.1182260151594672,False,STOP,14,678.0418632070136,22.168243057496902,41.93986533012696,16.27915389676334,21.29061755501566,0.41257286965831746,-0.19503402016880872,1.0870525864118448,0.893575757575754,4.2677305886591235,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-16T21:00:00+00:00,2025-02-16T21:00:00+00:00,2025-02-16T21:40:00+00:00,-1,96864.6,97207.78228580458,96178.23542839085,97207.98228580458,343.18228580457736,-1.0005827806628447,0.28275437036443923,-1.283337151027284,False,STOP,8,285.9852381704811,28.041635770578427,41.41238963913174,12.228434486906522,23.9820334717383,0.30396021565611187,-0.2533332882623381,0.6323518014106512,0.8587196467991104,3.8229245921716646,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-16T23:00:00+00:00,2025-02-16T23:00:00+00:00,2025-02-16T23:40:00+00:00,-1,96826.40000000001,97210.19186888252,96058.81626223498,96059.01626223497,383.79186888251826,1.9994788842176763,0.25128908648306814,1.7481897977346081,True,TARGET,8,319.82655740209856,28.261332749187737,42.286649707490085,11.71981916336288,25.103334793280574,0.2978542584424536,-0.1612147795326324,1.4047871780806105,0.5136472466081451,3.3339945521140963,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-17T14:00:00+00:00,2025-02-17T14:00:00+00:00,2025-02-17T14:15:00+00:00,-1,96364.8,96798.42938975128,95497.54122049746,96798.62938975128,433.629389751274,-1.0004612233504706,0.22272871022481677,-1.2231899335752874,False,STOP,3,361.35782479272837,36.10859230663752,46.83742998943732,12.098667981443183,19.25293631093228,0.9489405552871512,-0.1116017499569289,0.7586374417225841,0.349999999999988,4.173148874982783,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-17T16:00:00+00:00,2025-02-17T16:00:00+00:00,2025-02-17T20:50:00+00:00,-1,95605.3,96148.04085136717,94519.81829726567,96148.24085136717,542.7408513671702,-1.000368499993122,0.17665294621580252,-1.1770214462089243,False,STOP,58,452.2840428059752,33.55765025777361,37.041446588617475,16.40482181924381,26.81837659547294,0.7570496769775086,-0.09995257879659313,3.951147000162935,0.9167093610480841,3.334187937837363,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-18T01:00:00+00:00,2025-02-18T01:00:00+00:00,2025-02-18T01:50:00+00:00,-1,95600.40000000001,96183.4794114889,94434.24117702225,96183.67941148889,583.0794114888794,-1.0003430064517147,0.16445794143354575,-1.1648009478852606,False,STOP,10,485.8995095740662,24.296153498122003,42.84739678162234,16.993216364254252,20.769849673392553,0.8606236233642726,-0.17759755755683956,0.7121155420148103,0.8238679969301546,3.8061367907556782,2025-02,development,True
60m_trend_baseline_rr2_0,1小时趋势回踩基线 RR2.0,trend_pullback,baseline,2.0,1.2,2025-02-18T06:00:00+00:00,2025-02-18T06:00:00+00:00,2025-02-18T12:40:00+00:00,-1,95576.7,96143.8974891599,94442.30502168018,96144.0974891599,567.1974891599123,-1.0003526108697878,0.16900709290261623,-1.169359703772404,False,STOP,80,472.6645742999269,18.19772690073357,43.29619999853088,15.070549051125724,21.485793891231715,0.723510259048804,-0.04942031038086957,0.9018024774261496,0.9014388489208581,3.9127112556281123,2025-02,development,True
