expert_id,expert,policy_key,tier,rating_source,month,trades,wins,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,sample_state,effective_win_rate,month_validation_passed
8,缩量回踩恢复多头,612581c35b84da3c,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
8,缩量回踩恢复多头,612581c35b84da3c,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
8,缩量回踩恢复多头,612581c35b84da3c,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
8,缩量回踩恢复多头,612581c35b84da3c,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
9,缩量反抽恢复空头,b55421f3522a3f16,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,6,2,0.3333333333333333,1.7493381554847112,1.0038807592707175,1.7425756389190497,0.8712878194595248,-0.5168467261134471,2.572104537519822,-0.08614112101890785,VALID_MONTH_SAMPLE,0.3333333333333333,True
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
10,欧美时段顺势延续多头,792c97e8b4c0b8eb,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,8,3,0.375,1.7146748587147498,1.060363835590207,1.617062748806732,0.9702376492840393,-0.15779460180678506,3.8287083126443413,-0.019724325225848133,VALID_MONTH_SAMPLE,0.375,True
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
11,欧美时段顺势延续空头,1de21fc96eaf5c68,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,1,0,0.0,0.0,1.2869456596998758,0.0,0.0,-1.2869456596998758,1.2869456596998758,-1.2869456596998758,INSUFFICIENT_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
12,区间扫低立即收回多头,52f3fa47b619e482,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,9,1,0.1111111111111111,1.6952141234818747,0.8910096580213496,1.9025765974820168,0.2378220746852521,-5.432863140688922,6.720400710062005,-0.6036514600765469,VALID_MONTH_SAMPLE,0.1111111111111111,True
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,1,0,0.0,0.0,0.20389217791760067,0.0,0.0,-0.20389217791760067,0.20389217791760067,-0.20389217791760067,INSUFFICIENT_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,4,1,0.25,1.6971219202291914,0.20385390074648316,8.325187372007989,2.775062457335996,1.0855602179897421,0.6115617022394493,0.27139005449743553,LOW_CONFIDENCE_OBSERVATION,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
13,区间扫高立即跌回空头,77df21d40787c7a0,CANDIDATE,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
14,扫低后确认K多头,2a8da9b9f57c9899,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,7,2,0.2857142857142857,1.695180875533287,0.6436397978565482,2.6337415448494403,1.0534966179397762,0.17216276178383239,1.9149259267103411,0.024594680254833197,VALID_MONTH_SAMPLE,0.2857142857142857,True
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
15,扫高后确认K空头,2605712f51fd787a,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,3,1,0.3333333333333333,1.6953878014577437,0.7534230715560302,2.2502467278527747,1.1251233639263873,0.18854165834568337,1.5068461431120603,0.06284721944856113,LOW_CONFIDENCE_OBSERVATION,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
16,区间二次测试不破多头,5911315f52956132,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2026-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
17,区间二次测试不破空头,add1fc0880238799,REJECTED,V9.6.7_NO_MONTHLY_BUDGET_ORIGINAL,2025-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_SAMPLE,,False
