channel_id,channel_label,window_start_month,window_end_month,trades,wins,losses,win_rate,avg_win_R,avg_loss_R,avg_win_loss_ratio,profit_factor,net_R,max_drawdown_R,expectancy_R,median_R
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-11,2026-01,2,1,1,0.5,2.2620480367303997,1.1044651836086912,2.048093566281069,2.048093566281069,1.1575828531217085,1.1044651836086912,0.5787914265608542,0.5787914265608542
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2025-12,2026-02,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2026-01,2026-03,2,1,1,0.5,2.2620480367303997,1.179994594507375,1.9169986432647692,1.9169986432647692,1.0820534422230246,1.179994594507375,0.5410267211115123,0.5410267211115123
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2026-02,2026-04,4,1,3,0.25,1.2448320277977196,1.125758074882815,1.1057722396770722,0.3685907465590241,-2.1324421968507252,2.2767521293041137,-0.5331105492126813,-1.098639815070535
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2026-03,2026-05,7,3,4,0.42857142857142855,1.8800310202923713,1.1316361878012478,1.6613387240162791,1.2460040430122095,1.1135483096721235,2.2767521293041137,0.15907832995316049,-1.0967575347967387
60m_long_quality_baseline_rr2_5,多头冻结基线·1小时质量回踩 RR2.5,2026-04,2026-06,8,3,5,0.375,1.8800310202923713,1.130530482152262,1.6629635821169881,0.997778149270193,-0.012559349884194049,2.3061022540636924,-0.001569918735524256,-1.087885433493764
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-01,2025-03,4,1,3,0.25,2.410524522232862,1.1051896171464495,2.1810958814983525,0.7270319604994508,-0.9050443292064863,3.315568851439348,-0.22626108230162156,-1.1016996705038729
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-02,2025-04,3,1,2,0.3333333333333333,2.3783274471519986,1.095896757936639,2.1702112264935685,1.0851056132467842,0.18653393127872042,1.103015409126152,0.06217797709290681,-1.0887781067471263
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-03,2025-05,3,1,2,0.3333333333333333,2.3783274471519986,1.095896757936639,2.1702112264935685,1.0851056132467842,0.18653393127872042,1.103015409126152,0.06217797709290681,-1.0887781067471263
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-04,2025-06,2,1,1,0.5,2.3783274471519986,1.0887781067471263,2.1844005058639335,2.1844005058639335,1.2895493404048723,1.0887781067471263,0.6447746702024362,0.6447746702024362
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-05,2025-07,3,3,0,1.0,1.5836276252556807,0.0,999.0,999.0,4.750882875767042,0.0,1.5836276252556807,2.1360659878568113
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-06,2025-08,4,3,1,0.75,1.5836276252556807,1.1522714574407105,1.3743529053241046,4.123058715972314,3.5986114183263314,1.1522714574407105,0.8996528545815828,1.2282721900373614
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-07,2025-09,4,3,1,0.75,1.5836276252556807,1.1522714574407105,1.3743529053241046,4.123058715972314,3.5986114183263314,1.1522714574407105,0.8996528545815828,1.2282721900373614
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-08,2025-10,3,0,3,0.0,0.0,1.1536484767811546,0.0,0.0,-3.4609454303434637,3.4609454303434637,-1.1536484767811546,-1.1522714574407105
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-09,2025-11,3,0,3,0.0,0.0,1.1377130521704815,0.0,0.0,-3.4131391565114444,3.4131391565114444,-1.1377130521704815,-1.15123432437391
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-10,2025-12,3,0,3,0.0,0.0,1.1377130521704815,0.0,0.0,-3.4131391565114444,3.4131391565114444,-1.1377130521704815,-1.15123432437391
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-11,2026-01,2,1,1,0.5,2.2620480367303997,1.1044651836086912,2.048093566281069,2.048093566281069,1.1575828531217085,1.1044651836086912,0.5787914265608542,0.5787914265608542
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2025-12,2026-02,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2026-01,2026-03,2,1,1,0.5,2.2620480367303997,1.179994594507375,1.9169986432647692,1.9169986432647692,1.0820534422230246,1.179994594507375,0.5410267211115123,0.5410267211115123
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2026-02,2026-04,4,1,3,0.25,1.2448320277977196,1.125758074882815,1.1057722396770722,0.3685907465590241,-2.1324421968507252,2.2767521293041137,-0.5331105492126813,-1.098639815070535
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2026-03,2026-05,6,3,3,0.5,1.8800310202923713,1.125758074882815,1.670013355656429,1.670013355656429,2.2628188362286696,2.2767521293041137,0.3771364727047783,0.07403724650049048
60m_long_extension_guard_rr2_5,多头独立策略·回踩延伸保护 RR2.5,2026-04,2026-06,5,3,2,0.6,1.8800310202923713,1.098639815070535,1.711235105903812,2.566852658855718,3.4428134307360443,1.1005220953443313,0.6885626861472088,1.2448320277977196
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-01,2025-03,4,1,3,0.25,2.410524522232862,1.1051896171464495,2.1810958814983525,0.7270319604994508,-0.9050443292064863,3.315568851439348,-0.22626108230162156,-1.1016996705038729
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-02,2025-04,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-03,2025-05,2,1,1,0.5,2.3783274471519986,1.103015409126152,2.156205096931687,2.156205096931687,1.2753120380258467,1.103015409126152,0.6376560190129233,0.6376560190129233
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-04,2025-06,1,1,0,1.0,2.3783274471519986,0.0,999.0,999.0,2.3783274471519986,0.0,2.3783274471519986,2.3783274471519986
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-05,2025-07,2,2,0,1.0,2.2152022417745654,0.0,999.0,999.0,4.430404483549131,0.0,2.2152022417745654,2.2152022417745654
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-06,2025-08,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-07,2025-09,3,2,1,0.6666666666666666,2.2152022417745654,1.1522714574407105,1.9224656025887437,3.8449312051774873,3.2781330261084203,1.1522714574407105,1.0927110087028067,2.1360659878568113
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-08,2025-10,1,0,1,0.0,0.0,1.1522714574407105,0.0,0.0,-1.1522714574407105,1.1522714574407105,-1.1522714574407105,-1.1522714574407105
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-09,2025-11,1,0,1,0.0,0.0,1.1044651836086912,0.0,0.0,-1.1044651836086912,1.1044651836086912,-1.1044651836086912,-1.1044651836086912
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-10,2025-12,1,0,1,0.0,0.0,1.1044651836086912,0.0,0.0,-1.1044651836086912,1.1044651836086912,-1.1044651836086912,-1.1044651836086912
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-11,2026-01,2,1,1,0.5,2.2620480367303997,1.1044651836086912,2.048093566281069,2.048093566281069,1.1575828531217085,1.1044651836086912,0.5787914265608542,0.5787914265608542
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2025-12,2026-02,1,1,0,1.0,2.2620480367303997,0.0,999.0,999.0,2.2620480367303997,0.0,2.2620480367303997,2.2620480367303997
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2026-01,2026-03,2,1,1,0.5,2.2620480367303997,1.179994594507375,1.9169986432647692,1.9169986432647692,1.0820534422230246,1.179994594507375,0.5410267211115123,0.5410267211115123
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2026-02,2026-04,3,1,2,0.3333333333333333,1.2448320277977196,1.1383760646520569,1.093515637275983,0.5467578186379916,-1.0319201015063941,2.2767521293041137,-0.34397336716879806,-1.0967575347967387
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2026-03,2026-05,5,3,2,0.6,1.8800310202923713,1.1383760646520569,1.651502590988682,2.477253886483023,3.363340931573001,2.2767521293041137,0.6726681863146002,1.2448320277977196
60m_long_extension_adx_cap_rr2_5,多头独立策略·延伸保护+ADX上限 RR2.5,2026-04,2026-06,4,3,1,0.75,1.8800310202923713,1.0967575347967387,1.714171966587671,5.142515899763013,4.543335526080376,1.0967575347967387,1.135833881520094,1.7065088319340984
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-01,2025-03,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-02,2025-04,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-03,2025-05,2,1,1,0.5,2.373927805296106,1.1229131643302268,2.114079592888253,2.114079592888253,1.251014640965879,1.1229131643302268,0.6255073204829396,0.6255073204829396
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-04,2025-06,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-05,2025-07,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-06,2025-08,2,2,0,1.0,2.3869796120018263,0.0,999.0,999.0,4.773959224003653,0.0,2.3869796120018263,2.3869796120018263
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-07,2025-09,1,1,0,1.0,2.3944573878267326,0.0,999.0,999.0,2.3944573878267326,0.0,2.3944573878267326,2.3944573878267326
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-08,2025-10,2,1,1,0.5,2.3944573878267326,1.0907912695148967,2.1951563555249303,2.1951563555249303,1.3036661183118359,1.0907912695148967,0.6518330591559179,0.6518330591559179
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-09,2025-11,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-10,2025-12,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-11,2026-01,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2025-12,2026-02,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2026-01,2026-03,2,1,1,0.5,2.240169625334335,1.1080412615724222,2.0217384523707254,2.0217384523707254,1.1321283637619126,1.1080412615724222,0.5660641818809563,0.5660641818809563
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2026-02,2026-04,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2026-03,2026-05,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_baseline_rr2_5,空头冻结基线·趋势持续性 RR2.5,2026-04,2026-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-01,2025-03,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-02,2025-04,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-03,2025-05,2,1,1,0.5,2.373927805296106,1.1229131643302268,2.114079592888253,2.114079592888253,1.251014640965879,1.1229131643302268,0.6255073204829396,0.6255073204829396
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-04,2025-06,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-05,2025-07,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-06,2025-08,2,2,0,1.0,2.3869796120018263,0.0,999.0,999.0,4.773959224003653,0.0,2.3869796120018263,2.3869796120018263
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-07,2025-09,1,1,0,1.0,2.3944573878267326,0.0,999.0,999.0,2.3944573878267326,0.0,2.3944573878267326,2.3944573878267326
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-08,2025-10,2,1,1,0.5,2.3944573878267326,1.0907912695148967,2.1951563555249303,2.1951563555249303,1.3036661183118359,1.0907912695148967,0.6518330591559179,0.6518330591559179
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-09,2025-11,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-10,2025-12,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-11,2026-01,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2025-12,2026-02,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2026-01,2026-03,2,1,1,0.5,2.240169625334335,1.1080412615724222,2.0217384523707254,2.0217384523707254,1.1321283637619126,1.1080412615724222,0.5660641818809563,0.5660641818809563
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2026-02,2026-04,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2026-03,2026-05,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_age_relax_rr2_5,空头独立策略·仅放宽趋势年龄 RR2.5,2026-04,2026-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-01,2025-03,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-02,2025-04,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-03,2025-05,2,1,1,0.5,2.373927805296106,1.1229131643302268,2.114079592888253,2.114079592888253,1.251014640965879,1.1229131643302268,0.6255073204829396,0.6255073204829396
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-04,2025-06,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-05,2025-07,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-06,2025-08,2,2,0,1.0,2.3869796120018263,0.0,999.0,999.0,4.773959224003653,0.0,2.3869796120018263,2.3869796120018263
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-07,2025-09,1,1,0,1.0,2.3944573878267326,0.0,999.0,999.0,2.3944573878267326,0.0,2.3944573878267326,2.3944573878267326
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-08,2025-10,2,1,1,0.5,2.3944573878267326,1.0907912695148967,2.1951563555249303,2.1951563555249303,1.3036661183118359,1.0907912695148967,0.6518330591559179,0.6518330591559179
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-09,2025-11,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-10,2025-12,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-11,2026-01,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2025-12,2026-02,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2026-01,2026-03,2,1,1,0.5,2.240169625334335,1.1080412615724222,2.0217384523707254,2.0217384523707254,1.1321283637619126,1.1080412615724222,0.5660641818809563,0.5660641818809563
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2026-02,2026-04,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2026-03,2026-05,1,0,1,0.0,0.0,1.1080412615724222,0.0,0.0,-1.1080412615724222,1.1080412615724222,-1.1080412615724222,-1.1080412615724222
60m_short_persistence_slope_relax_rr2_5,空头独立策略·仅放宽EMA50斜率 RR2.5,2026-04,2026-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-01,2025-03,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-02,2025-04,1,0,1,0.0,0.0,1.1229131643302268,0.0,0.0,-1.1229131643302268,1.1229131643302268,-1.1229131643302268,-1.1229131643302268
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-03,2025-05,2,1,1,0.5,2.373927805296106,1.1229131643302268,2.114079592888253,2.114079592888253,1.251014640965879,1.1229131643302268,0.6255073204829396,0.6255073204829396
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-04,2025-06,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-05,2025-07,2,2,0,1.0,2.3767148207365127,0.0,999.0,999.0,4.7534296414730255,0.0,2.3767148207365127,2.3767148207365127
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-06,2025-08,2,2,0,1.0,2.3869796120018263,0.0,999.0,999.0,4.773959224003653,0.0,2.3869796120018263,2.3869796120018263
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-07,2025-09,1,1,0,1.0,2.3944573878267326,0.0,999.0,999.0,2.3944573878267326,0.0,2.3944573878267326,2.3944573878267326
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-08,2025-10,2,1,1,0.5,2.3944573878267326,1.0907912695148967,2.1951563555249303,2.1951563555249303,1.3036661183118359,1.0907912695148967,0.6518330591559179,0.6518330591559179
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-09,2025-11,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-10,2025-12,1,0,1,0.0,0.0,1.0907912695148967,0.0,0.0,-1.0907912695148967,1.0907912695148967,-1.0907912695148967,-1.0907912695148967
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-11,2026-01,1,1,0,1.0,2.240169625334335,0.0,999.0,999.0,2.240169625334335,0.0,2.240169625334335,2.240169625334335
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2025-12,2026-02,2,2,0,1.0,2.3162742569253574,0.0,999.0,999.0,4.632548513850715,0.0,2.3162742569253574,2.3162742569253574
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2026-01,2026-03,3,2,1,0.6666666666666666,2.3162742569253574,1.1080412615724222,2.090422385208228,4.180844770416456,3.5245072522782923,1.1080412615724224,1.1748357507594307,2.240169625334335
60m_short_persistence_adx_relax_rr2_5,空头独立策略·仅放宽ADX衰减 RR2.5,2026-02,2026-04,2,1,1,0.5,2.3923788885163804,1.1080412615724222,2.159106318045732,2.159106318045732,1.2843376269439581,1.1080412615724222,0.6421688134719791,0.6421688134719791
